	Term	p-value	z-score	CS	Related Genes
265	PPARD_ChIP-Seq_KERATINOCYTES_Mouse	6.86e-02	1.16	-2.94	CD97, POLD1, THY1, HERPUD1
266	CDX2_ChIP-Seq_MESC_Mouse	1.76e-02	0.77	-2.94	CLIC4, BCL6, SATB1, CUL3, 5730469M10RIK, NEDD9, MLL5
267	TRP63_ChIP-ChIP_KERATINOCYTES_Mouse	1.12e-03	0.46	-2.98	UGCG, WSB1, GADD45A, PLAUR, NEDD9, 3110001A13RIK
268	CHD7_ChIP-ChIP_MESC_Mouse	1.01e-01	1.39	-3.01	MAP3K1, IRF1, LENG9
269	FOXM1_ChIP-Seq_MCF7_Human	3.14e-08	0.19	-3.03	CEBPB, CD83, TFRC, SATB1, BRI3, ODC1, CETN3, SLC2A1, NEDD9, CXCR4, IRS2, CD3E, UGCG, FAM134B, LBH, NUAK2, NFKBIZ, PDE4B, CYTIP, SLC38A2, CSNK1G3, MEF2C, EGR3, MREG, ELOVL5, EMP1, HOPX, TGFBR2, PTP4A1, PER1, PTP4A2, ELF1, KLF6, BCL6, DAD1, MORF4L2, STK17B, B3GNT5, TAX1BP1, REL, STT3B
270	GRHL2_ChIP-Seq_PLACENTA_Mouse	9.69e-02	1.43	-3.16	MORF4L1, MBNL1, KLF6, FCHSD2, PPP1R10, TCF25, FTH1, SPATA13, NFKBIZ, THY1, PLRG1, KLF2
271	NEUROD2_ChIP-Seq_CORTEX_Mouse	1.08e-08	0.18	-3.16	DGKD, TFRC, TCF25, ZFAND2A, D16ERTD472E, ODC1, SLC4A1, IRS2, RNASET2B, PPP2CB, SOCS3, UBL3, PUF60, MKNK2, CTLA4, HMGN2, SLC38A2, MARK2, MLL1, EGR1, PLK3, EGR2, H2-T10, D8ERTD738E, WSB1, MREG, RSAD2, H3F3B, IFNGR1, CIRBP, CHCHD10, VPS37B, GTPBP4, NISCH, PTP4A2, KLF6, BCL6, B3GNT5, TMBIM6, LRP10, 2310044H10RIK, ATF4
272	FOXM1_ChIP-Seq_U2OS_Human	2.01e-02	0.85	-3.17	PPP1R10, STK17B, TXNIP, PIM3, TMBIM6, ARF6
273	MYBL1_ChIP-ChIP_SPERMATOCYTES_Mouse	3.98e-02	1.05	-3.21	A430107D22RIK, UBB, KLF9, MATR3
274	ELF1_ChIP-ChIP_JURKAT_Human	8.91e-02	1.42	-3.24	CD164, RPL32, YWHAZ
275	EZH2_ChIP-Seq_MESC_Mouse	1.45e-01	1.8	-3.3	EGR2, EGR3, CD83, PLEKHA2, TSC22D3, LMO2, BHLHB2, CXCR4, ETS1, BACH2, GADD45G, TGFBR2, LBH, 2600005C20RIK
276	LYL1_ChIP-Seq_HPC-7_Mouse	3.93e-05	0.34	-3.31	EGR1, PRNP, DYRK3, TPM4, WBP2, SATB1, STAT3, LAPTM5, ATP2A3, CD3G, GIMAP6, TPST2, CNR2, TXNIP, FCER2A, RABAC1, BC031781, KPNA1
277	CIITA_ChIP-Seq_RAJI_Human	1.13e-02	0.78	-3.32	MORF4L1, CD74, PPP1R10, MKNK2, CIRBP, CCDC86, UBA52, USE1, ACTB
278	RNF2_ChIP-Seq_MESC_Mouse	1.45e-01	1.81	-3.32	EGR2, EGR3, CD83, PLEKHA2, TSC22D3, LMO2, BHLHB2, CXCR4, ETS1, BACH2, GADD45G, TGFBR2, LBH, 2600005C20RIK
279	REST_ChIP-ChIP_MESC_Mouse	1.68e-04	0.41	-3.36	H2-T23, DYRK3, BTG1, BRI3, ZFAND2A, 5730427N09RIK, SNF1LK, SLC2A1, NEDD9, SLC4A1, THY1, BACH2, GNA13, CD1D1, TBK1, SNX2, PLCG2, PIM3, CCR7, SCD1, HMGN2, RABAC1, GRASP, MAP4K1, EGR1, ST6GAL1, H2-T10, KLF13, GNA-RS1, TAGAP1, CHKA, VPS37B, SORL1, KLF7, KLF6, DAD1, STK17B, KLF9, FOSB, XCL1, PRKD2
280	E2F1_ChIP-ChIP_MCF7_Human	3.24e-06	0.28	-3.38	RPL3, POP4, EBI2, AKAP8L, LENG9, LRMP, HERPUD1, ZFP36L1, GNA13, TBK1, UBL3, RPL18A, UBB, UTX, RABAC1, SLC38A2, RPL39, TBC1D15, RPS13, MARK2, NDEL1, JMJD3, MAP4K1, LMO2, NTAN1, WBP11, KLF2, EIF3S5, PER1, FCHSD2, NGFRAP1, SPATA13, MYH9
281	GATA2_ChIP-Seq_HMVEC_Human	2.94e-03	0.61	-3.4	UVRAG, MEF2C, MBNL1, BTG1, ELOVL5, WBP2, GADD45A, ATP1A1, SMG7, RAP1B, ELF1, KLF6, SFRS5, LMNA, TXNIP
282	ETS2_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	7.77e-03	0.74	-3.42	KLF7, AW549877, NFKBIZ, PLCG2, ATF3, NDEL1
283	RNF2_ChIP-ChIP_MESC_Mouse	1.24e-04	0.4	-3.43	EGR2, ST6GAL1, H2-EB1, MAP3K1, EGR3, SATB1, CETN3, CXCR4, HS3ST1, BACH2, KLF2, GADD45G, GM1821, HIST2H3B, CD1D1, UBB, NFKBIZ, FOSB, HIST2H3C1, HIST1H3H, SCD1, SNX8, ATF3
284	SUZ12_ChIP-Seq_MESC_Mouse	1.69e-01	2.04	-3.43	EGR2, MEF2C, EGR3, CD83, SATB1, H2-Q6, LMO2, F2R, ATP2A3, CXCR4, HS3ST1, BACH2, GADD45G, TGFBR2, LBH, IRF4, PLCG2, BC030476, ATF3
285	CEBPA_ChIP-Seq_LIVER_Mouse	9.46e-04	0.52	-3.44	PLK3, H2-EB1, RPL3, TNFAIP3, HERPUD1, NISCH, PER1, BCL6, RANBP10, FOSB, HNRNPC, ATF3, RPS24
286	NANOG_ChIP-Seq_MESC_Mouse	1.43e-03	0.55	-3.46	RPS15, SERPINB1A, RABGEF1, MREG, NUAK2, D19WSU162E, AW549877, STAT3, DHX38, RPL27, SCD1, GADD45G
287	NFE2L2_ChIP-Seq_LYMPHOBLASTOID_Human	3.47e-04	0.46	-3.47	PLK3, CD274, CDV3, LAPTM5, SLC2A1, TNFAIP3, LRMP, YWHAZ, BACH2, FAM134B, FTH1, B3GNT5, IRF1
288	EBNA2_ChIP-Seq_IB4-LCL_Human	1.28e-01	1.83	-3.56	CD97, CD274, CD82, LDB1, ELOVL5, WBP2, TNFAIP3, JOSD2, ATP1A1, LITAF, GNA13, POLD1, RASA1, ARIH2, CCDC86, ARF6
289	SUZ12_ChIP-ChIP_MESC_Mouse	4.40e-02	1.25	-3.71	EGR2, MAP3K1, EGR3, CD83, CXCR4, THY1, HS3ST1, BACH2, KLF2, GADD45G, PTP4A2, LBH, IRF4, REL, SCD1, ATF3
290	JUN_ChIP-Seq_K562_Human	2.85e-05	0.37	-3.71	SATB1, BRI3, POP4, ODC1, STXBP2, ETS1, PRR8, AQP1, LBH, SNX2, PLCG2, PDE4B, CCR7, RABAC1, RHBDL2, SNX8, OSBPL9, CD74, WSB1, RSAD2, ELOVL5, KLF4, PTP4A1, KLF7, BCL6, STK17B, LRP10, SQSTM1, ARF6
291	CRX_ChIP-Seq_ADULT RETINA_Mouse	1.77e-02	1.02	-3.9	TPST2, HSPA9, FAM134B, EIF4A1, EGR1, PER1, TBK1, IRF1, LMNA, MATR3, ARHGAP4
292	MYC_ChIP-ChIP_AK7_Human	1.03e-05	0.36	-3.9	DAZAP2, AHCTF1, GYPA, CLIC4, GGNBP2, TFRC, LDB1, CD82, HVCN1, ATP10D, BHLHB2, TNFAIP3, UNC84B, HBA-A1, ETS1, LITAF, ETS2, RAP1B, UGCG, H2-EA, TMEM23, SCD1, RPS13, 2600005C20RIK, KPNA1, CD97, EGR1, CDV3, RNF44, D8ERTD738E, H3F3B, LAPTM5, VPS37B, YWHAZ, LSM4, KLF2, NISCH, PTP4A1, CCT6A, CD6, LCK, STK17B, MATR3, BC030476, PFDN5, ARF6
293	NOTCH1_ChIP-Seq_TLL_Human	3.68e-03	0.74	-3.95	EGR3, BCL6, SESN1, ARHGEF3, IRS2, GIMAP6, CYTIP
294	DMRT1_ChIP-ChIP_FETAL_Ovary	2.17e-02	1.1	-3.99	PLK3, PUF60, MORF4L2, STK17B
295	THRA_ChIP-Seq_CEREBELLUM_Mouse	3.32e-03	0.73	-4.01	MEF2C, LMO2, STXBP2, UBA52, ACTB, HERPUD1
296	CTBP2_ChIP-Seq_LNCAP_Human	3.99e-02	1.33	-4.07	MEF2C, WSB1, SATB1, ATP2A3, SORL1, SAMSN1, FCHSD2, DAD1, STK17B, FTH1, KLF9, TAX1BP1, STT3B, RPS13
297	PHC1_ChIP-ChIP_MESC_Mouse	6.91e-03	0.87	-4.11	EGR2, ST6GAL1, MAP3K1, EGR3, PPP1R10, LMO2, CXCR4, HS3ST1, BACH2, KLF2, GADD45G, EIF5, RANBP10, REL, ATF3
298	AR_ChIP-Seq_VCAP_Human	5.62e-07	0.3	-4.14	CD274, DDX6, ISCA1, ATP10D, CHD7, SLC2A1, TNFAIP3, IRS2, ADRB2, ETS1, SAMSN1, BACH2, ZFP36L1, FAM134B, NUAK2, TMEM66, FTH1, RNF19A, MARK2, KPNA1, OSBPL9, EGR1, CSNK1G3, WSB1, GADD45A, EMP1, MLL5, KLF4, TGFBR2, KLF6, KLF9, TAX1BP1, ARHGEF3, STRAP, HBP1, SQSTM1, RPS24
299	EWS-ERG_ChIP-Seq_CADO-ES1_Human	3.62e-02	1.33	-4.16	UNC45A, TFRC, CHD7, F2R, CXCR4, ETS1, MORF4L1, KLF7, IMPACT, TBK1, FCHSD2, RILPL2, BCL6, RANBP10
300	BACH1_ChIP-PCR_HELA AND SCP4_Human	1.24e-05	0.39	-4.21	CPM, CEBPB, GYPA, BTG1, CHD7, TNFAIP3, CXCR4, IRS2, DENND3, ETS2, UGCG, CCL5, TRA2A, TNFRSF4, JUNB, HIST1H1C, EGR1, ST6GAL1, EGR3, NISCH, SLC25A37, BCL6, KLF9, TXNIP, XCL1, CD69, ATF3
301	IKZF1_ChIP-ChIP_HCT116_Human	8.34e-03	0.92	-4.22	NISCH, EGR1, ARHGEF3, CCR6, MARK2
302	SALL1_ChIP-ChIP_HESC_Human	5.18e-02	1.5	-4.22	AHCTF1, KLF6, DGKA
303	NANOG_ChIP-ChIP_HESC_Human	4.37e-04	0.58	-4.27	RPL3, TFRC, LDB1, AW549877, 5730427N09RIK, CXCR4, LRMP, ZCRB1, PLRG1, YWHAZ, GNA13, SOCS3, PER1, UBB, UROD, MYH9, MARK2
304	GLI1_ChIP-ChIP_MESC_Mouse	1.15e-01	2.12	-4.35	CSNK1G3, PDE4B
305	SALL4_ChIP-ChIP_CD34+_Human	1.80e-04	0.54	-4.45	PRR7, CUL3, TNFAIP3, CXCR4, LITAF, NUAK2, UBB, TMEM23, PDE4B, HIST1H3H, OSBPL9, MEF2C, EGR2, MBNL1, TSC22D3, NISCH, NFKBIA, SLC25A37, ELF1, BCL6, DAD1, STK17B, PDCD4, REL, RPL27
306	GATA1_ChIP-Seq_K562_Human	2.61e-01	3.48	-4.47	RSAD2
307	TCF3_ChIP-ChIP_MESC_Mouse	7.36e-04	0.66	-4.54	CEBPB, AHCTF1, ELOVL5, ZCRB1, ETS1, YWHAZ, BACH2, KLF2, ZFP36L1, PTP4A1, RABGEF1, MORF4L1, EIF5, SFRS5, FCHSD2, PDCD4, ARIH2, PLCG2, UBE2O, STRAP, SLC38A2, SKIL, UBA52
308	TP53_ChIP-Seq_IMR90_Human	1.18e-04	0.53	-4.55	UNC45A, PLK3, CPM, OAT, GADD45A, LAPTM5, ADRB2, ACTB, ALAD, PTP4A1, UGCG, PUF60, SESN1, LMNA, NFKBIZ, ARHGEF3, PLCG2, SLC38A2, UBA52, ATF3
309	SMAD_ChIP-ChIP_ovarian surface epithelium_Human	3.39e-03	0.84	-4.55	PRR7, SFRS5, KLF9, EMP1, CD3G
310	E2F4_ChIP-Seq_LYMPHOBLASTOID_Human	3.31e-11	0.2	-4.62	PANK4, DYRK3, BTG1, LDB1, TCF25, ATP2A3, SMG7, LITAF, HERPUD1, TBK1, UBL3, UROD, FTH1, HMGN2, RPS13, NDEL1, UNC45A, NUDC, KLF13, WSB1, VPS37B, WBP11, GTPBP4, MORF4L1, PTP4A2, FCHSD2, POLR1D, TMBIM6, ARF6, DDX6, ATP1A1, RELA, FOXO1, ZFP36L1, RAP1B, SRR, SFRS5, UBB, PLCG2, DHX38, SLC38A2, TBC1D15, OSBPL9, PLK3, UVRAG, CDT1, HSPA8, EGR2, GCH1, CHKA, GADD45A, NTAN1, SORL1, LASS2, NFKBIA, PER1, KLF6, EIF5, RANBP10, EIF3F
311	WDR5_ChIP-Seq_LNCAP_Human	1.15e-03	0.72	-4.69	DAZAP2, CD74, ST6GAL1, AHCTF1, WSB1, LDB1, NEDD9, IRS2, CD3E, ETS1, FAM102A, NUAK2, UBB, RPS29, RASA1
312	AHR_ChIP-Seq_MCF7_Human	1.34e-03	0.74	-4.7	CSNK1G3, RPL3, MREG, TCF25, ODC1, NEDD9, BZW2, KLF4, SORL1, FAM102A, BCL6, TAX1BP1, CCR7, SLC38A2
313	PRDM5_ChIP-Seq_MEF_Mouse	2.99e-05	0.48	-4.8	CD164, ISCA1, PPP1R10, CHD7, ARRDC3, TNFAIP3, BZW2, MLL5, PTP4A1, RABGEF1, UGCG, PPP2CB, NGFRAP1, FAM102A, PUF60, TMEM66, SESN1, RNF19A, RASA1, TRA2A, TAX1BP1, HBP1
314	SOX9_ChIP-ChIP_EMBRYONIC GONADS_Mouse	8.20e-09	0.27	-4.82	PANK4, H2-T23, ISCA1, GYPA, LDB1, PPP1R10, TCF25, H2-DMA, HVCN1, AW549877, ODC1, SLC2A1, TNFAIP3, SMG7, CD3D, ACTB, HERPUD1, SOCS3, UBL3, UBB, CCR6, HMGN2, SNX8, TBC1D15, SRGN, CD97, CDT1, 2510006D16RIK, H2-T10, RSAD2, PLEKHA2, 1190002H23RIK, TSC22D3, CIRBP, HMHA1, JOSD2, NISCH, CCT6A, MORF4L1, LCK, UBA52
315	ESRRB_ChIP-Seq_MESC_Mouse	3.36e-05	0.51	-4.95	DAZAP2, GGNBP2, ODC1, DENND3, RPS15, KRTCAP3, NUAK2, RABAC1, 1110007M04RIK, 2600005C20RIK, KPNA1, HIST1H1C, CDV3, ST6GAL1, MBNL1, RNF44, MAP3K1, CHKB, ACTN2, LMO2, NTAN1, WBP11, TPST2, EIF5, MYH9, STT3B, LRP10
316	DACH1_ChIP-Seq_MDA-MB-231_Human	2.31e-06	0.41	-5.04	CEBPB, TFRC, WBP2, RPL12, DENND3, RELA, ZFP36L1, RAP1B, UGCG, RABGEF1, SOCS3, STIP1, PUF60, POLD1, SESN1, TRA2A, JUNB, HIST1H1C, CDT1, CHKA, H3F3B, VPS37B, MLL5, GTPBP4, KLF7, FCHSD2, REL, TXNIP, RPL27, STT3B, SQSTM1, CSNK1G2, ARF6
317	E2F1_ChIP-Seq_MCF7_Human	8.68e-04	0.77	-5.16	UNC45A, CDT1, MEF2C, MBNL1, CLIC4, BTG1, GCH1, H3F3B, MIF, MLL5, MORF4L1, NUAK2, FCHSD2, POLD1, KLF9, REL, MATR3, STT3B, TBC1D15, RPS24
318	PBX1_ChIP-ChIP_OVCAR3_Human	1.47e-02	1.29	-5.17	EIF4A1, GYPA, POP4, AKAP8L, LENG9, GIMAP6, BZW2, STK4, BACH2, HERPUD1, STIP1, SNX2, HMGN1, KPNA1, UVRAG, CDV3, MBNL1, KLF13, TSC22D3, WBP11, SCOTIN, BCL6, KLF9, PDCD4, RANBP10, TXNIP, HBP1, CD69
319	SPI1_ChIP-Seq_HL60_Human	2.51e-05	0.53	-5.37	PRR7, CLIC4, DGKD, LDB1, ATP2A3, SLC4A1, GIMAP6, ACTB, SOCS3, UGCG, TBK1, FAM102A, POLD1, MKNK2, LMNA, TBC1D10C, JUNB, IFNGR1, HS3ST1, GNL3, TGFBR2, FCHSD2, RILPL2, RPS24, ARF6
320	ETS1_ChIP-Seq_JURKAT_Human	2.02e-06	0.44	-5.42	PANK4, AHCTF1, RPL3, RPL32, WBP2, POP4, RPL12, SMG7, RPS15, ZNRD1, UROD, PLCG2, DHX38, RABAC1, RPS13, KPNA1, HSPA9, JOSD2, NTAN1, GTPBP4, GNL3, EIF5, RANBP10, CCDC86, RPL24, TMBIM6, RPL27, HBP1, EIF3F, EIF3D, PFDN5, UBA52
321	SUZ12_ChIP-Seq_MESC_Mouse	5.27e-02	1.95	-5.45	EGR1, UVRAG, EGR2, EGR3, CD83, SATB1, TSC22D3, LMO2, HMHA1, CXCR4, THY1, BACH2, GADD45G, TGFBR2, SNN, LBH, IRF4, SESN1, PLCG2, REL, BC030476, ATF3
322	TCF21_ChIP-ChIP_E13 GONADS_Rat	2.56e-01	4.23	-5.48	KLF6
323	TCF3_ChIP-Seq_MESC_Mouse	5.15e-04	0.77	-5.55	DYRK3, BTG1, SATB1, GADD45A, CHD7, LENG9, BHLHB2, KLF2, GADD45G, ZFP36L1, RAP1B, CD2, NFKBIA, SOCS3, H2-EA, UBL3, RPS29, TMEM23, KLF9, ARIH2, PLCG2, CCR7, TBC1D15
324	ERG_ChIP-Seq_VCAP_Human	1.31e-04	0.66	-5.58	OSBPL9, HSPA9, CD164, CDV3, MBNL1, PLEKHA2, NEDD9, IRS2, SAMSN1, RELA, SOCS3, STIP1, TBK1, LBH, NUAK2, PUF60, LCK, HMGN2, SLC38A2, MARK2, HMGN1
325	FOXA2_ChIP-Seq_HepG2_Human	6.42e-11	0.25	-5.63	EIF4A1, CLIC4, ZFAND2A, CHD7, TNFAIP3, CD3E, LITAF, ETS2, BACH2, HERPUD1, FAM134B, FAM102A, RPL18A, FTH1, CCR6, JUNB, ST6GAL1, RNF44, MREG, ELOVL5, TGFBR2, PTP4A1, FCHSD2, DAD1, RASA1, SPATA13, ARHGEF3, POLR1D, TXNIP, CCDC86, MYH9, SQSTM1, CEBPB, CUL3, ODC1, NEDD9, STK4, GNA13, NUAK2, LMNA, SLC38A2, TBC1D15, OSBPL9, HSPA9, UVRAG, CHKA, CHCHD10, NTAN1, MLL5, SORL1, LSM4, LASS2, KLF7, KLF6, BCL6, STK17B, REL, HBP1, LRP10
326	TFAP2A_ChIP-ChIP_MCF7_Human	3.77e-06	0.48	-5.67	EIF4A1, RPL3, CD82, LENG9, SNF1LK, LRMP, STK4, ETS1, ARHGAP4, ZFP36L1, STIP1, RPL18A, FTH1, PIM3, SLC38A2, MARK2, CD97, JMJD3, UVRAG, WSB1, TSC22D3, EMP1, NTAN1, WBP11, PER1, ELF1, ERAF, FCHSD2, ARPC3, SPATA13, RANBP10, UBE2O, MYH9, PFDN5, CSNK1G2
327	AUTS2_ChIP-Seq_293T-REX_Human	1.12e-03	0.88	-5.68	EGR1, MBNL1, ATP10D, LMO2, CD3G, GIMAP6, BZW2, KLF4, AQP1, SLC25A37, MORF4L1, SNX2, FCHSD2, CD6, CCL5, PRKD2, TBC1D15, RPS13
328	FOXM1_ChIP-Seq_OE33 AND U2OS_Human	1.87e-04	0.71	-5.8	RNF44, GGNBP2, PPP1R10, CUL3, STAT3, STK4, RELA, KLF6, BCL6, STK17B, FTH1, LMNA, TXNIP, PIM3, TMBIM6, HBP1, MATR3, MARK2, ARF6
329	PAX6_ChIP-ChIP_BETA-FORBRAIN-LENS_Mouse	1.13e-03	0.91	-5.91	EG667977, MAP4K1, UVRAG, CD164, GGNBP2, CD82, POP4, CETN3, CXCR5, NEDD9, CHCHD10, PLRG1, KLF4, ARPC3, MORF4L2, NFKBIZ, UTX, RPL39
330	ARNT_ChIP-Seq_MCF7_Human	3.60e-03	1.12	-6.04	CSNK1G3, RPL3, MREG, TCF25, ODC1, NEDD9, BZW2, KLF4, LITAF, SORL1, FAM102A, BCL6, SESN1, TAX1BP1, CCR7, SLC38A2, KPNA1
331	YY1_ChIP-Seq_MALME-3M_Human	1.87e-03	1.01	-6.05	CD97, PRR7, LDB1, CHD7, NEDD9, GIMAP6, KLF4, YWHAZ, GNL3, KLF6, LBH, UBB, LCK, POLD1, FOSB, SNORA65, EIF3D, JUNB
332	ELF1_ChIP-Seq_JURKAT_Human	3.31e-03	1.11	-6.07	ALAS2, PRR7, TFRC, WBP2, GTPBP4, GNL3, RPS15, KRTCAP3, PER1, PPP2CB, TBK1, POLR1D, FOSB, MYH9, CCR7, EIF3D, JUNB
333	EZH2_ChIP-Seq_MYOBLASTS AND MYOTUBES_Mouse	1.37e-03	0.98	-6.16	WBP2, DGKA, D19WSU162E, HMHA1, DENND3, SLC4A1, VPS37B, LITAF, NISCH, PER1, BCL6, SPATA13, MYH9, TMBIM6, BC030476, SQSTM1, EIF3D
334	CTNNB1_ChIP-Seq_HCT116_Human	2.41e-03	1.07	-6.17	UVRAG, SATB1, STAT3, NEDD9, ACTB, HERPUD1, TGFBR2, PTP4A2, NUAK2, RNF19A, MKNK2, KLF9, TAX1BP1, ARHGEF3, PDE4B, PRKD2, HMGN2
335	HOXA2_ChIP-Seq_E11.5 EMBRYO_Mouse	2.61e-01	4.81	-6.17	ZNRD1
336	EGR1_ChIP-Seq_LIVER_Mouse	1.52e-03	1.0	-6.19	H2-T23, AHCTF1, MREG, TAGAP1, IFNGR1, STAT3, SMG7, RNASET2B, ALAD, HIST2H3B, CD1D1, KLF9, HBP1, HIST2H3C1, HIST1H3H, TBC1D15, KPNA1
337	SREBP2_ChIP-Seq_LIVER_Mouse	5.07e-04	0.87	-6.26	DAZAP2, CHKA, TCF25, ZFAND2A, AW549877, CHD7, NEDD9, IRS2, SLC4A1, RELA, KLF2, PER1, KLF6, UROD, KLF9, REL, TBC1D10C, HIST2H3C1, SLC38A2, SNX8
338	SIN3A_ChIP-Seq_MESC_Mouse	6.49e-03	1.33	-6.38	CD97, HSPA8, ZFAND2A, EIF4A3, CIRBP, JOSD2, MLL5, YWHAZ, USE1, KLF2, PTP4A2, IMPACT, RANBP10, TXNIP, FOSB, SCD1, RABAC1, JUNB
339	ZNF263_ChIP-Seq_K562_Human	1.99e-02	1.73	-6.42	H3F3B, TFRC, KLF4
340	PAX3-FKHR_ChIP-Seq_RHABDOMYOSARCOMA_Human	8.93e-04	0.98	-6.56	WSB1, GADD45A, CHD7, ARRDC3, BHLHB2, TNFAIP3, CXCR4, KLF4, ETS1, FOXO1, GADD45G, KLF7, SNN, RASA1, NFKBIZ, CTLA4, TXNIP, CCR6, HIST1H1C
341	BMI1_ChIP-Seq_NPCS_Mouse	2.01e-03	1.11	-6.61	SRGN, CPM, EGR2, SATB1, LMO2, LENG9, EMP1, CXCR4, ETS1, HOPX, ZFP36L1, FAM134B, IRF4, B3GNT5, TXNIP, SERINC1, CTSE, ATF3
342	TET1_ChIP-Seq_MESC_Mouse	2.42e-07	0.46	-6.69	CPM, GGNBP2, RPL32, RPL12, STXBP2, CHD7, SLC4A1, CD3E, RELA, ZC3H12D, UBL3, CNR2, RPL18A, H2-DMB1, LMNA, NFKBIZ, ARIH2, PLCG2, CCR7, HMGN2, SNX8, GRASP, PLK3, HSPA8, H2-EB1, CHKB, CHKA, 2310016C08RIK, CHCHD10, HMHA1, PER1, KLF6, TXNIP, CCDC86, EIF3F, BC031781, ATF4
343	TFAP2C_ChIP-Seq_MCF7_Human	3.83e-05	0.72	-7.0	UNC45A, ST6GAL1, CLIC4, TPM4, ELOVL5, CD81, BRI3, DGKA, TSC22D3, ODC1, ATP2A3, NEDD9, ATP1A1, RNF145, MORF4L1, FAM102A, UBL3, FCHSD2, SESN1, MKNK2, LMNA, SQSTM1, SNX8, MARK2
344	TP53_ChIP-Seq_HFKS_Human	2.55e-03	1.28	-7.29	SRGN, CPM, DAZAP2, MAP3K1, BTG1, RPL12, ADRB2, SMG7, ZC3H12D, ALAD, PER1, UGCG, EIF5, TBK1, RNF19A, NFKBIZ, PIM3, SNORA65, SNX8, UBA52, KPNA1
345	RCOR1_ChIP-ChIP_NEURONS_Mouse	6.13e-04	1.03	-7.3	H2-T23, ALAS2, CEBPB, GYPA, GGNBP2, BRI3, POP4, D16ERTD472E, HBB-B2, CD3E, FOXO1, BACH2, UBB, TMEM66, TMEM23, SESN1, GPR171, CASP1, UTX, CTLA4, HIST2H3C1, EGR1, CSNK1G3, EGR2, KLF13, GCH1, H3F3B, GNL3, IMPACT, BCL6, DAD1, STK17B, B3GNT5, SERINC1
346	FOXP1_ChIP-Seq_HESC_Human	5.30e-15	0.25	-7.76	EIF4A1, AHCTF1, CLIC4, PRR7, BTG1, RPL3, LDB1, TCF25, CHD7, AKAP8L, NRM, ACTB, BACH2, ARHGAP4, RPS15, ZNRD1, RPL18A, RNF19A, HMGN2, RPS13, UNC45A, RNF44, TPM4, ELOVL5, ARRDC3, CIRBP, JOSD2, WBP11, MORF4L1, PTP4A2, FCHSD2, IRF1, TXNIP, RPL24, CCDC86, RPL27, TMBIM6, UBA52, SQSTM1, ATF3, ARF6, ATF4, CEBPB, OAT, GGNBP2, WBP2, BRI3, CUL3, NEDD9, RELA, ZFP36L1, GNA13, SOCS3, UGCG, SRR, UBB, PUF60, MKNK2, LMNA, RABAC1, SLC38A2, SKIL, PLK3, EGR1, MLL5, GADD45G, LASS2, CCT6A, PER1, KLF6, BCL6, ARPC3, KLF9, RANBP10, FOSB, HBP1, EIF3D
347	PPARD_ChIP-Seq_MYOFIBROBLAST_Human	6.74e-12	0.33	-7.99	CLIC4, DYRK3, DGKD, TCF25, CHD7, AKAP8L, SLC2A1, IRS2, ETS1, BACH2, LBH, TBK1, FTH1, GPR171, NFKBIZ, ARIH2, PIM3, GRASP, RPS13, HIST1H1C, CSNK1G3, CDV3, MEF2C, WSB1, VPS37B, ZCRB1, YWHAZ, GNL3, TGFBR2, PTP4A2, IMPACT, PRKAR1A, IRF4, B3GNT5, TXNIP, MYH9, SQSTM1, CSNK1G2, OAT, WBP2, STXBP2, CXCR4, DENND3, THY1, SAMSN1, ZFP36L1, SOCS3, UGCG, PUF60, LMNA, SLC38A2, SKIL, MARK2, PRNP, CDT1, CHKB, PLEKHA2, GADD45A, KLF4, SORL1, KLF6, BCL6, KLF9, STT3B, EIF3F, EIF3D, RPS24
348	SETDB1_ChIP-Seq_MESC_Mouse	1.97e-06	0.65	-8.06	PANK4, DYRK3, AHCTF1, H2-DMA, AW549877, ODC1, CETN3, TNFAIP3, HERPUD1, ZFP36L1, FAM134B, H2-EA, SNN, LBH, NUAK2, UBB, TMEM66, TRA2A, NFKBIZ, GRASP, 1110007M04RIK, HIST1H1C, MLL1, UVRAG, CDT1, CDV3, HSPA8, MAP3K1, EGR3, 1190002H23RIK, LMO2, CIRBP, ATP1B3, NFKBIA, IMPACT, BCL6, STK17B, ARHGEF3, TMBIM6, HBP1, ATF4
349	JARID1A_ChIP-Seq_MESC_Mouse	2.67e-07	0.56	-8.08	RPL3, PPP1R10, CD81, TCF25, POP4, ZFAND2A, AW549877, EIF4A3, SMG7, ZNRD1, FAM102A, RPL18A, PUF60, TMEM66, DHX38, TBC1D15, NDEL1, RPL19, UNC45A, OSBPL9, MAP4K1, 1300018I05RIK, 2510006D16RIK, D8ERTD738E, CIRBP, ZCRB1, WBP11, GTPBP4, CCT6A, EIF5, ARPC3, DAD1, BXDC2, RANBP10, CCDC86, RPL27, SERINC1, EIF3F, EIF3D, PFDN5, BC031781
