	Term	p-value	z-score	CS	Related Genes
163	CEBPB_ECC-1_hg19	2.97e-04	-1.03	6.73	EIF4A1, CEBPB, ZFAND3, ARPC1B, DBI, PRCP, ENO1, ACTB, GM2A, RPS6KA1, COTL1, RPS11, JUNB, ANXA3, DUSP1, LMO4, NDUFA1, H2AFV, G0S2, MIF, EEF1A1, ACLY, KLF6, MYL6, SLPI, BCL6, IRF2, LCN2, DEGS1, RIN3, P4HB, PFN1, PRR13
164	SIN3A_MEL cell line_mm9	2.82e-04	-1.01	6.69	NDUFA13, SELPLG, PNKP, PYGL, PIK3CG, PIGX, ATP5L, CLN5, KRTCAP2, ZFP36, PRDX5, INPP5K, SH3BGRL3, RPL18, SERF2, PSENEN, SEPT11, NDUFA7, TMEM184B, SSR4, NDUFA3, 2700094K13RIK, SYVN1, NDUFA1, H2AFV, RAB27A, FOS, SC4MOL, HIGD2A, DHRS7, TSPAN14, COX7A2L, MYL6, PSMA4, BOLA2, IRF2, CDC42EP3, 2310009A05RIK, CD9, P4HB, DYNLRB1, CRLF3, LRP10, PFN1, GAPDH, PRR13
165	GATA1_erythroblast_hg19	2.13e-04	-0.96	6.57	TNFAIP8, ALAS1, LRMP, RPL10A, CXCL2, LGALS3, LBH, RPS19, RPL36AL, ARHGDIB, RAC2, ATP6V1E1, JUNB, B2M, RPS13, RAB8A, PDIA3, H2AFY, DUSP1, STX7, RPS6, SSU72, H2AFV, FOS, PGD, MYL4, IRF2, ADPRH, BTK, GAPDH, TLR2, PFKFB4, RPN2, POMP, MGST1, MGST2, COX5A, GNG10, TCTEX1D2, PSAP, LRRC8D, RPL18, MCL1, NDFIP1, SHFM1, TBCA, LRG1, BCL6, GNB2, DEGS1, CRLF3
166	HDAC6_H1-hESC_hg19	2.82e-04	-0.99	6.54	MIDN, VCP, CEBPB, BTG1, HIBADH, RPL31, GSTP1, ARPC1B, TACSTD2, IQGAP1, PYGL, COX5A, ACTB, PIGX, RPS14, LGALS1, RPS19, RPL36AL, TMSB4X, COTL1, CTSH, RPS11, ATP6V1E1, ATP6V1D, JUNB, RPL39, NDEL1, CD177, CAP1, EGR1, RPS9, NDUFA7, RPS6, SSU72, HMHA1, TALDO1, FOS, ARPC5, SCAMP2, HIGD2A, EEF1A1, ACLY, PSMA4, CDK2AP2, RPL27, GAPDH
167	HNF4A_HepG2_hg19	2.07e-04	-0.95	6.54	ORM1, MIDN, IFITM1, WDR1, RPL34, HP, AATK, PYGL, CXCL2, FAIM3, SLC2A6, LASP1, RPL36AL, RASSF5, ACADM, RPS11, JUNB, H2AFY, DUSP1, SEPX1, ATP1B1, RHOB, RAB32, IRF2, RPL27, RIN3, SLC25A5, SMPDL3A, GAPDH, VPS28, PRR13, PFKFB4, VCP, CEBPB, GLO1, TWF2, MGST2, COX5A, CST3, LDHA, ADRBK1, LRRC8D, CSK, CD14, RPL18, RNF130, NADK, CMTM7, PTPN18, CMTM6, ARID3A, KLF6, MARCKS, BCL6, CALM3, P4HB, LRP10
168	USF2_CH12.LX_mm9	2.82e-04	-0.99	6.52	EIF4A1, GRN, SELPLG, RPL31, RPL34, GLO1, LST1, DBI, PRCP, COX5A, ACTB, CLN5, LDHA, KRTCAP2, PRDX5, ALDH2, PSAP, CTSH, LRRC8D, ATP6V1E1, ATP6V1D, SERF2, NDEL1, PSENEN, DUSP1, 2700094K13RIK, NME2, HMHA1, CYBA, ARPC5, HIGD2A, KLF6, PSMA4, DOK3, OSTM1, BCL6, KLHL6, STK17B, GNB2, CD9, EIF3F, CD69, GAPDH, MYO1F, MYD88, ATP6V0E
169	POLR2AphosphoS2_CH12.LX_mm9	2.82e-04	-0.97	6.43	APP, CEBPB, MIDN, ALAS1, SELPLG, MAST3, GSTP1, WAS, IQGAP1, RCSD1, COX5A, GNAI2, CST3, ZFP36, LGALS1, ALDH2, GM2A, H2-DMB1, SIRPA, CSK, ATP6V1E1, CLIC1, SERF2, BC037034, NADK, MCTS1, SSR4, CMTM6, NDUFA1, OSM, H2AFV, ARID3A, ACLY, 2010107E04RIK, DOK3, OSTM1, PTPN6, MAN2B1, DYNLRB1, CRLF3, LRP10, GAPDH, ITM2B, ATF3, MYO1F, H2-AB1
170	NRF1_GM12878_hg19	2.82e-04	-0.96	6.36	CD63, ALAS1, WDR1, HIBADH, RPL31, ATP2A3, PRCP, ENO1, ATP1A1, RCSD1, ATP5L, PSTPIP1, ZFP36, GM2A, TCTEX1D2, RPS6KA1, MYEOV2, CTSH, CSK, NCKAP1L, ATP6V1E1, RPL39, MARK2, TPD52, PSENEN, PDIA3, SEPT11, TMEM184B, LMO4, PKM2, SHFM1, NDUFA1, SORL1, APRT, ARHGAP30, BCL6, ARPC3, STK17B, IRF2, CD9, DYNLRB1, RPL29, LRP10, CRLF3, PFDN5, LY6E
171	JUN_K562_hg19	1.77e-04	-0.9	6.32	IFITM1, NDUFA13, BTG1, WDR1, HIBADH, RPL31, SLC2A3, ENO1, RPL9, CD3D, ACTB, FCRLA, UBL5, LASP1, KRTCAP2, LBH, LGALS1, GM2A, TMSB4X, COTL1, RAC2, SH3BGRL3, RPS11, TMSB10, JUNB, RAB8A, RPS13, PSENEN, LYPLA2, RPS9, ANXA2, DUSP1, H2AFV, FOS, EMP3, MIF, RHOB, APRT, MYL6, BTK, ERP29, RPL27, TAGLN2, RPL29, ATF3, CD63, CEBPB, RPN2, GLO1, MGST2, ATP1A1, COX5A, ATP5L, ZFP36L1, LDHA, PSAP, TCTEX1D2, RABAC1, RPL18, NADK, PTPN18, NDUFA7, NAPSA, TMEM184B, PKM2, SHFM1, NDUFA1, SYVN1, LAPTM5, G0S2, HIGD2A, PPP1CA, SLC6A6, KLF6, BCL6, OSTM1, KLHL6, RPL27A, ZYX, FOSB, EIF3F, P4HB
172	MAFK_ES-E14_mm9	5.63e-04	-1.04	6.21	MIDN, VCP, GSTP1, TWF2, CXCR4, ACAA1A, ARRB2, ENO1, ACTB, GNAI2, RPS14, VPREB1, ZFP36, GM2A, TMSB4X, PSAP, SPP1, OSTF1, MCTS1, CD52, DSTN, FOS, ATP1B1, MMP9, APRT, SLC6A6, DHRS7, DOK2, DOK3, CDC42EP3, ADSSL1, GAPDH, VPS28, MYD88, PRR13
173	FOSL2_A549_hg19	5.48e-04	-1.03	6.2	EIF4A1, GRN, NDUFA13, BTG1, RPL31, PNKP, RPL10A, MRPL33, RPS14, KRTCAP2, TMSB4X, PSAP, RPS3, ATP6V1D, JUNB, RPS12, RPS9, RPS6, DSTN, RHOB, HIGD2A, APRT, SCAMP2, EEF1A1, COX7A2L, PSMA4, DNAJC7, ERP29, RPL27, EIF3F, PLP2, RPL29, VPS28, PRR13
174	GTF2F1_HeLa-S3_hg19	2.82e-04	-0.92	6.08	VCP, IFITM1, ALAS1, HIBADH, RPN2, RPL34, POMP, RPL10A, LITAF, TRIOBP, ACTB, ATP5L, UBL5, RPS19, GM2A, RPL36AL, PSAP, MYEOV2, SH3BGRL3, CKB, RPL39, ATP6V1D, RAB8A, PDIA3, MCTS1, PTPN18, PLEKHA2, SEPX1, TSC22D3, RPS6, CMTM6, DSTN, FOS, MIF, HIGD2A, KLF6, STK17B, IL1B, TAGLN2, RPL27, PTPN6, CRLF3, SLC25A5, PPIA, PFDN5, S100A8
175	CTCF_CH12.LX_mm9	3.00e-04	-0.91	5.97	SAMD9L, RNPEPL1, RPL32, GMFG, RPL34, ARRB2, RPL10A, LITAF, MRPL33, GPI1, RPS14, KRTCAP2, PSTPIP1, LBH, RASSF5, CTSH, RPS13, SSR4, DUSP1, LMO4, H2AFV, EMP3, FOS, VAV1, RAB32, COX7A2L, MYL6, 2010107E04RIK, CLEC4D, BOLA2, LY6D, RPL27, RIN3, LTB, HCST, PFDN5, PRR13, TLR2, GRN, CEBPE, WAS, CXCR4, PRCP, CLN5, SERPINB1A, GNG10, H2-DMB1, ADRBK1, LRRC8D, INPP5K, CSK, RABAC1, ATP6V1D, EGR1, TMEM184B, CD72, NDUFA3, CMTM6, RAB27A, ARID3A, ARPC5, SORL1, PPP1CA, SLC6A6, DHRS7, ARHGAP30, SELL, OSTM1, ARPC3, EIF3F, CRLF3, LRP10, CLEC2D, ITM2B, H2-AB1
176	USF2_HepG2_hg19	5.21e-04	-0.98	5.93	GRN, NDUFA13, VCP, BTG1, MAST3, GLO1, DBI, ATP1A1, RPL9, COX5A, CLN5, RPS14, LDHA, ZFP36, MYEOV2, LRRC8D, ACADM, ATP6V1E1, RABAC1, ATP6V1D, CPA3, TPD52, CAP1, RPS9, NDUFA7, SSU72, SYVN1, DSTN, H2AFV, HMHA1, CYBA, SORL1, KLF6, OSTM1, BCL6, DNAJC7, ERP29, CDK2AP2, RPL27, DYNLRB1, P4HB, EIF3F, SLC25A5, PPIA, GAPDH
177	SRF_GM12878_hg19	4.51e-04	-0.93	5.74	SELPLG, WDR1, RPL32, RPL31, GSTP1, GMFG, NCF4, PRCP, IQGAP1, RCSD1, RPL9, ACTB, CLN5, ZFP36, GLIPR1, KRTCAP2, RPS19, RPL18, JUNB, RPL39, RAB8A, MARK2, MCL1, CAP1, EGR1, SSU72, RAB27A, FOS, ARPC5, PGD, HIGD2A, KLF6, ZYX, FOSB, PTPN6, RPL27, EIF3F, DYNLRB1, LCP1, PFN1, LRP10, RPL29, PPIA, GAPDH, VPS28
178	ATF3_A549_hg19	4.75e-04	-0.93	5.68	EIF4A1, BTG1, HIBADH, RPL31, PNKP, RPL10A, COX5A, ACTB, RPS14, LASP1, KRTCAP2, ZFP36, RPS19, RPL18, RPS11, TMSB10, JUNB, ATP6V1D, RPS12, PSENEN, RPS9, PKM2, NDUFA3, RPS6, EMP3, HIGD2A, APRT, EEF1A1, COX7A2L, PSMA4, DNAJC7, ARPC3, CDC42EP3, CDK2AP2, ERP29, FOSB, CALM3, RPL27, TAGLN2, EIF3F, P4HB, RPL29, PFN1, GAPDH, VPS28
179	TAL1_G1E_mm9	9.83e-04	-1.02	5.65	PFKFB4, HIBADH, RPN2, GLO1, PNKP, HBB-B1, MGST2, RCSD1, ARHGAP4, VPREB1, ARHGDIB, RAC2, CSK, CPA3, LAPTM5, DSTN, AI467606, CLEC4D, IL1B, IRF2, LTB4R1, PTPN6, PI16, CRLF3, PRR13, ATP6V0E
180	PML_K562_hg19	5.98e-04	-0.95	5.64	EIF4A1, NDUFA13, HIBADH, RPL31, ARPC1B, ATP1A1, IQGAP1, RPL9, CXCL2, MRPL33, RPS14, UBL5, LBH, RPS19, RPS11, TMSB10, RNF130, RPL39, PDIA3, PTPN18, RPS9, NDUFA7, RPS6, NDUFA1, TALDO1, FOS, PGD, COX7A2L, PSMA4, BTK, DEGS1, DYNLRB1, PFN1, CRLF3, PFDN5
181	POLR2A_ECC-1_hg19	6.17e-04	-0.95	5.62	TNFAIP8, ALAS1, RAB3D, ATP1A1, RPL9, CORO1A, TRIOBP, ATP5L, GNAI2, UBL5, GNG10, LGALS1, LBH, RPL36AL, RASSF5, RPS6KA1, CKB, CMTM7, PDIA3, PTPN18, NDUFA7, NDFIP1, NDUFA1, RAB32, MARCKS, ADPRH, SPATA13, FOSB, MAN2B1, RIN3, EIF3F, CRLF3, LRP10
182	MAX_NB4_hg19	5.21e-04	-0.92	5.57	GRN, ALAS1, WDR1, CEBPE, GIMAP1, NCF4, WAS, LRMP, DBI, PIGX, CD79B, ZFP36, LASP1, RGS1, TMSB4X, SPP1, NCKAP1L, SH3BGRL3, RPL18, CYTIP, RPL39, PDIA3, CPA3, NDUFA7, FCER1G, LMO4, NDUFA3, HMHA1, PPP1CA, HIGD2A, APRT, MYL6, ARHGAP30, BCL6, KLHL6, IL1B, IRF2, ERP29, RIN3, CRLF3, PFDN5, GAPDH, S100A8, MYO1F, PRR13
183	MYOG_C2C12_mm9	1.04e-03	-0.99	5.42	TPD52, EGR1, LASP1, ZFP36, LGALS1, RAB3D, RPL29, PFN1, RPL10A, COX5A, JUNB, RHOB
184	TAF1_GM12892_hg19	6.80e-04	-0.92	5.32	POMP, CDCA7, TWF2, CXCR4, ATP1A1, IQGAP1, RPL10A, ACTB, MRPL33, GNAI2, RPS14, UBL5, ZFP36, LBH, RGS1, RPL36AL, TMSB4X, RPL18, TMSB10, RPS13, PDIA3, RPS9, NDUFA7, SEPT11, DUSP1, RPS6, NDUFA1, SYVN1, PGD, RHOB, EEF1A1, PSMA4, ARPC3, TAGLN2, CD69, PFN1, CRLF3, GAPDH
185	ARID3A_K562_hg19	5.21e-04	-0.87	5.25	IFITM1, VCP, GRN, BTG1, MS4A3, RPL34, GSTP1, MGST2, ATP1A1, COX5A, CD3D, TRIOBP, FCRLA, UBL5, RPS19, TCTEX1D2, PSAP, MYEOV2, LRRC8D, JUNB, RPL39, S100A11, RPS12, OSBPL9, MCTS1, SEPT11, ANXA2, PKM2, SHFM1, TALDO1, G0S2, FOS, PGD, EEF1A1, DHRS7, ARPC3, CDC42EP3, BTK, FOSB, LCP1, CD69, RPL29, CRLF3, PFDN5, VPS28
186	EGR1_K562_hg19	7.26e-04	-0.9	5.16	NDUFA13, HIBADH, RPL31, MAST3, GLO1, GMFG, RAB3D, POMP, TWF2, RCSD1, GATA2, CD3D, PIGX, PSAP, RAC2, CTSH, MYEOV2, RNF130, SERF2, MCTS1, RPS9, NDUFA7, PKM2, ACTN1, RPS6, CMTM6, RAB27A, HMHA1, ARPC5, KLF6, MARCKS, DOK3, LRG1, OSTM1, ERP29, BTK, PRKD2, CD69, RPL29, HCST, ITM2B, MYD88, VPS28
187	GATA2_endothelial cell of umbilical vein_hg19	9.42e-04	-0.92	5.13	CD63, TNFAIP8, BTG1, ALAS1, RPN2, WDR1, CEBPE, GMFG, POMP, MGST2, DBI, RPL10A, CXCL2, PIK3CG, LASP1, CCL5, TMSB4X, ARHGDIB, PSAP, CASP1, RAC2, RPL18, B2M, S100A11, CAP1, NDFIP1, ANXA2, PKM2, ANXA3, DUSP1, RPS6, ARPC5, FOS, ATP1B1, MYL6, DHRS7, PSMA4, KLHL6, STK17B, ALOX5AP, CD9, EIF3F, DYNLRB1, PI16
188	SRF_HepG2_hg19	1.15e-03	-0.93	5.01	CAP1, EGR1, RPN2, RPL32, WDR1, ANXA3, SSU72, ARPC5, FOS, IQGAP1, PGD, ACTB, PLAC8, GLIPR1, MYL6, ZYX, FOSB, DEGS1, EIF3F, PFN1, RPL18, JUNB, VPS28, MCL1
189	SRF_HCT116_hg19	1.77e-03	-1.0	5.01	EGR1, WDR1, RPL32, ANXA3, GSTP1, SSU72, FOS, ARPC5, ACTB, GLIPR1, FOSB, DEGS1, JUNB, MCL1
190	NFYA_HeLa-S3_hg19	9.42e-04	-0.88	4.89	HIBADH, RPN2, MAST3, PRCP, DBI, SLC2A6, RPL9, LDHA, GM2A, ALDH2, PSAP, COTL1, CSK, CKB, ATP6V1E1, RABAC1, JUNB, NDEL1, CAP1, PDIA3, CD74, PTPN18, NDUFA7, SEPX1, ACTN1, STX7, NDUFA1, TALDO1, HIGD2A, RAB32, ACLY, MYL6, KLF6, OSTM1, STK17B, PRKD2, RPL27, MAN2B1, DYNLRB1, SLC25A5, CRLF3, RPL29, VPS28, PRR13
191	JUND_HepG2_hg19	8.61e-04	-0.87	4.88	EIF4A1, ORM1, MIDN, BTG1, HIBADH, RPL31, HP, ENO1, ARRB2, RPL9, ACTB, MRPL33, FCRLA, LASP1, KRTCAP2, GM2A, TMSB10, JUNB, NDEL1, TPD52, PDIA3, DUSP1, LMO4, RPS6, SSU72, CYBA, FOS, RHOB, EEF1A1, MYL6, PSMA4, ERP29, RPL29, GAPDH, PPIA, VPS28, ATF3, CD63, VCP, GRN, RPN2, GLO1, CDCA7, MGST2, ATP1A1, COX5A, CST3, LDHA, PSAP, INPP5K, RPL18, RABAC1, ATP6V1D, MCL1, SEPT11, NDUFA7, PKM2, DSTN, BCL6, GNB2, STK17B, CDK2AP2, P4HB
192	REST_SK-N-SH_hg19	9.06e-04	-0.87	4.86	CD63, TNFAIP8, NDUFA13, BTG1, RPL31, POMP, IQGAP1, RPL10A, RPL9, MRPL33, GNAI2, UBL5, RPS14, KRTCAP2, BCL7A, RPS3, LRRC8D, RPS11, B2M, TMSB10, LYPLA2, RPS9, NDUFA7, SEPT11, ANXA2, PKM2, ACTN1, RPS6, FOS, PGD, ATP1B1, RHOB, MARCKS, RPL27, TAGLN2, PFN1, GAPDH, VPS28
193	MAX_GM12878_hg19	9.42e-04	-0.86	4.78	EIF4A1, NDUFA13, TNFAIP8, BTG1, ALAS1, PNKP, WAS, ATP2A3, ARRB2, ENO1, RPL10A, SLC2A6, CLN5, ARHGAP4, PSTPIP1, BCL7A, CCL3, LRRC8D, RPL39, RPS12, PSENEN, CD52, RPS9, G0S2, TALDO1, H2AFV, CYBA, TBCA, SORL1, EEF1A1, ACLY, ARHGAP30, OSTM1, BCL6, SELL, ARPC3, POU2AF1, BTK, RIN3, RPL27, CRLF3, ARL8A, VPS28, PRR13
194	NFIC_SK-N-SH_hg19	1.97e-03	-0.97	4.78	APP, SELPLG, DUSP1, PKM2, ARPC1B, TWF2, RPL10A, ZFP36L1, ACLY, RPS14, KLF6, LDHA, LGALS1, ZYX, COTL1, TAGLN2, PFN1, GAPDH, RAB8A
195	TAF1_GM12891_hg19	8.79e-04	-0.86	4.77	NDUFA13, ARPC1B, POMP, DBI, ATP1A1, IQGAP1, RPL10A, COX5A, MRPL33, ZFP36L1, RPS14, UBL5, PRDX5, GLIPR1, LBH, RPL36AL, TMSB4X, MYEOV2, NCKAP1L, EMB, TMSB10, RPS13, LYPLA2, RPS9, SEPT11, DUSP1, LMO4, SHFM1, NDUFA1, FOS, PGD, RHOB, EEF1A1, COX7A2L, ARHGAP30, PSMA4, KLHL6, ARPC3, ADPRH, TAGLN2, EIF3F, CD69, CLEC2D, GAPDH
196	CTCF_GM19239_hg19	9.42e-04	-0.85	4.74	NDUFA13, PFKFB4, IFITM2, SELPLG, GSTP1, POMP, CDCA7, NEDD9, ARRB2, ARHGAP4, ZFP36L1, PSTPIP1, PRDX5, KRTCAP2, TMSB4X, PSAP, TCTEX1D2, COTL1, RAC2, MYEOV2, NCKAP1L, SH3BGRL3, OSTF1, SLC15A3, TPD52, NDUFA7, RPS6, OSM, SSU72, SYVN1, TALDO1, MIF, VAV1, PPP1CA, MYL6, DOK3, SELL, ARPC3, POU2AF1, STK17B, SPATA13, TAGLN2, PFN1, CRLF3
197	HCFC1_K562_hg19	9.42e-04	-0.85	4.72	EIF4A1, CD63, NDUFA13, IFITM1, ALAS1, IFITM2, WDR1, RPL34, ATP2A3, CD3D, CST3, LASP1, KRTCAP2, ZFP36, LBH, RPS19, GM2A, RPL36AL, ADRBK1, NCKAP1L, CKB, ATP6V1E1, B2M, TPD52, NDUFA7, RPS6, NDUFA1, ARPC5, FOS, ATP1B1, KLF2, HIGD2A, RHOB, EEF1A1, ACLY, DOK2, KLHL6, PFN1, CRLF3, RPL29, GAPDH, ARL8A, MYO1F, VPS28
198	POLR2A_GM10847_hg19	9.42e-04	-0.84	4.68	TNFAIP8, NDUFA13, ALAS1, RNPEPL1, MAST3, RPL34, TWF2, PRCP, RCSD1, RPL9, CLN5, PIGX, ATP5L, UBL5, RPS14, LBH, RPL36AL, RAC2, MYEOV2, OSTF1, CYTIP, RPL39, RPS13, RAB8A, NDEL1, PDIA3, LYPLA2, RPS9, ANXA2, NDUFA3, H2AFV, TALDO1, MIF, APRT, PPP1CA, RHOB, EEF1A1, ARHGAP30, MAN2B1, RPL27, CRLF3, ARL8A, VPS28, PRR13
199	CHD1_GM12878_hg19	9.42e-04	-0.84	4.67	IFITM1, NDUFA13, RPN2, HIBADH, GMFG, POMP, MRPL33, CD79B, LGALS1, RPL36AL, ARHGDIB, PSAP, MYEOV2, INPP5K, RPL18, RPL39, RPS13, PDIA3, PTPN18, SEPT11, NDUFA1, SYVN1, RAB27A, DSTN, FOS, KLF2, HIGD2A, APRT, SLC6A6, MARCKS, DOK2, ARHGAP30, BCL6, KLHL6, GNB2, CDK2AP2, BTK, FOSB, MAN2B1, RIN3, PTPN6, RPL27, GAPDH, ARL8A
200	USF1_ECC-1_hg19	1.11e-03	-0.86	4.67	EIF4A1, BTG1, ZFAND3, MAST3, DBI, RPS14, UBL5, RPL36AL, ATP6V1E1, JUNB, TPD52, DUSP1, ACTN1, H2AFV, HMHA1, CYBA, APRT, RAB32, COX7A2L, ARHGEF3, RPL27, LCP1, SLC25A5, RPL29, GAPDH, VPS28, TLR2, PRR13, CD63, GRN, PNKP, ATP1A1, COX5A, LDHA, LRRC8D, RPL18, RABAC1, ATP6V1D, NDUFA7, DSTN, ARPC5, SORL1, HIGD2A, KLF6, BCL6, OSTM1, GNB2, STK17B, EIF3F
201	CHD1_IMR-90_hg19	9.42e-04	-0.84	4.66	CD63, VCP, RPN2, CBFB, ZFAND3, POMP, PRCP, IQGAP1, ENO1, PRDX5, TMSB4X, COTL1, RPS3, SIRPA, JUNB, ATP6V1D, NDEL1, PSENEN, SEPT11, TMEM184B, ANXA2, SEPX1, ACTN1, SYVN1, SSU72, RAB27A, TALDO1, DSTN, ARID3A, EMP3, SORL1, PPP1CA, EEF1A1, ACLY, MARCKS, BCL6, GNB2, MAN2B1, CALM3, EIF3F, DYNLRB1, RPL29, PPIA, ITM2B
202	CEBPB_HeLa-S3_hg19	9.42e-04	-0.82	4.57	EIF4A1, VCP, ALAS1, HIBADH, RPL31, RPL34, POMP, SLC2A3, ATP1A1, RPL10A, RPL9, LITAF, UBL5, KRTCAP2, LDHA, GLIPR1, RPS19, RPL36AL, TCTEX1D2, LRRC8D, MYEOV2, ACADM, JUNB, CAMP, PDIA3, PTPN18, NDUFA7, PLEKHA2, STX7, ARPC5, MIF, FOS, HIGD2A, RAB32, ARPC3, RPL27A, IL1B, STK17B, RPL27, DYNLRB1, RPL29, CRLF3, SLC25A5, S100A8
203	NFYB_K562_hg19	9.42e-04	-0.81	4.49	RPN2, HIBADH, MAST3, GLO1, DBI, RPL9, ACTB, ALDH2, GM2A, RPL36AL, RPS6KA1, PSAP, COTL1, LRRC8D, NCKAP1L, CKB, ATP6V1E1, JUNB, RPS13, PDIA3, CD74, RPS9, PKM2, LMO4, ACTN1, STX7, TALDO1, PGD, RHOB, MYL4, ACLY, MYL6, KLF6, OSTM1, STK17B, PRKD2, MAN2B1, PTPN6, RPL27, DYNLRB1, LRP10, SLC25A5, GAPDH, PRR13
204	PAX5_GM12878_hg19	1.01e-03	-0.81	4.49	SELPLG, HIBADH, WDR1, RPL31, POMP, DBI, RPL10A, COX5A, ACTB, PIGX, CLN5, CD79B, KRTCAP2, LDHA, GM2A, RPS19, RGS1, TMSB4X, TCTEX1D2, RPS3, RAC2, CCL3, OSTF1, CYTIP, B2M, JUNB, PDIA3, EGR1, RPS9, NDUFA7, SEPT11, TMEM184B, DSTN, CYBA, VAV1, APRT, EEF1A1, ARHGAP30, ARPC3, CDK2AP2, TAGLN2, CD69, PFN1, LRP10, RPL29, CRLF3, CLEC2D, VPS28
205	GATA1_megakaryocyte_mm9	1.99e-03	-0.9	4.46	HIST1H2AO, GLO1, CMTM6, TALDO1, PRCP, SLC2A3, ARRB2, RPL10A, SCAMP2, DOK2, DOK3, KLHL6, STK17B, TCTEX1D2, RAC2, LRRC8D, CSK, CRLF3, RPS11, PRR13
206	CTCF_GM12878_hg19	8.37e-04	-0.79	4.41	APP, NDUFA13, IFITM2, RPL32, DBI, RPL10A, RPL9, ACTB, ARHGAP4, KRTCAP2, LASP1, LBH, RGS1, TMSB4X, COTL1, CTSH, MYEOV2, SH3BGRL3, EMB, B2M, RPL39, TPD52, CAP1, RPS9, ANXA2, LMO4, TSC22D3, TALDO1, EEF1A1, MYL6, DOK3, DNAJC7, ADPRH, ERP29, RPL29, PPIA, VPS28, TLR2, CEBPB, SELPLG, GSTP1, GLO1, PNKP, CDCA7, CXCR4, MGST2, ATP1A1, COX5A, ZFP36L1, GNAI2, CD79B, PRDX5, LDHA, ADRBK1, TCTEX1D2, PSAP, RPS3, NCKAP1L, CSK, ATP6V1D, MCL1, PTPN18, SEPT11, NDUFA7, DSTN, TBCA, SORL1, PPP1CA, DHRS7, SELL, OSTM1, ARPC3, KLHL6, STK17B, POU2AF1, CDK2AP2, ZYX, FOSB, PTPN6, CRLF3
207	SIN3A_A549_hg19	1.40e-03	-0.85	4.4	BTG1, RPL32, HIBADH, RPL34, CDCA7, DBI, RPL10A, COX5A, MRPL33, ATP5L, KRTCAP2, LDHA, LBH, RPS19, RPL36AL, TMSB4X, PSAP, TMSB10, RPL39, RPS13, CAP1, NDUFA7, RPS6, DSTN, FOS, RHOB, HIGD2A, EEF1A1, COX7A2L, PSMA4, CDC42EP3, CDK2AP2, PTPN6, EIF3F, RPL29, CRLF3, PFDN5
208	JUND_MCF-7_hg19	1.97e-03	-0.89	4.4	KLF6, RPN2, ANXA3, ZFAND3, TACSTD2, ZYX, LY6D, TAGLN2, EMP3, JUNB
209	EP300_A549_hg19	1.80e-03	-0.87	4.36	GRN, BTG1, HIBADH, RPL32, DBI, RPL10A, KRTCAP2, LDHA, RPS11, JUNB, TMSB10, ATP6V1D, RPS12, RPS9, PKM2, NDUFA3, RPS6, DSTN, FOS, PGD, HIGD2A, EEF1A1, SLC6A6, MYL6, PSMA4, BCL6, GNB2, ERP29, RPL27, EIF3F, RPL29, VPS28
210	BRCA1_GM12878_hg19	1.66e-03	-0.86	4.34	NDUFA13, VCP, BTG1, HIBADH, RPL34, ARPC1B, NCF4, CDCA7, CXCR4, NEDD9, RPL10A, RPL9, MRPL33, RPS14, LBH, RPL36AL, TMSB4X, RPS3, INPP5K, NCKAP1L, ATP6V1D, TMSB10, B2M, RAB8A, RPS13, NADK, SEPT11, RPS9, NDUFA7, PKM2, RPS6, SSU72, HMHA1, DSTN, EEF1A1, BCL6, STK17B, GNB2, CDK2AP2, TAGLN2, DYNLRB1, GAPDH, VPS28
211	POLR2A_limb_mm9	9.42e-04	-0.78	4.33	BTG1, HIBADH, RPL32, RPL34, RAB3D, GSTP1, GATA2, ZFP36L1, GNAI2, PIGX, GPI1, ZFP36, LASP1, RPS19, RASSF5, SH3BGRL3, RPL39, B2M, S100A11, MCTS1, LYPLA2, RPS9, NDFIP1, DUSP1, ACTN1, FOS, SC4MOL, RHOB, HIGD2A, RAB32, COX7A2L, TSPAN14, 2010107E04RIK, GNB2, 2310009A05RIK, CDK2AP2, PRKD2, DEGS1, TGFBI, PPIA, PFDN5, GAPDH, VPS28, ITM2B
212	TCF7L2_Panc1_hg19	1.66e-03	-0.83	4.2	EIF4A1, NDUFA13, BTG1, HIBADH, RPN2, RPL34, RPL10A, ACTB, ATP5L, RPS14, LDHA, BCL7A, RPS19, RPL36AL, TMSB4X, RASSF5, TCTEX1D2, RPS3, CKB, EMB, TMSB10, ATP6V1D, JUNB, RNF130, RAB8A, TPD52, CAP1, SEPT11, RPS9, LMO4, SSU72, NDUFA1, H2AFV, FOS, MIF, EEF1A1, KLF6, PSMA4, ARPC3, RPL29, PFDN5, PPIA, ARL8A
213	NFYA_K562_hg19	9.42e-04	-0.75	4.19	EIF4A1, IFITM1, VCP, BTG1, RPN2, HIBADH, GLO1, DBI, SLC2A6, RPL9, ACTB, LGALS1, GM2A, RPL36AL, COTL1, LRRC8D, NCKAP1L, CKB, ATP6V1E1, RAB8A, CD74, RPS9, SSR4, LMO4, SEPX1, PKM2, ACTN1, STX7, H2AFV, PGD, RHOB, ACLY, KLF6, MYL6, IRF2, RPL27, PTPN6, PRKD2, DYNLRB1, P4HB, EIF3F, SLC25A5, PPIA, PRR13
