	Term	p-value	z-score	CS	Related Genes
184	CTCF_GM12892_hg19	5.26e-05	-0.93	7.82	DDX6, DAZAP2, PRR7, RPL3, LDB1, RPL32, CD82, STXBP2, DENND3, LITAF, ACTB, FOXO1, ARHGAP4, ZFP36L1, RPS15, STIP1, SRR, NUAK2, UBB, PUF60, DDRGK1, MKNK2, TBC1D10C, PLCG2, CCR6, RABAC1, JUNB, RPL39, MAP4K1, PLK3, MREG, ATP1B3, GADD45G, NFKBIA, PTP4A2, ARPC3, IRF4, IRF1, SPATA13, MYH9, MATR3, TMBIM6, PFDN5, CSNK1G2, ARF6
185	JUN_H1-hESC_hg19	5.26e-05	-0.93	7.81	DYRK3, ISCA1, RPL3, BTG1, POP4, ODC1, TNFAIP3, STK4, BACH2, PPP2CB, ZNRD1, TBK1, UBB, DDRGK1, RNF19A, LMNA, ARIH2, HMGN2, SLC38A2, SKIL, EMD, TBC1D15, HSPA9, WSB1, IFNGR1, STAT3, VPS37B, MIF, YWHAZ, GTPBP4, HS3ST1, TGFBR2, SLC25A37, KLF6, NGFRAP1, BCL6, RPS29, POLR1D, CCDC86, RPL24, RPL27, SERINC1, EIF3F, EIF3D, RPS24
186	CEBPB_HCT116_hg19	1.23e-04	-1.01	7.75	CDT1, GADD45A, ACTB, NISCH, PTP4A1, NFKBIA, PTP4A2, NUAK2, UBB, DDRGK1, RPL24, RPS24, HIST1H1C
187	TAF7_H1-hESC_hg19	5.89e-05	-0.92	7.67	DDX6, CUL3, ODC1, AKAP8L, IRS2, BZW2, USE1, FOXO1, STIP1, LBH, PUF60, UBB, MKNK2, RPL39, CSNK1G3, WSB1, CHKA, ATP1B3, GTPBP4, GADD45G, CCT6A, NFKBIA, PER1, IMPACT, EIF5, BCL6, IRF1, REL, STRAP, FOSB, RPL27, TMBIM6, EIF3D, UBA52, ARF6, ATF4
188	MAZ_CH12.LX_mm9	5.26e-05	-0.9	7.58	CD274, H2-T23, OAT, CD83, LDB1, TFRC, AW549877, AKAP8L, CHD7, NEDD9, LRMP, ETS1, FOXO1, KRTCAP3, ZNRD1, PUF60, GPR171, ARIH2, PIM3, HMGN2, JUNB, GRASP, MARK2, MAP4K1, CD164, PRNP, CSNK1G3, ST6GAL1, MAP3K1, H2-T10, IFNGR1, GADD45A, CIRBP, HMHA1, VPS37B, JOSD2, TGFBR2, E130102H24RIK, RASA1, SPATA13, MYH9, RPL27, FCER2A, STT3B, UBA52
189	CTCF_spleen_mm9	5.26e-05	-0.9	7.58	DAZAP2, AHCTF1, CLIC4, BTG1, TFRC, WBP2, TCF25, D16ERTD472E, SLC2A1, LRMP, STK4, ETS1, ACTB, ZC3H12D, RPS15, STIP1, FAM134B, PPP2CB, SNN, POLD1, UNC45A, CD164, CSNK1G3, HSPA8, RNF44, ST6GAL1, MREG, PLEKHA2, TSC22D3, MLL5, LSM4, SORL1, KLF2, HS3ST1, GTPBP4, GADD45G, SLC25A37, RNF145, ARPC3, UBE2O, TXNIP, RPL27, MATR3, STT3B, PFDN5
190	CHD2_GM12878_hg19	5.26e-05	-0.9	7.53	EIF4A1, DDX6, DYRK3, RPL3, OAT, HVCN1, POP4, ODC1, NRM, STK4, USE1, GNA13, RPS15, UROD, POLD1, GPR171, PLCG2, TBC1D10C, DHX38, RPL39, HMGN1, UNC45A, CSNK1G3, RNF44, ST6GAL1, H3F3B, F2R, CHCHD10, HMHA1, VPS37B, PLRG1, WBP11, SORL1, GTPBP4, NISCH, IMPACT, RILPL2, RPS29, SPATA13, STRAP, UBE2O, RPL27, HNRNPC, EIF3D, UBA52
191	NRF1_GM12878_hg19	5.26e-05	-0.88	7.4	CD274, CD81, TCF25, CUL3, POP4, HVCN1, RPL12, CETN3, ATP2A3, LENG9, ATP1A1, STK4, FOXO1, RPS15, TBK1, SNX2, POLD1, TRA2A, PLCG2, RPL39, MARK2, KPNA1, HIST1H1C, HSPA9, MAP3K1, MREG, ELOVL5, CHCHD10, ATP1B3, WBP11, LSM4, SORL1, GADD45G, CCT6A, NFKBIA, EIF5, BCL6, RPS29, ARPC3, STK17B, RPL24, TMBIM6, LRP10, PFDN5, RPS24
192	ZMIZ1_CH12.LX_mm9	5.26e-05	-0.88	7.36	PANK4, TFRC, CD81, HVCN1, H2-Q6, H2-M3, STXBP2, ATP10D, SMG7, STK4, RELA, FOXO1, ZFP36L1, RPS15, PPP2CB, ZNRD1, FAM102A, PUF60, POLD1, H2-DMB1, NFKBIZ, TRA2A, LMNA, ARIH2, CCR7, HMGN2, SNX8, RPS13, PLK3, PRNP, EGR1, H2-EB1, NUDC, NAPSA, WSB1, MREG, CHKA, IFNGR1, STAT3, VPS37B, GADD45G, PRKAR1A, MYH9, CCDC86, PRKD2
193	TBP_K562_hg19	5.26e-05	-0.86	7.22	CLIC4, GYPA, CD82, SH2D2A, CETN3, ATP2A3, CXCR4, ADRB2, STK4, FOXO1, ARHGAP4, AQP1, ALAD, RABGEF1, ZNRD1, POLD1, NFKBIZ, LMNA, PLCG2, SNX8, HIST1H1C, RPL19, NDEL1, HMGN1, UVRAG, CD164, MREG, ACTN2, WBP11, KLF4, GTPBP4, GADD45G, GNL3, NISCH, CCT6A, RILPL2, RASA1, SPATA13, CCDC86, STRAP, UBE2O, CD69, HNRNPC, UBA52, EIF3D
194	POLR2AphosphoS2_myocyte_mm9	5.26e-05	-0.85	7.16	1810026B05RIK, LDB1, WBP2, POP4, STK4, LITAF, RELA, GNA13, PPP2CB, RABGEF1, STIP1, NUAK2, FAM102A, ZNRD1, UROD, POLD1, HIST1H3H, EMD, SKIL, RPS13, KPNA1, HIST1H1C, MLL1, HSPA9, MREG, GCH1, ELOVL5, ARRDC3, F2R, VPS37B, GNL3, PER1, RNF145, KLF7, IMPACT, RILPL2, ARPC3, REL, CCDC86, UBE2O, PRKD2, XIST, SNORA65, UBA52, PFDN5
195	ELK1_GM12878_hg19	5.26e-05	-0.83	7.0	DDX6, DYRK3, RPL32, RPL12, SH2D2A, STXBP2, NRM, LRMP, STK4, USE1, RPS15, ZC3H12D, RAP1B, ALAD, LBH, POLD1, MKNK2, TRA2A, TBC1D10C, DHX38, PIM3, JUNB, SLC38A2, TBC1D15, KPNA1, HSPA9, CSNK1G3, RNF44, NUDC, WSB1, ELOVL5, HMHA1, PLRG1, ZCRB1, NTAN1, LSM4, GADD45G, SLC25A37, STK17B, MATR3, SERINC1, EIF3D, PFDN5, NFKBID, RPS24
196	MYC_NB4_hg19	5.26e-05	-0.82	6.89	DYRK3, RPL3, CD81, HVCN1, ODC1, AKAP8L, ATP10D, LRMP, ADRB2, STK4, SAMSN1, RAP1B, PPP2CB, ZNRD1, UROD, POLD1, PLCG2, DHX38, PIM3, CCR7, CYTIP, HMGN2, RPL39, TBC1D15, UNC45A, UVRAG, CD164, CDV3, MAP3K1, LAPTM5, HMHA1, EMP1, ATP1B3, VPS37B, WBP11, LSM4, NISCH, KLF6, REL, PDCD4, FOSB, RPL27, HBP1, SQSTM1, UBA52
197	CTCF_MCF-7_hg19	3.35e-05	-0.78	6.84	RPL3, DGKD, CD82, TFRC, RPL32, POP4, DGKA, EIF4A3, BACH2, ACTB, ETS2, RPS15, ZC3H12D, KRTCAP3, RPL18A, RPL39, MREG, TPM4, F2R, ATP1B3, MIF, GTPBP4, MORF4L1, NGFRAP1, PRKAR1A, MORF4L2, SPATA13, RPL24, MATR3, RPL27, CSNK1G2, DDX6, CD274, CUL3, ADRB2, STK4, FOXO1, ZFP36L1, STIP1, SOCS3, PLCG2, SKIL, PLK3, UVRAG, EGR1, CD164, EGR2, H3F3B, CHCHD10, MLL5, LSM4, GADD45G, NFKBIA, ARPC3, RPS29, REL, UBE2O, STT3B, LRP10, DAZAP2, DYRK3, PRR7, LDB1, AKAP8L, SLC2A1, TNFAIP3, SMG7, LITAF, ALAD, NDEL1, TSC22D3, VPS37B, PTP4A1, PTP4A2, FCHSD2, DAD1, IRF1, TMBIM6, ARF6, CEBPB, OAT, ATP10D, LENG9, DENND3, ATP1A1, PPP2CB, SRR, TMEM66, MKNK2, RABAC1, MAP3K1, GCH1, SORL1, HS3ST1, SLC25A37, CD6, STK17B, EIF3F
198	TAL1_megakaryocyte_mm9	2.06e-04	-0.93	6.77	ISCA1, GYPA, RNF44, EGR3, TPM4, H2-DMA, F2R, ATP2A3, LAPTM5, VPS37B, GNA13, PTP4A1, CCT6A, RABGEF1, CD6, PUF60, KLF9, TAX1BP1, DHX38, MYH9, UBE2O, HBP1, PFDN5, TBC1D15
199	GABPA_HepG2_hg19	7.20e-05	-0.83	6.76	EIF4A1, RPL3, BTG1, RPL32, TFRC, POP4, ZFAND2A, NRM, USE1, RPS15, RABGEF1, UBL3, RPL18A, FTH1, ARIH2, RPL39, RPS13, HMGN1, UNC45A, NUDC, IFNGR1, PLRG1, VPS37B, ZCRB1, WBP11, YWHAZ, GTPBP4, PTP4A2, IMPACT, DAD1, RPL24, STRAP, RPL27, PRKD2, TMBIM6, UBA52, PFDN5, RPL12, STK4, RELA, RAP1B, PPP2CB, TBC1D15, LSM4, CCT6A, EIF5, ARPC3, RANBP10, SERINC1, EIF3F, HNRNPC, EIF3D
200	SMC3_CH12.LX_mm9	1.06e-04	-0.87	6.76	CEBPB, BTG1, H2-DMA, HVCN1, SLC2A1, CXCR5, NRM, TNFAIP3, STK4, ETS1, FOXO1, ETS2, RPS15, KRTCAP3, FAM134B, PPP2CB, H2-DMB2, LBH, H2-DMB1, SCD1, SKIL, UNC45A, CD164, NAPSA, ST6GAL1, CHKA, ELOVL5, TSC22D3, F2R, STAT3, HMHA1, VPS37B, SORL1, HS3ST1, GTPBP4, TPST2, NFKBIA, SLC25A37, KLF7, ARPC3, IRF1, REL, POLR1D, RPL27
201	CEBPB_IMR-90_hg19	1.06e-04	-0.86	6.7	DDX6, CD274, CPM, ISCA1, RPL3, RPL32, WBP2, EIF4A3, CHD7, IRS2, ATP1A1, BACH2, HERPUD1, ZNRD1, UBB, DDRGK1, EMD, RPS13, NDEL1, HSPA9, PRNP, UVRAG, ELOVL5, IFNGR1, PLAUR, EMP1, VPS37B, PLRG1, MIF, LSM4, PTP4A1, NISCH, SLC25A37, PER1, RILPL2, BCL6, SPATA13, RANBP10, FOSB, RPL24, SERINC1, EIF3D, UBA52, RPS24
202	JUND_GM12878_hg19	1.87e-04	-0.92	6.68	CDT1, CDV3, CD164, RNF44, CLIC4, MBNL1, STAT3, VPS37B, BZW2, MLL5, PTP4A2, RABGEF1, ELF1, KLF6, FCHSD2, BCL6, RPS29, FOSB, RPL24, JUNB, CSNK1G2, ATF3, RPL19
203	RAD21_HeLa-S3_hg19	1.06e-04	-0.85	6.64	DDX6, CD274, DAZAP2, CEBPB, ATP10D, SLC2A1, IRS2, STK4, LITAF, ETS2, FOXO1, ACTB, ZFP36L1, RPS15, STIP1, PPP2CB, ZNRD1, TMEM66, RNF19A, MKNK2, JUNB, RHBDL2, OSBPL9, CD97, MREG, MAP3K1, GADD45A, ARRDC3, MIF, SORL1, KLF2, TGFBR2, NFKBIA, PTP4A1, SLC25A37, KLF6, NGFRAP1, RILPL2, BCL6, DAD1, ARPC3, STK17B, TMBIM6, UBA52
204	FOS_MCF 10A_hg19	4.29e-05	-0.77	6.57	TFRC, POP4, ZFAND2A, SLC2A1, IRS2, BZW2, USE1, BACH2, RPS15, RABGEF1, ZNRD1, UBL3, UROD, FTH1, CASP1, ARIH2, PIM3, HMGN2, RPL39, JUNB, HIST1H1C, NDEL1, KPNA1, UNC45A, CD97, WSB1, RSAD2, TPM4, ARRDC3, PLAUR, CIRBP, PLRG1, ZCRB1, VPS37B, GTPBP4, GNL3, PTP4A1, ELF1, IMPACT, POLR1D, STRAP, TXNIP, CCDC86, TMBIM6, XIST, PFDN5, ATF3, ARF6, OAT, SH2D2A, RPL12, ATP10D, ATP1A1, PPP2CB, UBB, TRA2A, PLCG2, DHX38, SNX8, SLC38A2, TBC1D15, PRNP, H3F3B, CHKA, GADD45A, LSM4, HOPX, CCT6A, SLC25A37, EIF5, STK17B, RANBP10, PDCD4, UBE2O, SERINC1, NFKBID
205	CTCF_HeLa-S3_hg19	8.17e-05	-0.82	6.53	DAZAP2, DYRK3, DGKD, CD82, LDB1, DGKA, SLC2A1, SMG7, LITAF, ETS2, RPS15, ALAD, ZNRD1, RPL18A, SESN1, ARIH2, CSNK1G3, MREG, TSC22D3, F2R, PLRG1, GTPBP4, TGFBR2, PTP4A1, PTP4A2, FCHSD2, IRF1, MORF4L2, TAX1BP1, RPL24, TMBIM6, CSNK1G2, ARF6, DDX6, CD274, CEBPB, OAT, WBP2, RPL12, ATP10D, DENND3, ATP1A1, STK4, ZFP36L1, STIP1, PPP2CB, SNX2, TMEM66, MKNK2, PLCG2, SKIL, MAP3K1, GCH1, NTAN1, SORL1, LSM4, HS3ST1, NFKBIA, SLC25A37, ARPC3, RPS29, STK17B, UBE2O, LRP10
206	E2F4_MCF 10A_hg19	1.06e-04	-0.84	6.51	CD274, DDX6, CLIC4, ISCA1, GGNBP2, CD81, BRI3, POP4, ATP1A1, FOXO1, BACH2, RPS15, GNA13, SRR, ZNRD1, LBH, UROD, DDRGK1, PIM3, JUNB, NDEL1, CDV3, MAP3K1, MREG, WSB1, GCH1, H3F3B, GADD45A, IFNGR1, PLEKHA2, ARRDC3, PLAUR, LSM4, GTPBP4, GNL3, CCT6A, NISCH, DAD1, MORF4L2, PDCD4, STRAP, CCDC86, PRKD2, EIF3D
207	FOSL2_SK-N-SH_hg19	2.70e-04	-0.92	6.48	PRR7, H3F3B, PLEKHA2, GADD45A, WBP2, F2R, EMP1, DENND3, TGFBR2, PPP2CB, EIF5, LMNA, MYH9, RPL24, SLC38A2, ATF3
208	YY1_NT2-D1_hg19	1.06e-04	-0.83	6.45	PANK4, EIF4A1, DDX6, RPL3, BTG1, RPL32, EIF4A3, STXBP2, SLC2A1, SMG7, USE1, RPS15, GNA13, UBL3, SNX2, RPL18A, PUF60, UROD, TMEM66, RABAC1, RPL39, RPS13, TBC1D15, HSPA9, WSB1, CHCHD10, WBP11, SORL1, NISCH, SLC25A37, EIF5, RPS29, RANBP10, UBE2O, CCDC86, RPL24, HBP1, STT3B, HNRNPC, EIF3F, UBA52, PFDN5, RPS24, ATF4
209	CEBPB_MCF-7_hg19	1.27e-04	-0.84	6.42	EIF4A1, CLIC4, BTG1, GGNBP2, ACTB, HERPUD1, RABGEF1, UBB, DDRGK1, ARIH2, JUNB, HSPA9, HSPA8, RNF44, MREG, STAT3, PLRG1, PTP4A1, NFKBIA, NISCH, RNF145, KLF6, BCL6, MORF4L2, PDCD4, RPL24, HBP1, STT3B, HNRNPC, RPS24
210	eGFP-JUNB_K562_hg19	1.06e-04	-0.81	6.28	DDX6, EIF4A1, BTG1, RPL3, CD83, RPL32, WBP2, SH2D2A, DGKA, POP4, SLC2A1, CD3D, USE1, BACH2, ETS2, ALAD, RPS15, RABGEF1, PPP2CB, SOCS3, LBH, LMNA, SLC38A2, MARK2, SRGN, HSPA9, PRNP, ELOVL5, ARRDC3, PLAUR, WBP11, YWHAZ, GTPBP4, TGFBR2, NFKBIA, IMPACT, RILPL2, RPS29, MORF4L2, RPL24, HBP1, UBA52, PFDN5, ARF6
211	ZEB1_GM12878_hg19	1.90e-04	-0.86	6.28	UNC45A, CD164, ST6GAL1, RPL3, KLF13, TFRC, RPL12, ODC1, CIRBP, CXCR4, ZCRB1, BZW2, ZFP36L1, NFKBIA, RPS15, RILPL2, ARPC3, IRF4, UBE2O, CCDC86, MYH9, CCR7, SLC38A2, SNX8
212	SPI1_K562_hg19	1.59e-04	-0.84	6.25	DAZAP2, DYRK3, BTG1, WBP2, ZFAND2A, EIF4A3, ATP1A1, ADRB2, SMG7, STK4, SAMSN1, USE1, ACTB, HERPUD1, RPS15, RABGEF1, RPL18A, DHX38, RPS13, UNC45A, CDT1, H3F3B, JOSD2, LSM4, NFKBIA, ELF1, RILPL2, ARPC3, SERINC1, RPL27, PRKD2, TMBIM6, LRP10, UBA52, PFDN5, ARF6
213	FOS_GM12878_hg19	1.53e-04	-0.83	6.19	EIF4A1, DAZAP2, DDX6, CETN3, AKAP8L, FOXO1, STIP1, RPL18A, HIST1H3H, HIST1H1C, EGR1, UVRAG, NUDC, H3F3B, STAT3, MLL5, LSM4, CCT6A, KLF7, KLF6, EIF5, MORF4L2, POLR1D, TXNIP, MYH9, TMBIM6, HBP1, EIF3F, HNRNPC, XIST, ATF4
214	ZNF143_GM12878_hg19	1.06e-04	-0.78	6.1	DYRK3, GGNBP2, TFRC, CD81, CETN3, EIF4A3, STXBP2, ATP2A3, DENND3, ADRB2, STK4, SAMSN1, FOXO1, BACH2, ARHGAP4, GNA13, NUAK2, PUF60, UBB, UROD, MARK2, HSPA9, SRGN, UNC45A, CD74, CSNK1G3, NUDC, IFNGR1, HMHA1, PLRG1, VPS37B, ZCRB1, MIF, NTAN1, LSM4, NISCH, TPST2, CCT6A, PER1, LCK, RPL24, HBP1, CD69, PFDN5
215	MAX_C2C12_mm9	1.06e-04	-0.77	6.02	EIF4A1, DYRK3, RPL32, EIF4A3, D16ERTD472E, ODC1, ATP1A1, RELA, RPS15, PPP2CB, SNN, SRR, NUAK2, TBK1, RPL18A, UROD, SESN1, NFKBIZ, TRA2A, RPL39, SLC38A2, SNX8, JUNB, TBC1D15, RPS13, MARK2, D8ERTD738E, WSB1, CHKA, JOSD2, LSM4, GTPBP4, GADD45G, TPST2, CCT6A, PER1, ARPC3, CCDC86, TXNIP, MYH9, HBP1, SERINC1, MATR3, UBA52
216	CHD2_CH12.LX_mm9	1.06e-04	-0.76	5.96	EIF4A1, H2-T23, CEBPB, TFRC, TCF25, WBP2, HVCN1, SH2D2A, ZFAND2A, AW549877, H2-Q6, EIF4A3, AKAP8L, D16ERTD472E, SLC2A1, ATP2A3, NEDD9, FOXO1, RPS15, STIP1, SNN, SRR, ZNRD1, UBL3, PUF60, H2-DMB1, NFKBIZ, ARIH2, HMGN2, HSPA9, MAP4K1, PRNP, NAPSA, H2-EB1, JOSD2, TPST2, IMPACT, IRF4, RPL24, TXNIP, PRKD2, TMBIM6, HNRNPC, ATF3
217	JUN_endothelial cell of umbilical vein_hg19	2.35e-04	-0.83	5.95	WBP2, SAMSN1, TMEM66, LMNA, CTSE, TBC1D15, SRGN, PRNP, UVRAG, RNF44, MBNL1, H3F3B, GADD45A, EMP1, VPS37B, MLL5, TGFBR2, ELF1, KLF6, FCHSD2, RPS29, RPL24, FOSB, RPL27, HBP1, ATF3
218	TAL1_erythroblast_mm9	2.68e-04	-0.83	5.84	PANK4, CDT1, GYPA, AHCTF1, ISCA1, ALAS2, TFRC, GADD45A, LMO2, HBB-B2, HBB-B1, SLC4A1, JOSD2, GADD45G, NISCH, RABGEF1, ELF1, UROD, PDCD4, UBE2O, CTSE, RPL39, UBA52, TBC1D15
219	MYC_A549_hg19	1.06e-04	-0.74	5.76	DYRK3, RPL3, TCF25, STXBP2, LENG9, ATP1A1, STK4, ETS2, HERPUD1, RPS15, RPL18A, POLD1, LMNA, PIM3, RPL39, SKIL, SNX8, RPS13, RPL19, HMGN1, HSPA9, CDT1, CD164, PLK3, MREG, STAT3, CIRBP, CHCHD10, ATP1B3, GTPBP4, GNL3, TGFBR2, CCT6A, NISCH, RNF145, PTP4A2, FCHSD2, RASA1, REL, RPL27, UBA52, EIF3D, ARF6, ATF4
220	CTCF_G1E-ER4_mm9	1.42e-04	-0.76	5.69	CLIC4, DYRK3, ISCA1, BTG1, RPL32, TCF25, SLC2A1, TNFAIP3, ETS2, RPS15, UBL3, RPL18A, HIST2H3C1, UNC45A, ST6GAL1, KLF13, TSC22D3, GTPBP4, TPST2, PTP4A2, FCHSD2, TXNIP, RPL27, MATR3, SQSTM1, CEBPB, OAT, WBP2, ATP1A1, STK4, STIP1, PPP2CB, SOCS3, POLD1, RABAC1, HSPA8, EGR1, CHKB, GCH1, H3F3B, PLEKHA2, GADD45A, MLL5, LSM4, NFKBIA, SLC25A37, ARPC3, RPS29, FOSB, STT3B, EIF3F, LRP10
221	CEBPB_GM12878_hg19	3.98e-04	-0.85	5.65	EIF4A1, BTG1, H3F3B, RPL12, STAT3, TNFAIP3, NEDD9, SMG7, GTPBP4, ACTB, NFKBIA, NISCH, UBB, ARIH2, TXNIP, HIST1H3H, MATR3, JUNB, ATF4
222	PRDM1_HeLa-S3_hg19	2.05e-04	-0.77	5.57	DAZAP2, DYRK3, CEBPB, BTG1, CD82, TFRC, WBP2, IRS2, SMG7, ZFP36L1, RPS15, STIP1, TBK1, FAM102A, LMNA, RABAC1, MARK2, HSPA8, CDV3, CSNK1G3, CHKA, STAT3, PLRG1, PTP4A1, MORF4L1, BCL6, RPS29, STK17B, KLF9, ARHGEF3, REL, RPL24, TXNIP, HBP1, STT3B, NFKBID, ATF3
223	POU2F2_GM12891_hg19	2.00e-04	-0.76	5.49	CD274, TFRC, CUL3, AKAP8L, EIF4A3, CXCR4, ATP1A1, STK4, SAMSN1, RPS15, LBH, ZNRD1, RPL18A, PUF60, TMEM66, UROD, CCL5, MKNK2, JUNB, RPL19, HSPA9, SRGN, UNC45A, ST6GAL1, GCH1, GADD45A, ATP1B3, GADD45G, ELF1, ARPC3, RPS29, STK17B, IRF1, RPL24, RPL27, CD69, EIF3D, UBA52
224	USF2_GM12878_hg19	2.09e-04	-0.75	5.42	OAT, BRI3, SH2D2A, ATP10D, EIF4A3, CXCR5, IRS2, ATP1A1, STK4, BACH2, RPS15, UBL3, UROD, PLCG2, SNX8, RPL19, NDEL1, UNC45A, HSPA9, CSNK1G3, WSB1, IFNGR1, ELOVL5, F2R, LAPTM5, HMHA1, VPS37B, PLRG1, NTAN1, SORL1, NISCH, PER1, KLF6, RILPL2, BCL6, PRKAR1A, DAD1, RPS29, CCDC86, SERINC1, EIF3F, EIF3D, RPS24
225	CTCF_lung_mm9	2.09e-04	-0.75	5.42	CEBPB, DYRK3, OAT, RPL32, TCF25, WBP2, ATP2A3, TNFAIP3, CXCR4, ATP1A1, STK4, RPS15, PPP2CB, SOCS3, POLD1, SLC38A2, HIST1H1C, HSPA8, ST6GAL1, MREG, H3F3B, PLEKHA2, GADD45A, TSC22D3, MLL5, LSM4, SORL1, HS3ST1, GTPBP4, NFKBIA, SLC25A37, PTP4A2, KLF6, FCHSD2, RPS29, MORF4L2, FOSB, RPL27, MATR3, EIF3F, LRP10, ATF3, ARF6
226	GABPA_CH12.LX_mm9	2.09e-04	-0.75	5.41	EIF4A1, DAZAP2, CEBPB, AHCTF1, POP4, ZFAND2A, EIF4A3, SLC2A1, HERPUD1, RPS15, PPP2CB, SOCS3, ZNRD1, UBL3, TMEM66, RNF19A, ARIH2, RABAC1, EMD, RPS13, NDEL1, PLK3, CHKA, TPM4, ELOVL5, ZCRB1, JOSD2, VPS37B, GTPBP4, MORF4L1, SLC25A37, ELF1, EIF5, ARPC3, RANBP10, RPL24, CCDC86, STRAP, RPL27, HBP1, PFDN5, EIF3D, UBA52
227	BHLHE40_GM12878_hg19	2.09e-04	-0.74	5.41	DYRK3, OAT, GGNBP2, LDB1, CD81, TCF25, ZFAND2A, CUL3, SH2D2A, CHD7, ODC1, ATP2A3, IRS2, RPS15, ALAD, UBL3, ZNRD1, UBB, PUF60, GPR171, DHX38, RABAC1, JUNB, HMGN1, HSPA9, SRGN, CD74, CSNK1G3, WSB1, ELOVL5, TSC22D3, HMHA1, VPS37B, ZCRB1, PLRG1, WBP11, LSM4, CCT6A, RPL24, STRAP, CD69, NFKBID, EIF3D
228	TCF7L2_HeLa-S3_hg19	1.77e-04	-0.72	5.3	CLIC4, DYRK3, TFRC, AKAP8L, EIF4A3, CETN3, ETS2, ACTB, HERPUD1, RPS15, ALAD, UROD, FTH1, PIM3, RPL39, KPNA1, UNC45A, CD97, CSNK1G3, RNF44, MREG, IFNGR1, ATP1B3, ZCRB1, GTPBP4, PTP4A1, IRF1, RPL24, RPL27, TMBIM6, ATF3, OAT, RPL12, ODC1, DENND3, FOXO1, ZFP36L1, SOCS3, PPP2CB, STIP1, DDRGK1, TRA2A, SLC38A2, RPL19, HSPA9, HSPA8, MAP3K1, EGR3, GADD45A, PLEKHA2, CHCHD10, CCT6A, BCL6, RPS29, EIF3D, RPS24
229	CTCF_GM12874_hg19	2.13e-04	-0.73	5.29	DAZAP2, CD274, DDX6, AHCTF1, DYRK3, CEBPB, PRR7, DGKD, LDB1, CD82, STXBP2, DENND3, STK4, ETS2, ZFP36L1, RPS15, ZC3H12D, PPP2CB, STIP1, TBK1, SNX2, TMEM66, MKNK2, SKIL, MAP3K1, MREG, TSC22D3, F2R, CHCHD10, MLL5, SORL1, HS3ST1, KLF2, GTPBP4, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, IRF1, UBE2O, TMBIM6, LRP10, CSNK1G2
230	CTCF_GM19240_hg19	2.09e-04	-0.73	5.29	DDX6, PRR7, RPL3, CD82, LDB1, CXCR4, DENND3, ATP1A1, BACH2, ACTB, FOXO1, ARHGAP4, RPS15, STIP1, PPP2CB, SRR, PUF60, TMEM66, MKNK2, PLCG2, CCR7, JUNB, SLC38A2, SKIL, PLK3, MAP3K1, MREG, GCH1, H3F3B, TSC22D3, F2R, ATP1B3, GTPBP4, GADD45G, NFKBIA, PTP4A2, FCHSD2, IRF4, ARPC3, IRF1, MORF4L2, MATR3, CSNK1G2
231	FOS_endothelial cell of umbilical vein_hg19	2.09e-04	-0.73	5.27	CLIC4, ISCA1, RPL3, BTG1, POP4, ZFAND2A, GIMAP6, SAMSN1, RELA, ACTB, HERPUD1, GNA13, PPP2CB, SOCS3, UBB, RNF19A, LMNA, ARIH2, RABAC1, SKIL, JUNB, SLC38A2, RPL19, HSPA9, PRNP, KLF13, H3F3B, F2R, STAT3, PLAUR, EMP1, VPS37B, TGFBR2, ELF1, KLF6, FCHSD2, RPS29, RPL24, RPL27, TMBIM6, EIF3F, UBA52, ATF4
232	CTCF_GM19238_hg19	2.09e-04	-0.72	5.19	DDX6, PRR7, RPL3, LDB1, CD82, RPL32, STXBP2, TNFAIP3, DENND3, ACTB, BACH2, FOXO1, ARHGAP4, ZFP36L1, RPS15, STIP1, SRR, UBB, TMEM66, MKNK2, PLCG2, JUNB, SLC38A2, MAP4K1, PLK3, MREG, GCH1, TSC22D3, ATP1B3, MIF, GADD45G, NFKBIA, NISCH, PTP4A2, SLC25A37, FCHSD2, ARPC3, IRF4, IRF1, MORF4L2, MYH9, CSNK1G2, ARF6
233	BCL3_GM12878_hg19	5.65e-04	-0.81	5.14	MBNL1, PRR7, CD83, TPM4, LENG9, MLL5, USE1, ACTB, AQP1, NFKBIA, UBB, REL, SKIL, JUNB, NFKBID, HIST1H1C
234	SIN3A_A549_hg19	2.13e-04	-0.69	5.03	ISCA1, BTG1, RPL3, RPL32, RPL12, EIF4A3, LENG9, BZW2, USE1, RPS15, ALAD, TBK1, LBH, PUF60, UBB, UROD, SESN1, POLD1, TRA2A, RPL39, RPS13, TBC1D15, UNC45A, HSPA8, GADD45A, ZCRB1, WBP11, TGFBR2, PTP4A1, KLF7, PER1, RNF145, REL, RPL24, EIF3F, PFDN5, RPS24
235	BCLAF1_K562_hg19	3.12e-04	-0.73	5.02	AHCTF1, CEBPB, TFRC, SMG7, SAMSN1, ACTB, ARHGAP4, UROD, HIST1H3H, JUNB, SLC38A2, RPS13, HIST1H1C, UNC45A, PLK3, EGR1, MBNL1, RNF44, H3F3B, GADD45A, ARRDC3, MLL5, PTP4A2, KLF6, TXNIP, CD69
