	Term	p-value	z-score	CS	Related Genes
362	GATA3_ChIP-Seq_MCF7_Human	6.36e-04	0.64	-4.26	ALAS1, WDR1, GSTP1, CENPA, COX5A, PLAC8, HINT1, LAMP1, ALDH2, PSAP, NPTN, NADK, S100A11, TXNDC5, BRD3, SIVA1, ANXA2, IMP3, ANXA3, HIST1H2AK, FOS, COX6C, ATOX1, EEF1A1, COX7A2L, DEGS1, ARL8A, CNIH4
363	AR_ChIP-Seq_PC3_Human	9.37e-02	2.09	-4.29	ANAPC13, HIBADH, WDR1, RPLP1, PLD4, F13A1, ATP5G2, UBE2L3, PRDX5, CENTD3, PRDX4, RASSF5, RPS6KA1, FFAR2, MCL1, TXNDC5, SEC11C, BRD3, NUP210, H2AFY, SSR4, DUSP1, H2AFZ, ANXA3, NDUFA3, PRG2, UBE2E2, CYBA, MRPL23, RBX1, MARCKS, BOLA2
364	TEAD4_ChIP-Seq_TROPHECTODERM_Mouse	2.46e-02	1.33	-4.39	TNFAIP8, VCP, YWHAB, CDCA7, GLRX, ATP5G3, TREM3, HINT1, EIF4H, POLR2G, S100A11, BRD3, RPS9, H2AFY, GPX4, NSMCE1, UBE2E2, 6720456B07RIK, POU2AF1, GNB2, S100A6, ERP29, RNF181, ADNP, 2310016M24RIK
365	HOXB7_ChIP-Seq_BT474_Human	9.88e-03	1.11	-4.58	TRUB2, ANAPC13, NDUFB8, VCP, HIBADH, DUSP1, YWHAB, RPL31, GSTP1, GIMAP1, SSU72, CORO1A, GSPT1, EEF1A1, CST3, SELL, SUMO2, CHI3L1, PIP4K2A, ADNP, DYNLRB1, PPIA, NADK, PRR13
366	FOXM1__CHIP-SEQ_Hek293 flp-in	1.26e-02	1.17	-4.6	NFE2, RPS9, HIBADH, IMP3, RPS8, MRPS33, POMP, SSU72, PLD4, UBE2E2, DYNLL1, CENPA, DUSP6, GSPT1, RPS26, LGALS3, MARCKS, PRDX4, NPTN, PIP4K2A, ERH, PGLYRP1, AURKAIP1
367	FOXA1_ChIP-Seq_VCAP_Human	1.78e-02	1.3	-4.66	BRD3, RPS9, HIBADH, TNFRSF13B, IMP3, GSTP1, HIST1H2AK, POMP, MRPL36, FOS, DUSP6, PLAC8, LGALS3, MARCKS, IFI27, EIF3I, EIF4H, CDK2AP2, CHI3L1, FFAR2, RNF130, S100A11, CD177
368	HNF4A_ChIP-Seq_HepG2_Human	1.95e-16	0.14	-4.79	HP, RPL10A, LGALS3, RPS14, ZFP36, KRTCAP2, LAMP1, RASSF5, RPS6KA1, PIP4K2A, RPS11, RPS12, NUP210, IMP3, NSMCE1, SSU72, UQCR, ATP5J2, RAB32, ERH, VDAC1, UQCRC2, RPL29, AURKAIP1, LY6E, PRR13, GLO1, MGST2, MRPL12, GSPT1, HSP90B1, C3, PSAP, NDUFV2, NADK, MCL1, TXNDC5, RPL41, SIVA1, SHFM1, PRG2, RAB27A, ARPC5, LYZ, MRPL23, CYBASC3, RPS26, RPS25, RPL27A, RNF181, SFXN1, TGFBI, DYNLRB1, ITM2B, CNIH4, TNFAIP8, ALAS1, HIBADH, WDR1, SLC40A1, ETFB, PYGL, ATP5G3, ARRB2, MRPL33, HINT1, ALDH2, RNPEP, NPTN, ACADM, CTSB, SEC13, FCER1G, ANXA2, DUSP1, MMP9, DUSP6, NME1, DNAJC7, IL1B, IRF5, SLC25A5, MAPRE1, TRUB2, GRN, NDUFB8, GSTP1, NEDD8, GLRX, PSMB10, FGD2, RPS3, RPS2, SEC11C, TIMM8B, CCDC56, NDUFA2, COX6C, ATOX1, TSPAN14, POU2AF1
369	PRDM14_ChIP-Seq_MESC_Mouse	7.16e-03	1.19	-5.27	NFE2, IFITM1, ANXA2, H2AFZ, MRPS33, POMP, 1110003E01RIK, CDCA7, MRPL12, MMP9, DUSP6, FGD2, RPS4X, RPS14, TSPAN14, ALDH2, TMSB4X, RPS6KA1, TMEM208, SIRPA, VDAC1, PGLYRP1, SLC25A5, POLR2J
370	STAT3_ChIP-Seq_MESC_Mouse	9.72e-03	1.27	-5.28	TNFAIP8, WDR1, H2AFY, ANXA3, MRPS33, 2010001M09RIK, OSM, RAB27A, MGST2, COX6C, CORO1A, DUSP6, RBX1, RPS26, COX7A2L, 1810022K09RIK, 2310036O22RIK, RPS6KA1, SFXN1, CHI3L4, ACADM, OSTF1, NDUFV2, EIF1B
371	FOXP1_ChIP-Seq_STRATIUM_Mouse	1.74e-01	3.66	-5.49	RPL36AL
372	SMARCA4_ChIP-Seq_OLIGODENDROCYTES_Mouse	4.68e-03	1.28	-6.21	TRUB2, HIBADH, WDR1, RETNLG, MGST2, NUP160, CD79B, CST3, LGALS3, PSAP, HIST1H2AF, OSTF1, NDUFV2, PRKACB, SEC13, SHFM1, UBE2E2, COX6C, PRSS34, DUSP6, EEF1A1, RAB32, DNAJC7, EIF3I, IL1B, GNB2, OCIAD1, SFXN1, MAPRE1, EIF1B
373	TCF4_ChIP-Seq_U87_Human	7.44e-02	2.83	-6.39	SLC46A3, C1QB, COPB2, ANAPC13, TNFAIP8, HIBADH, MRPS33, SLC40A1, MRPL36, ATP5G2, COX5A, NUP160, GSPT1, HSP90B1, HINT1, ALDH2, LAMP1, PSMB1, PIP4K2A, SIRPA, VPS35, POLR2G, FFAR2, RNF130, SERF2, RPS12, ANXA2, DUSP1, SHFM1, LYZ, COX7A2L, GNB2, LCN2, PTPN6, PPIA
374	MITF_ChIP-Seq_MELANOMA_Human	5.88e-13	0.25	-6.48	MTCH1, HIBADH, WDR1, DBI, CIB1, MRPL36, PYGL, UBE2L3, LGALS3, UBL5, ALDH2, LAMP1, TMSB4X, RPS6KA1, NPTN, PIP4K2A, SIRPA, VPS35, PRKACB, TMEM14C, CTSB, SEC13, RPS9, GPX1, NUP210, ANXA2, GPX4, DUSP1, IMP3, RPS8, RPS5, SSR3, SSU72, H2AFV, UTP11L, FOS, DYNLL1, DUSP6, APRT, RBX1, SAP30, NME1, RAB32, COX7A2L, DOK3, IFI27, ERP29, ERH, VDAC1, ADNP, UQCRC2, RPL29, GAPDH, PPIA, TRUB2, ANAPC13, GRN, CBFB, PRCP, COX5A, CENPA, GSPT1, GABARAP, PSMA7, PRDX4, PSAP, EIF4H, NDUFV2, RNF130, NADK, SERF2, TIMM8B, SEMA4A, RPL41, NDUFA7, SIVA1, RAB27A, MRPL23, HNRNPAB, ATOX1, CYBASC3, TSPAN14, OSTM1, GNB2, CDK2AP2, TGFBI, DYNLRB1, CLEC2D
375	E4F1_ChIP-Seq_MOUSE EMBRYONIC FIBROBLAST_Mouse	2.14e-02	2.0	-6.84	A930005H10RIK, 3110001D03RIK
376	TP53_ChIP-Seq_MEF_Mouse	2.54e-05	0.72	-6.87	TNFAIP8, HIBADH, CBFB, RPL31, 1110003E01RIK, 2610039C10RIK, MGST2, PRCP, ATP5G2, MRPL12, FGD2, MRPL33, FTL1, HINT1, TUBB5, ALDH2, RPS6KA1, ARHGDIB, 2310036O22RIK, HIST1H2AD, SH3BGRL3, MCL1, POLR2L, RPL41, HIST1H2AN, NUP210, SIVA1, 2010001M09RIK, SSU72, UBE2E2, TALDO1, FOS, ATP5J2, 2310014H01RIK, NME1, EEF1G, OSTM1, LTB4R1, OCIAD1, ERP29, S100A6, RNF181, PPIA, ARL8A
377	FOXA2_ChIP-Seq_HepG2_Human	3.96e-04	1.06	-7.48	TNFAIP8, ALAS1, HIBADH, WDR1, GSTP1, GLO1, MRPL36, ETFB, PYGL, ARRB2, FGD2, MRPL33, C3, FCRLA, ZFP36, PSMB1, PSAP, PIP4K2A, NADK, TXNDC5, MCL1, CTSB, BRD3, FCER1G, CCDC56, ANXA2, PRG2, NSMCE1, RPL13A, LYZ, MMP9, DUSP6, POU2AF1, RNF181, VDAC1, ADNP, DYNLRB1, TGFBI
378	RCOR3_ChIP-Seq_MESC_Mouse	3.69e-04	1.09	-7.75	SLC46A3, MTCH1, NDUFB8, GSTP1, MRPS33, GLO1, 1110003E01RIK, ATP5G3, MRPL12, CENPA, NUP160, PIK3CG, FGD2, RPS14, PRDX5, TUBB5, RPS6KA1, EIF4H, SH3BGRL3, POLR2J, RNF130, MCL1, NUP210, DUSP1, H2AFZ, SSR3, H2AFV, RBX1, 2310014H01RIK, 1810027O10RIK, 6720456B07RIK, EIF3I, ALOX5AP, IRF5, VDAC1, AURKAIP1, LY6E
379	TP63_ChIP-Seq_EP156T_Human	1.36e-04	1.12	-8.98	TNFAIP8, GRN, ALAS1, WDR1, GSTP1, RPLP1, NCF4, SLC40A1, CDCA7, MGST2, FGD2, FCRLA, LGALS3, LAMP1, ARHGDIB, RNPEP, PIP4K2A, SIRPA, FFAR2, OSTF1, RNF130, CAMP, CD52, RPL41, ANXA2, OSM, UBE2E2, UTP11L, ARPC5, HNRNPAB, DUSP6, MPEG1, APRT, RBX1, HIGD2A, NME1, EEF1G, COX7A2L, TSPAN14, POU2AF1, IRF5, TGFBI, MAPRE1, EIF1B, PPIA, ITM2B
380	PPARD_ChIP-Seq_MYOFIBROBLAST_Human	5.29e-04	1.36	-9.28	VCP, CBFB, WDR1, GSTP1, GLO1, SLC40A1, CDCA7, DBI, ATP5G3, MRPL12, MPO, PIK3CG, MRPL33, LGALS1, PRDX4, PIP4K2A, SIRPA, ACADM, OSTF1, NDUFV2, PRKACB, B2M, CTSB, MCTS1, CD52, SEMA4A, MRPS24, ANXA2, IMP3, SSR3, TALDO1, NUDT16L1, MARCKS, TSPAN14, SLPI, POU2AF1, S100A6, SFXN1, TGFBI, UQCRC2, RPL29, S100A9
381	KDM5B_ChIP-Seq_MESC_Mouse	2.94e-06	0.83	-9.6	WDR1, RPL31, ATP5C1, PIGX, HINT1, LAMP1, SUMO2, NPTN, H2-OB, VPS35, CTSB, SEC13, SSR3, H2AFV, PGD, AKR1A4, DUSP6, SAP30, EEF1G, PLA2G15, DNAJC7, ERP29, ERH, VDAC1, ADNP, UQCRC2, PPIA, COPB2, VCP, CBFB, GLO1, CDCA7, COX5A, CORO1A, NUP160, GSPT1, HSP90B1, ATP5B, PSMB1, EIF4H, NDUFV2, RNF130, NDUFA7, COX6C, HNRNPAB, SFRS1, OSTM1, 1810022K09RIK, OCIAD1, SFXN1, DYNLRB1, CNIH4
382	SIN3B_ChIP-Seq_MESC_Mouse	2.91e-09	0.53	-9.62	MTCH1, IFITM2, ATP5C1, ATP5G3, MRPL33, EEF1B2, LGALS3, ZFP36, LAMP1, RPS6KA1, SIRPA, CHCHD1, RPS9, GPX1, NUP210, H2AFY, DUSP1, IMP3, RPS5, NSMCE1, SSU72, FOS, DYNLL1, APRT, RBX1, SAP30, 2310014H01RIK, NME1, EEF1A1, RAB32, 1810006K21RIK, UQCRC2, GAPDH, COPB2, ANAPC13, GRN, MRPS33, GLO1, 1110003E01RIK, CDCA7, CFP, MRPL12, PSMB10, GABARAP, FGD2, ATP5L, PSAP, TMEM208, POLR2G, NDUFV2, POLR2J, MCL1, TXNDC5, TIMM8B, RPL41, SIVA1, COX6C, MRPL23, AI467606, HNRNPAB, CYBASC3, RPS25, LRG1, ALOX5AP, CDK2AP2, ZYX
383	WT1_ChIP-Seq_PODOCYTE_Human	1.07e-03	1.72	-10.64	MTCH1, IFITM1, HIBADH, MRPS33, RPLP1, POMP, CDCA7, MGST2, PYGL, ARRB2, FGD2, MRPL33, PLAC8, RPS14, ZFP36, LGALS1, TMSB4X, RPS6KA1, S100A11, SERF2, RPS12, 1810033B17RIK, BRD3, NUP210, H2AFY, SIVA1, H2AFZ, SSR3, NSMCE1, UBE2E2, FOS, ARPC5, MRPL23, MMP9, DUSP6, RBX1, RPS26, DNAJC7, RPL27A, TGFBI, ITM2B
