	Term	p-value	z-score	CS	Related Genes
298	SMAD3_ChIP-Seq_HESC_Human	4.15e-02	0.83	-2.45	CLIC4, GADD45A, ODC1, SAMSN1, HS6ST1, BTAF1, TSPAN8, ST5, MORF4L2, RNF19A, ST3GAL5, HDGF, PABPC1, ACSS1, SERINC3, SLC38A2, SSBP3, CDKN3
299	SMAD_ChIP-ChIP_ovarian surface epithelium_Human	7.66e-02	1.03	-2.45	GYPC, SEMA4B, KLF9
300	FOXO3_ChIP-Seq_DLD1_Human	9.99e-02	1.15	-2.46	SLC25A37, STARD10, KLF9, RPS27L, TXNIP, ACSS1, LSM4, DEDD2, HIST1H3E
301	PADI4_ChIP-ChIP_MCF7_Human	1.70e-03	0.42	-2.49	SPECC1, HSPA8, RNF11, RPS8, APLP2, HIST2H2AB, BSDC1, COX6C, SFRS1, PHF5A, RPS16, PSME3, TAX1BP1, KNTC1, HIST1H2AG, HMGN2, SERINC3, NDUFV1
302	TP53_ChIP-ChIP_U2OS_Human	3.23e-02	0.8	-2.52	DNAJB2, ERAF, DYRK3, CSDA, GADD45A, ARRDC3, ALDH1A1, BHLHB2, RPS27L, ST3GAL5, TLK1, BCAS2
303	DNAJC2_ChIP-ChIP_NT2_Human	5.69e-03	0.54	-2.59	RB1, TFRC, CD82, PON2, SLC4A1, FZR1, FCHO1, SLC6A9, ST5, KLF9, TXNIP, TMCC2, CD47, NDUFV1, FADS1
304	ESR1_ChIP-ChIP_MCF7_Human	8.34e-03	0.6	-2.63	CMAS, RPS16, COMT, SFRS1
305	PPARG_ChIP-Seq_THIOMACROPHAGE_Mouse	6.87e-02	1.08	-2.65	DYRK3, CSDA, LPCAT3, ATPIF1, C530008M17RIK, ANP32E, ETFA, CD47, PLRG1, SOD1, RAB8B
306	ETV2_ChIP-Seq_MESC_Mouse	9.83e-02	1.25	-2.67	RPS26, OTUD5, DARC, TSPAN8, FECH, EIF2AK1, FNTB, STARD10, ICAM4, RHAG, SNCA, CDKN3
307	ZNF652_ChIP-ChIP_ZR75-1_Human	6.06e-02	1.07	-2.75	PAQR9, H2AFX, PPOX
308	STAT3_ChIP-Seq_MESC_Mouse	1.75e-06	0.23	-2.8	CLIC4, TBCEL, CMAS, LDB1, UHRF1, ODC1, MRPS12, UBE2L6, HS6ST1, NUDT4, RPS16, FCHO1, SEC61G, CAR2, HSPA8, UBE2H, USP7, RYK, DNTTIP1, ASNS, ORC6L, PLRG1, COX6C, RPS26, GM1821, 1810022K09RIK, RPS29, MKRN1, KLF9, ANP32E, UBE2O, BIRC5, CHI3L4, PABPC1, SERINC3, ABCG4, RPS24
309	ELF5_ChIP-Seq_T47D_Human	6.24e-03	0.6	-2.83	HSPA8, RNF11, TFRC, EIF2AK1, SEMA4B, STARD10, RFX2, ENDOD1, JOSD2, BTAF1, MORF4L2, SEC61G, KNTC1, PSMF1, S100A9, NDUFV1, RPS24
310	YY1_ChIP-Seq_MALME-3M_Human	4.45e-03	0.57	-2.86	NFE2, LDB1, SPHK1, PABPC4, PDAP1, GTPBP2, PPOX, SLC25A38, EEF1G, PRDX2, FZR1, COL5A1, UBB, PSMD1, SLC38A5, BAT5, HIST1H3E
311	CTBP2_ChIP-Seq_LNCAP_Human	7.45e-02	1.2	-2.87	TBCEL, GYPC, RPS8, DAPK2, SAMSN1, IFI27, COL5A1, PRKAR2B, FTH1, KLF9, TAX1BP1, BLVRB, SSBP3
312	SIN3A_ChIP-Seq_MESC_Mouse	5.67e-04	0.42	-2.88	HSPA8, TXNRD2, SEMA4B, STARD10, JOSD2, KIF22, MT1, KLF1, PRDX2, FTL1, RPS16, FCHO1, MKRN1, RANBP10, TXNIP, E2F2, MCM5, HAGH, ACSS1, NDUFV1, ARF5
313	JUN_ChIP-Seq_K562_Human	3.97e-03	0.57	-2.89	MAP2K3, KLHDC2, RNF11, RSAD2, TXNRD2, PABPC4, ABCB4, ODC1, RFX2, ATP5C1, RPS3A, DEK, APEH, COMT, DEDD2, NUDT4, AQP1, FCHO1, PRC1, RPA3, LBR, RHBDL2, NDUFV1
314	CTBP1_ChIP-Seq_LNCAP_Human	7.01e-02	1.19	-2.9	MAP2K3, USP7, GYPC, ATP5C1, COX6C, DEDD2, SOD1, RABGEF1, ARHGAP21, SEC61G, KLF9, HDGF, SERINC3, SLC38A2
315	GATA3_ChIP-Seq_MCF7_Human	4.57e-06	0.26	-2.93	RNF10, CETN3, CENPA, NT5C3, UGCG, FTH1, FNTB, NPTN, TLK1, SLC38A2, CDR2, UBE2H, USP7, ATP6AP1, RSAD2, GCH1, SIVA1, GADD45A, EIF2AK1, ATPIF1, DEK, COX6C, RANGAP1, THOC4, THOC7, SH3YL1, CSDA, HAT1, KLF9, CENPL, ANP32E, TXNIP, BIRC5, PABPC1, BAT5, GRINA
316	SUZ12_ChIP-Seq_MESC_Mouse	1.86e-01	1.98	-3.05	CAR2, PAQR9, PON2, SPHK1, ABCB4, LMO2, SLC43A1, ENDOD1, PDAP1, AW146242, A130092J06RIK, SAMD14, COL5A1, TAL1, 6330505N24RIK, ABCG4, ANK, RAB8B, SNCA
317	TRIM28_ChIP-Seq_HEK293_Human	3.60e-02	1.01	-3.09	COL5A1, E2F2, UBE2L6
318	CTNNB1_ChIP-Seq_HCT116_Human	5.05e-02	1.12	-3.09	UBE2H, FECH, EIF2AK1, DAPK2, DEK, SFRS1, DNAJB1, PACS2, RNF19A, KLF9, TAX1BP1, HMGN2, CTSB
319	TP53_ChIP-Seq_HFKS_Human	1.13e-01	1.56	-3.15	SLMO2, ETFA, SOD1, ALAD, TUBB2C, UGCG, EIF5, KEL, EIF3K, RNF19A, BLVRB, ANAPC5, UBA52, CTSB, TMEM14C
320	KLF2_ChIP-ChIP_MESC_Mouse	4.98e-02	1.14	-3.15	MKRN1, KLF9, BHLHB2
321	KLF4_ChIP-ChIP_MESC_Mouse	5.09e-02	1.16	-3.18	MKRN1, KLF9, BHLHB2
322	KLF5_ChIP-ChIP_MESC_Mouse	4.98e-02	1.16	-3.2	MKRN1, KLF9, BHLHB2
323	ERG_ChIP-Seq_VCAP_Human	4.30e-02	1.15	-3.32	CCDC23, ACSL1, UBE2L6, PPBP, GTPBP2, SAMSN1, SOD1, HEBP1, SAMD14, HMGN2, SLC38A2, ARF5, SNCA, RAB8B
324	SPI1_ChIP-Seq_HL60_Human	2.43e-03	0.63	-3.51	CLIC4, LDB1, HIST1H2AH, AP1B1, CDCA8, PDAP1, UBE2L6, MEMO1, SLC4A1, ISG20, PRDX2, UGCG, PHF5A, PACS2, HAT1, LMNA, PGP, MCM6, RPS24, GSTM5
325	SMAD4_ChIP-Seq_HESC_Human	3.40e-03	0.68	-3.56	CLIC4, TBCEL, ABCB4, ODC1, SAMSN1, HS6ST1, DNAJB2, BTAF1, TSPAN8, UROD, FIGNL1, RNF19A, LMNA, ST3GAL5, PSMF1, ACSS1, LBR, SLC38A2, BCAS2, PAQR9, HSPA8, SMOX, GADD45A, GLRX5, APLP2, PLRG1, TUBB2C, NGFRAP1, ST5, MORF4L2, HDGF, PABPC1, SERINC3, SSBP3, CDKN3
326	GATA1_ChIP-Seq_K562_Human	2.62e-01	3.1	-3.83	RSAD2
327	EGR1_ChIP-ChIP_THP-1_Human	1.03e-01	1.83	-3.85	SOD1, ATF4
328	KLF4_ChIP-Seq_ATHEROSCLEROSIS LESION_Mouse	3.83e-03	0.76	-3.9	SLMO2, RYK, UROS, DAPK2, SLC43A1, LMO2, PLRG1, MKI67, CSDA, RPS29, MKRN1, RPL24, PABPC1, AGRN, SLC38A2, SSBP3, BCAS2, CDR2, GSTM5
329	JUN_ChIP-Seq_SMOOTH MUSCLE_Human	2.67e-05	0.41	-3.96	RNF10, ATP5C1, DLST, DNAJB2, DNAJB1, FZR1, TSPAN8, PRKAR2B, FNTB, LMNA, ACSS1, FADS1, CTSB, MAP2K3, SMOX, GADD45A, SPHK1, GLRX5, STARD10, NIPA1, JOSD2, JOSD1, RANGAP1, LSM4, ISG20, CSDA, IFI27, COL5A1, RPS29, PRC1, RPL24, GCLM, TRIM10, GSTM5
330	EBNA2_ChIP-Seq_IB4-LCL_Human	2.81e-02	1.21	-3.98	CD82, LDB1, WBP2, RFX2, DNTTIP1, ICAM4, DEK, JOSD2, MRPS18C, SLC25A38, ISG20, SH3YL1, GFI1B, CARHSP1, E2F2, ST3GAL5, ANAPC5, PSMF1, BCAS2
331	RCOR1_ChIP-ChIP_NEURONS_Mouse	7.74e-03	0.91	-4.09	ALAS2, GYPA, GGNBP2, PON2, HBB-B2, ENDOD1, RPS27L, 4432416J03RIK, EEF1B2, UBB, WBP5, NUSAP1, PSMF1, SNCA, CAR2, PAQR9, CAR1, USP7, KLF13, 3110056O03RIK, GCH1, H3F3B, DNTTIP1, NIPA1, HRAS1, JOSD1, HDGF, RHAG, SERINC1, S100A9
332	AR_ChIP-Seq_VCAP_Human	7.58e-02	1.75	-4.18	RB1, NFE2, RNF10, ISCA1, GADD45A, PRKAB1, SAMSN1, DEDD2, NUDT4, HEBP1, PSMD4, TSPAN8, COL5A1, FTH1, RNF19A, ALDH1A1, KLF9, TAX1BP1, ST3GAL5, ACSS1, RPS24
333	SPI1_ChIP-Seq_K562_Human	3.69e-03	0.82	-4.21	RPL41, LDB1, MCM7, WBP2, RPL23, SEMA4B, DNTTIP1, RPL36A, DYNLL1, COMT, ANK1, SAMSN1, RABGEF1, KEL, PRKAR2B, MAFG, FNTB, KLF9, TLK1, CTSE, RPS24
334	GATA4_ChIP-Seq_YYC3_Human	2.67e-05	0.45	-4.35	MGST3, DLST, MRPL14, GHITM, ATP5H, UGCG, TSPAN8, FTH1, RNF19A, FNTB, E2F1, NPTN, WBP5, E2F2, CTSE, ACSS1, SLC38A2, CDR2, NFE2, SLMO2, UBE2H, GADD45A, STARD10, RFX2, RPS3A, JOSD1, PDZK1IP1, PRKAB1, KEL, BLVRB, SERINC3, SSBP3, GSTM5, MCM2
335	SOX9_ChIP-ChIP_TESTIS_Rat	1.54e-02	1.14	-4.37	RPL41, MCM7, UBA52
336	TFAP2C_ChIP-Seq_MCF7_Human	1.55e-02	1.16	-4.45	UBE2H, CLIC4, DAPK2, ODC1, STARD10, COMT, HS6ST1, DEDD2, ISG20, FZR1, COL5A1, EEF1D, LMNA, MCM6, S100A9, SSBP3, RAB8B
337	AR_ChIP-Seq_PC3_Human	1.62e-01	2.69	-4.5	TFRC, CD82, CETN3, SLC43A1, MRPL14, SAMSN1, TSPAN33, DEDD2, ARHGAP21, SEC61G, BAG1, PSMD1, PSMF1, SLC38A2, RAB8B, SPECC1, PAQR9, KLF13, LMO2, RFX2, RPA1, ANK1, ISG20, SLC6A9, PACS2, COL5A1, ST5, ALDH1A1, MCM4, MCM6, PABPC1, SERINC3, AARS
338	TET1_ChIP-Seq_MESC_Mouse	1.23e-05	0.43	-4.51	GGNBP2, MRPS12, SLC4A1, UBE2L6, PPOX, ADIPOR1, TSPAN33, NT5C3, TUBA1B, FZR1, CD59A, LMNA, HMGN2, 2700097O09RIK, HSPA8, RPL41, RYK, IFRD2, GLRX5, AP1B1, ORC6L, MT1, 1810027O10RIK, RPS26, SLC25A38, TUBB2C, SLC25A39, MAFG, MKRN1, PGP, TXNIP, ARF5, ATF4
339	HOXB7_ChIP-Seq_BT474_Human	7.13e-02	1.87	-4.56	TMOD1, USP7, RNF11, TFRC, ACSL1, RYK, ODC1, GINS4, HIST2H2AB, CDCA8, DEK, AQP1, TPCN1, RABGEF1, SLC25A37, TUBA1B, NDUFS7, RNF19A, BIRC5, HMGN2, BCAS2, RAB8B
340	CIITA_ChIP-ChIP_Raji B and iDC_Human	8.15e-02	1.98	-4.6	SFRS2, TMEM14C
341	ZNF217_ChIP-Seq_MCF7_Human	1.85e-02	1.26	-4.61	UBE2H, USP7, DAPK2, SEMA4B, ODC1, CETN3, AP1B1, HS6ST1, SFRS1, TPCN1, UGCG, COL5A1, RPS29, RPA3, RNF19A, ST3GAL5, PABPC1, CD47, ACSS1, SLC38A2
342	FOXA1_ChIP-Seq_VCAP_Human	1.12e-05	0.44	-4.65	RNF10, GGNBP2, MCM7, COX17, ENDOD1, RPS27L, SLC4A1, APEH, PPOX, CLCN3, TSPAN33, HS6ST1, UGCG, FAM134A, TUBA1B, TSPAN8, BAG1, E2F1, ACSS1, SLC38A2, TAPT1, H3F3B, EIF2AK1, STARD10, AP1B1, SFRS2, PRKAB1, TPCN1, IFI27, EIF3I, ANP32E, TXNIP, CD47, SERINC3, SSBP3
343	TCF21_ChIP-ChIP_E13 GONADS_Rat	2.56e-01	3.79	-4.73	PSMD8
344	TET1_ChIP-Seq_MESC_Mouse	1.05e-05	0.45	-4.76	LDB1, CD82, SLC43A1, TSPAN33, DEDD2, FAM134A, NUP85, LMNA, ST3GAL5, LBR, FAHD1, 3110056O03RIK, SMOX, TXNRD2, SPHK1, IFRD2, 1190002H23RIK, LMO2, RPA1, HRAS1, SFRS2, PRKAB1, UBAC1, MRPS18C, TFDP2, COL5A1, SLC6A9, ST5, SPNB1, 1190007F08RIK, TMCC2, HAGH, CD47, ABCG4, SSBP3
345	FOXA2_ChIP-Seq_HepG2_Human	1.61e-07	0.33	-4.79	CLIC4, ICAM4, SAMD14, FTH1, TLK1, PSMD1, RAB8B, CTSB, USP7, ACSL1, IFRD2, APLP2, RFX2, DNTTIP1, RANGAP1, CARHSP1, TXNIP, ANAPC5, HAGH, TBCEL, PON2, ABCB4, ODC1, COX17, SLC43A1, MRPL14, FCHO1, TSPAN8, NUP85, LMNA, PSMF1, ACSS1, SLC38A2, CDR2, KLHDC2, FN3K, TXNRD2, UROS, STARD10, DEK, LSM4, UBAC1, TPCN1, ISG20, SH3YL1, PQLC1, SLC6A9, ST5, RPA3, SERINC3, AARS
346	SIN3B_ChIP-Seq_MESC_Mouse	1.13e-12	0.19	-4.95	ATP5C1, COMT, HS6ST1, EEF1B2, FAM134A, UROD, 5730469M10RIK, RPLP2, HMGN2, FADS1, BCAS2, HIST1H1C, PAQR9, KLF13, GPX1, 1190002H23RIK, ARRDC3, ATPIF1, DNTTIP1, PLRG1, JOSD2, KIF22, DYNLL1, GTPBP2, PRKAB1, ANK1, TUBB2C, TFDP2, CYB5, PSME3, RPL24, HAGH, UBA52, ATF4, HEMGN, TBCEL, WBP2, COX17, CDCA8, ADIPOR1, TSPAN33, DEDD2, 2700029M09RIK, PRDX2, ARHGAP21, CCNB1, FZR1, BTAF1, UBB, PRKAR2B, LMNA, E2F1, E2F2, PSMF1, NDUFV1, KLHDC2, CDT1, RPL41, 3110056O03RIK, SIVA1, TXNRD2, SEMA4B, STARD10, ASNS, BSDC1, COX6C, LSM4, HNRNPAB, UBAC1, SOD1, PHF5A, SLC25A39, ST5, RPS29, RANBP10, HDGF, SSBP3, RPS24, AARS
347	AR_ChIP-Seq_VCAP_Human	3.42e-02	1.61	-4.97	NFE2, ALAS2, USP7, CCDC23, RSAD2, STARD10, ETFA, ICAM4, SLC4A1, UBE2L6, MKI67, DYNLL1, RANGAP1, SAMSN1, LSM4, SOD1, TPCN1, IFI27, FTH1, KLF9, TAX1BP1, TXNIP, TMCC2, TAPT1
348	TP63_ChIP-Seq_EP156T_Human	3.79e-09	0.28	-5.06	DYRK3, CMAS, TFRC, CD82, ICAM4, NUDT4, RABGEF1, SEC61G, RNF19A, FTH1, FNTB, TLK1, KNTC1, LBR, FADS1, BCAS2, KLF13, ACSL1, DAPK2, APLP2, LMO2, ATPIF1, AP1B1, RFX2, RANGAP1, PRKAB1, ANK1, EEF1G, NGFRAP1, ALDH1A1, HAT1, MCM5, CD47, XIST, SAMSN1, DEDD2, TRAK2, ARHGAP21, FIGNL1, LMNA, ST3GAL5, SLC38A2, SLC38A5, RPL41, RIOK3, GADD45A, RYK, SEMA4B, MEMO1, HNRNPAB, UBAC1, SOD1, SH3YL1, GFI1B, EIF5, COL5A1, ST5, RPA3, MKRN1, KLF9, TMCC2, GRINA, CDKN3
349	HOXA2_ChIP-Seq_E11.5 EMBRYO_Mouse	2.62e-01	4.25	-5.25	TUBB2C
350	OLIG2_ChIP-Seq_OLIGODENDROCYTES_Mouse	3.35e-03	1.02	-5.34	TBCEL, ARL6IP1, PIGQ, CETN3, MPO, TRAK2, ARHGAP21, SEC61G, FNTB, LMNA, BAG1, E2F1, LBR, CAR2, HSPA8, KLF13, GCH1, GADD45A, EIF2AK1, PDAP1, MEMO1, SOD1, TFDP2, RPS29, MKRN1, TAX1BP1, NCAPD3, EAR11
351	SMAD4_ChIP-Seq_A2780_Human	1.14e-01	2.68	-5.4	CD82, GYPC, MGST3, ENDOD1, ETFA, MRPL14, TSPAN33, ARHGAP21, SRR, FAM134A, TSPAN8, LBR, SLC38A2, MAP2K3, GADD45A, RYK, ARRDC3, LMO2, PDZK1IP1, THOC7, EIF5, ST5, RPS29, RPA3, GCLM
352	BCL6_ChIP-Seq_CML-JURL-MK1_Human	1.39e-04	0.67	-5.54	RB1, OTUD5, TFRC, LDB1, CD82, UHRF1, PIGQ, CDCA8, APEH, CLCN3, AQP1, FAM134A, RPS16, SEC61G, FIGNL1, BCAS2, CTSB, PAQR9, UBE2H, ARRDC3, LMO2, MEMO1, PLRG1, GTPBP2, SFRS1, RPS26, SLC25A38, ISG20, SLC25A37, GFI1B, COL5A1, XIST
353	CEBPA_ChIP-Seq_LIVER_Mouse	3.02e-04	0.74	-5.55	RNF11, ARL6IP1, GYPC, CETN3, UGCG, ARHGAP21, BTAF1, FCHO1, TSPAN8, NUP85, LMNA, NUSAP1, E2F2, RAB8B, CTSB, FN3K, HIST1H2AI, GCH1, HIST1H2AH, UROS, EIF2AK1, STARD10, H2AFX, MEMO1, GTPBP2, DARC, RPL24, UBA52, SSBP3, RPS24, AARS
354	STAT3_ChIP-Seq_IMN-ESCS_Mouse	1.51e-02	1.44	-5.56	CAR2, PAQR9, KLF13, GPX1, RIOK3, GADD45A, DAPK2, ARRDC3, RFX2, MRPL14, HS6ST1, NUDT4, 2410076I21RIK, TUBA1B, MKRN1, BAG1, KLF9, TAX1BP1, TLK1, CD47, SSBP3, BCAS2, CDKN3
355	FOXM1_ChIP-Seq_MCF7_Human	1.39e-04	0.68	-5.59	TFRC, ARL6IP1, ODC1, CETN3, MKI67, CLCN3, CENPA, TRAK2, UGCG, ARHGAP21, FZR1, NUP85, SEC61G, NPTN, SLC38A2, TAPT1, SEMA4B, H2AFX, DYNLL1, UBAC1, TPCN1, EEF1G, PRC1, MORF4L2, RPA3, MKRN1, TAX1BP1, ANP32E, HDGF, RHAG, TMCC2, CD47
356	REST_ChIP-Seq_MESC_Mouse	7.40e-02	2.38	-5.72	DYRK3, LDB1, CD82, ABCB4, C530008M17RIK, GHITM, MKI67, TSPAN33, E2F2, PSMF1, FADS1, USP7, KLF13, ASNS, PLRG1, PDZK1IP1, PRKAB1, ANK1, TPCN1, GFI1B, RPS29, MAFG, MKRN1, PABPC1, RPS24
357	RXRA_ChIP-Seq_LIVER_Mouse	1.39e-04	0.72	-5.9	DYRK3, TBCEL, GGNBP2, TFRC, ODC1, MPO, DNAJB2, NUP85, FADS1, RYK, SPHK1, ARRDC3, LMO2, PLRG1, DEK, RANGAP1, RPS26, GM1821, TUBB2C, CARHSP1, SLC25A39, EIF3K, COL5A1, 2310022B05RIK, IGTP, 1100001G20RIK, MCM4, AGRN, SSBP3, RPS24, ATF4, GSTM5
358	MEIS1_ChIP-Seq_OPTIC CUPS_Mouse	1.59e-02	1.57	-6.0	RNF11, GGNBP2, CMAS, ENDOD1, MKI67, SAMSN1, ALAD, TSPAN8, ST3GAL5, CTSE, KLHDC2, HSPA8, SMOX, RYK, 1190002H23RIK, LMO2, RPA1, PLRG1, TYMS-PS, COX6C, 2310022B05RIK, ALDH1A1, HAT1, CHI3L4, CDKN3
359	KLF5_ChIP-Seq_MESC_Mouse	8.97e-03	1.38	-6.0	RB1, TBCEL, CD82, ABCB4, MKI67, CENPA, HS6ST1, MPO, DEDD2, UGCG, UROD, MAP2K3, BNIP3L, USP7, KLF13, PABPC4, DAPK2, SEMA4B, STARD10, LMO2, ASNS, RPS3A, ALDH1A1, HAT1, RHAG, XIST
360	JUND_ChIP-Seq_SMOOTH MUSCLE_Human	6.36e-04	0.88	-6.01	CD82, DLST, PRDX2, FZR1, TSPAN8, PRKAR2B, FTH1, FNTB, LMNA, ACSS1, SLC38A5, CTSB, MAP2K3, UBE2H, SMOX, GADD45A, SPHK1, GLRX5, JOSD1, RANGAP1, ISG20, CSDA, COL5A1, ST5, RPS29, PRC1, RPA3, MCM4, RPL24, GSTM5
361	RBPJ_ChIP-Seq_IB4-LCL_Human	5.29e-03	1.25	-6.04	CD82, UHRF1, WBP2, ICAM4, FCHO1, LMNA, E2F2, ST3GAL5, TLK1, RPLP2, PSMF1, BCAS2, RAB8B, RFX2, DNTTIP1, JOSD2, DEK, JOSD1, MRPS18C, RPS26, SLC25A38, SH3YL1, CARHSP1, COL5A1, TXNIP, ANAPC5, AGRN
362	TOP2B_ChIP-Seq_MCF7_Human	2.56e-03	1.1	-6.06	GYPA, CMAS, PIGQ, ABCB4, MRPL14, GHITM, MKI67, SAMSN1, HS6ST1, TSPAN8, LBR, SNCA, UBE2H, KLF13, RSAD2, HIST1H2AH, RYK, SEMA4B, COX6C, ISG20, SH3YL1, PACS2, RPS29, HAT1, TAX1BP1, RHAG, TMCC2, AARS
363	NEUROD2_ChIP-Seq_CORTEX_Mouse	1.39e-04	0.74	-6.09	TFRC, ODC1, SLC4A1, HS6ST1, RNASET2B, DNAJB2, SAMD14, TUBA1B, FZR1, TSPAN8, TLK1, HMGN2, LBR, SLC38A2, NDUFV1, FADS1, SLMO2, USP7, RSAD2, H3F3B, PABPC4, RPA1, PRKAB1, ANK1, UBAC1, SLC25A39, COL5A1, ANAPC5, GCLM, ABCG4, ATF4, GSTM5
364	SMARCA4_ChIP-Seq_OLIGODENDROCYTES_Mouse	1.08e-05	0.58	-6.19	FEN1, PON2, ABCB4, ODC1, CETN3, CLCN3, NUDT4, TRAK2, ARHGAP21, SEC61G, LMNA, HIST1H2AF, BCAS2, RAB8B, SNCA, MAP2K3, SPECC1, PRNP, HSPA8, CAR1, KLF13, SMOX, ACSL1, GADD45A, GINS4, AP1B1, RPA1, ASNS, RPS3A, COX6C, TPCN1, CSDA, KEL, ST5, EEF1D, RPS29, EIF3I, TAX1BP1, MCM6, SERINC3, EAR11
365	TEAD4_ChIP-Seq_TROPHECTODERM_Mouse	1.36e-03	1.02	-6.23	OTUD5, RNF10, AHCTF1, CLIC4, LDB1, DLST, UBE2L6, ADIPOR1, ARHGAP21, BTAF1, NUP85, PRKAR2B, FNTB, KNTC1, USP7, H3F3B, APLP2, ARRDC3, LMO2, MEMO1, PRC1, CYB5, MKRN1, TAX1BP1, UBE2O, IAP, BLVRB, HDGF, NCAPD3, AGRN, SERINC3, UBA52
366	MNX1_ChIP-Seq_MIN6-4N_Mouse	1.30e-03	1.06	-6.47	DYRK3, UHRF1, ETFA, ICAM4, HBA-A1, ADIPOR1, NUDT4, TRAK2, DNAJB2, H2-EA, UBB, BAG1, PSMD1, SLC38A2, NDUFV1, BCAS2, TMEM14C, HIST1H1C, RPL41, HIST1H2AI, RIOK3, ACSL1, SPHK1, DNTTIP1, HRAS1, GM1821, SPNB1, PABPC1, MCM6
367	ELK3_ChIP-Seq_HUVEC_Human	6.18e-05	0.73	-6.61	AHCTF1, LDB1, GYPC, UHRF1, SLC43A1, CDCA8, UBE2L6, MKI67, ADIPOR1, HS6ST1, ARHGAP21, TUBA1B, UBB, PSMD4, UROD, FTH1, LMNA, SLC38A2, KLF13, SMOX, RIOK3, GADD45A, SPHK1, GTPBP2, PRKAB1, SLC25A38, SLC25A37, CSDA, EIF5, TAL1, KLF9, AGRN, SSBP3
368	SMARCD1_ChIP-Seq_ESC_Mouse	5.53e-03	1.49	-7.17	PON2, MGST3, ATP5C1, CLCN3, ALAD, SRR, 2410076I21RIK, NUP85, PRKAR2B, NPTN, NUSAP1, ST3GAL5, KNTC1, 1300017J02RIK, CDR2, SNCA, MEMO1, PPBP, ANK1, D17WSU92E, SH3YL1, CSDA, TFDP2, RPA3, MCM4, CHI3L4, CD47, GCLM
369	BRD4_ChIP-Seq_HGPS_Human	1.69e-03	1.27	-7.49	AHCTF1, ATP5C1, HS6ST1, UGCG, ARHGAP21, FZR1, NUP85, RNF19A, FNTB, LMNA, PSMD1, LBR, SLC38A2, PRNP, SLMO2, KLF13, SMOX, GADD45A, RPS3A, PLRG1, ANK1, TPCN1, ISG20, CSDA, CARHSP1, COL5A1, MKRN1, TAX1BP1, HDGF, PABPC1, GCLM, SSBP3
370	SOX2_ChIP-Seq_LN229_Gbm	1.63e-03	1.34	-7.93	PSCD3, RPL3, TFRC, CD82, GYPC, CETN3, SLC43A1, ATP5C1, DLST, SLC4A1, GHITM, HEBP1, UBB, SEC61G, ST3GAL5, TLK1, PSMF1, HMGN2, LBR, MAP2K3, RBM38, TMOD1, USP7, GADD45A, APLP2, ARRDC3, STARD10, ASNS, RANGAP1, TPCN1, DARC, KEL, PACS2, PQLC1, COL5A1, RPS29, BOLA3, ALDH1A1, HAT1, KLF9, BIRC5, CD47, RPS24
371	STAT3_ChIP-Seq_U87_Human	2.61e-02	2.52	-8.43	GGNBP2, TFRC, ARL6IP1, CETN3, SAMSN1, TSPAN33, AQP1, TRAK2, PRKAR2B, RNF19A, ST3GAL5, TLK1, PSMD1, RAB8B, BNIP3L, GCH1, EIF2AK1, DAPK2, LMO2, RFX2, ASNS, MEMO1, LSM4, ANK1, SFRS1, EEF1G, CSDA, KEL, SLC6A9, ST5, ALDH1A1, ANAPC5, MNS1, SSBP3, MCM2
372	HNF4A_ChIP-Seq_HepG2_Human	8.24e-19	0.22	-8.82	RB1, OTUD5, TFRC, UBE2L6, GHITM, COMT, HS6ST1, RABGEF1, SAMD14, RPS16, PSMD4, RNF19A, FTH1, PSMD1, HMGN2, MAP2K3, USP7, ACSL1, IFRD2, RPL23, APLP2, DNTTIP1, AP1B1, GTPBP2, MRPS18C, CARHSP1, ANAPC5, TBCEL, COX17, ENDOD1, MRPL14, ARHGAP21, TSPAN8, NUP85, PSMF1, RHBDL2, SLC38A2, CDR2, KLHDC2, FN3K, RPL41, SLMO2, UBE2H, PHF10, SIVA1, H3F3B, UROS, EIF2AK1, STARD10, BSDC1, MEMO1, LSM4, RPS26, SLC6A9, PQLC1, RANBP10, UBE2O, SERINC3, RNF10, AHCTF1, CLIC4, ETFA, ALAD, NPTN, TLK1, TAPT1, HIST1H1C, CTSB, GLRX5, SPHK1, PABPC4, H2AFX, RPS3A, JOSD2, RANGAP1, JOSD1, NDUFS7, TAL1, ALDH1A1, BLVRB, MCM5, MCM6, MNS1, HAGH, PON2, ODC1, SLC43A1, DLST, NT5C3, TRAK2, FCHO1, LMNA, E2F2, RPS2, ACSS1, SMOX, RIOK3, TXNRD2, RYK, SEMA4B, COX6C, PDZK1IP1, TPCN1, SLC25A38, SLC25A37, SH3YL1, PHF5A, ST5, RPA3, LPCAT3, CENPL, AGRN, SSBP3
373	TCF4_ChIP-Seq_U87_Human	3.69e-02	3.09	-9.35	HEMGN, AHCTF1, TFRC, CD82, GYPC, ABCB4, ENDOD1, ARHGAP21, TSPAN8, E2F1, TLK1, FN3K, USP7, SLMO2, UBE2H, KLF13, GCH1, ACSL1, GADD45A, RYK, EIF2AK1, LMO2, AP1B1, RFX2, RPA1, PDAP1, MEMO1, ISG20, SLC25A37, GFI1B, CSDA, ERAF, TFDP2, LPCAT3, ALDH1A1, RANBP10, UBE2O, MCM5, RHAG, AARS
