	Term	p-value	z-score	CS	Related Genes
280	PIAS1_ChIP-Seq_VCAP_Human	1.64e-01	1.41	-2.39	TPD52, APP, BCL6, SHFM1, NEDD9, SIRPA, ATP6V1E1, SORL1, MARK2
281	POU5F1_ChIP-Seq_MESC_Mouse	4.14e-02	0.81	-2.42	DHRS7, NDUFA7, POMP, BOLA2, RPS6KA1, ATP1A1, RPL9, JUNB, RAB8A
282	NANOG_ChIP-ChIP_HESC_Human	3.89e-02	0.8	-2.42	PSENEN, MCTS1, RPL32, RAB3D, TALDO1, NEDD9, PRCP, MMP9, ZFP36L1, EIF3S5, KLF6, GNG10, DOK3, COTL1, ACADM, TMSB10, SMPDL3A, B2M, CLIC1, RPS13, S100A11
283	E2F1_ChIP-ChIP_MCF7_Human	2.03e-05	0.24	-2.44	SELPLG, GMFG, RAB3D, PNKP, NCF4, MGST1, WAS, LRMP, PRCP, ATP5L, ZFP36L1, HNRPL, CCL4, RABAC1, RPL39, ATP6V1D, RPS13, RAB8A, SERF2, MARK2, NDEL1, RAB27A, DSTN, KLF2, EIF3S5, DNAJC7, SPATA13, BTK, CD9, MAN2B1, LCP1, CRLF3
284	SUZ12_ChIP-Seq_MESC_Mouse	2.98e-01	2.14	-2.46	APP, TACSTD2, ATP2A3, CXCR4, GATA2, VAV1, PSMB9, RAB32, LGALS3, LBH, RASSF5, CDC42EP3, IRF2, RIN3, CD14, TGFBI, RNF130, ATF3
285	NOTCH1_ChIP-Seq_TLL_Human	5.33e-02	0.9	-2.46	ZFP36, BCL6, GIMAP1, ARHGEF3, CYTIP
286	ESR1_ChIP-Seq_UTERI_Mouse	4.83e-03	0.5	-2.47	BTG1, HIBADH, ZFAND3, ENO1, LITAF, ACTB, MRPL33, ZFP36L1, PLAC8, SERPINB1A, CENTD3, LBH, RPS3, ACADM, EMB, MARK2, FCER1G, ANXA2, PLEKHA2, ANXA3, ACTN1, FOS, KLF2, RHOB, DHRS7, BCL6, ARHGEF3
287	FOXP2_ChIP-ChIP_NEURO2A_Mouse	1.77e-03	0.42	-2.49	RPL31, STX7, SSU72, LRMP, PRCP, GDPD3, SLC2A3, ATP1B1, SCOTIN, ZFP36L1, MYL4, LGALS3, ZFP36, KLF6, CDK2AP2, RPL27, PI16, RNF130, CLEC2D, ATP6V1D
288	NFIB_ChIP-Seq_E16.5 LUNG_Mouse	1.01e-01	1.18	-2.53	KLF6, CCL9, BTG1, LGALS1, PSAP, MGST2, ARL8A, ZFP36L1
289	DROSHA_ChIP-Seq_HELA_Human	3.62e-02	0.84	-2.59	PSTPIP1, RPL27A, RPS6, WAS, RIN3, MYO1F, VAV1, RAB8A
290	WDR5_ChIP-Seq_LNCAP_Human	9.58e-02	1.21	-2.65	PLAC8, EEF1A1, CD74, NDFIP1, RPS6, LRRC8D, NEDD9, MAN2B1, SLC2A6, S100A8
291	TP53_ChIP-Seq_HFKS_Human	2.16e-01	1.86	-2.69	TPD52, TNFAIP8, BTG1, IFITM2, IQGAP1, PGD, COX5A, RPL9, DHRS7, DOK3, RPL36AL, CCL4, CCL3, INPP5K
292	GRHL2_ChIP-Seq_PLACENTA_Mouse	1.22e-01	1.38	-2.71	RAB32, LYPLA2, KLF6, GNG10, OLFML2B, SHFM1, SPATA13, SPP1, DBI, CRLF3, SLC15A3, KLF2
293	CTBP1_ChIP-Seq_LNCAP_Human	1.48e-01	1.53	-2.72	ANXA3, LMO4, SHFM1, CXCR4, ENO1, VAV1, ZFP36L1, CDC42EP3, COTL1, FFAR2, ACADM, EMB, RABAC1
294	PAX3-FKHR_ChIP-Seq_RHABDOMYOSARCOMA_Human	1.65e-01	1.65	-2.8	APP, MARCKS, COX7A2L, WDR1, H2AFY, LMO4, ALOX5AP, CDCA7, CD9, CXCR4, RCSD1, RPS12
295	CTNNB1_ChIP-Seq_HCT116_Human	6.46e-04	0.41	-2.83	CMTM7, NDUFA13, ANXA2, SSR4, CEBPE, NEDD9, ACTB, LASP1, MARCKS, KLHL6, ARHGEF3, CHI3L1, PRKD2, CSK, P4HB, PRKACB, RNF130, VPS28, MCL1
296	FOXO3_ChIP-Seq_MACROPHAGES_Mouse	2.84e-07	0.2	-2.83	ALAS1, ZFAND3, RPL34, POMP, CDCA7, RPL9, PIGX, ATP5L, CLN5, PSTPIP1, ALDH2, RAC2, TSPO, RPL39, ATP6V1D, CAP1, TPD52, PDIA3, LYPLA2, RPS9, NDFIP1, H2AFY, ANXA2, DUSP1, RPS6, CMTM6, NME2, H2AFV, DSTN, PSMB8, EEF1A1, MYL6, ALOX5AP, RIN3, DEGS1, CALM3, RPL29, HCST, H2-D1, ITM2B
297	AHR_ChIP-Seq_MCF7_Human	6.02e-02	1.08	-2.83	BCL6, GSTP1, COTL1, NEDD9, DEGS1, FOS, PYGL, TGFBI, ATP1B1, SORL1
298	SMAD_ChIP-ChIP_ovarian surface epithelium_Human	8.42e-02	1.23	-2.84	IL1B, LCP1, MCL1
299	DMRT1_ChIP-ChIP_FETAL_Ovary	9.68e-02	1.3	-2.84	ACLY, MARCKS, STK17B
300	RNF2_ChIP-ChIP_MESC_Mouse	7.86e-02	1.2	-2.86	HIST2H2AA2, APP, NDUFA13, HIST1H2AO, TACSTD2, CXCR4, PGD, KLF2, MARCKS, IRF2, ERP29, FOSB, CD14, ATF3, H2-AB1
301	CHD7_ChIP-ChIP_MESC_Mouse	3.05e-02	0.91	-2.95	EEF1A1, RPS9, NDUFA3, SERF2
302	SMAD3_ChIP-Seq_HESC_Human	3.34e-02	0.94	-2.99	TNFAIP8, NDFIP1, WDR1, PKM2, ACTN1, NEDD9, CXCR4, PIK3CG, PRDX5, KLF6, KLHL6, CDC42EP3, ALOX5AP, ERP29, LRRC8D, CHI3L1, MYEOV2, TAGLN2, ATF3
303	TP53_ChIP-ChIP_R1E_Mouse	1.16e-03	0.48	-3.05	RPL31, 2010001M09RIK, CXCR4, FOS, GATA2, RPL9, APRT, ZFP36L1, LASP1, P2RY5, RPS19, IRF2, SIRPA, PRKD2, MAN2B1, CD14, CLIC1, PFDN5, ATF3, ARL8A
304	FOXA1_ChIP-Seq_VCAP_Human	2.84e-07	0.22	-3.05	CEBPB, PFKFB4, OLFML2B, BTG1, HIBADH, RPN2, GSTP1, POMP, NEDD9, SLC2A3, IQGAP1, ENO1, PLAC8, LGALS3, GNG10, LBH, BCL7A, ADRBK1, FFAR2, CKB, JUNB, RNF130, RPS13, S100A11, CD177, TPD52, CMTM7, RPS9, NDFIP1, RPS6, CMTM6, SYVN1, FOS, MARCKS, KLF6, CDK2AP2, CHI3L1, CD9, LRP10, SMPDL3A
305	ZFP322A_ChIP-Seq_MESC_Mouse	1.71e-01	1.85	-3.06	VCP, LITAF
306	TCF3_ChIP-ChIP_MESC_Mouse	5.81e-03	0.64	-3.07	NDUFA13, CEBPB, WDR1, H2AFY, LMO4, GATA2, KLF2, ZFP36L1, CST3, SLC6A6, TSPAN14, DOK2, MARCKS, GNG10, HNRPL, BCL7A, OSTM1, RASSF5, SIRPA, CSK, MCL1
307	E2F1_ChIP-Seq_MCF7_Human	1.47e-03	0.52	-3.16	PFKFB4, BTG1, CDCA7, SYVN1, MGST1, NME2, H2AFV, ARPC5, MIF, PGD, ATP5L, HNRPL, BOLA2, RPS6KA1, CALM3, TAGLN2, P4HB, PGLYRP1, PFN1, RAB8A
308	ARNT_ChIP-Seq_MCF7_Human	8.32e-02	1.37	-3.18	GSTP1, NEDD9, FOS, PYGL, ATP1B1, LITAF, SORL1, COX7A2L, BCL6, POU2AF1, COTL1, DEGS1, TGFBI
309	REST_ChIP-ChIP_MESC_Mouse	1.24e-02	0.78	-3.18	ORM1, BTG1, WDR1, ZFAND3, 5730427N09RIK, 1110003E01RIK, TACSTD2, NEDD9, ATP5L, LGALS3, CENTD3, VPREB1, RAC2, NCKAP1L, RABAC1, 1110032A13RIK, IFITM6, CD177, EGR1, CD52, H2AFY, SSU72, G0S2, SORL1, APRT, HIGD2A, DHRS7, KLF6, 2010107E04RIK, STK17B, CDK2AP2, FOSB, PRKD2, RPL29, H2-D1
310	EGR1_ChIP-Seq_LIVER_Mouse	9.76e-04	0.49	-3.19	HIST2H2AA2, SAMD9L, ORM1, HIST1H2AO, FCER1G, IFITM2, GSTP1, 2700094K13RIK, CMTM6, MGST1, ARPC5, CCL9, PSMA4, LRRC8D, SLC25A5, ATP6V1E1, CLEC2D, CLIC1
311	FOXO3_ChIP-Seq_DLD1_Human	1.34e-02	0.81	-3.26	SLC6A6, KLF6, COX7A2L, LBH, DUSP1, SPATA13, CMTM6, CXCR4, CD69, SORL1, SMPDL3A, NADK
312	MYC_ChIP-ChIP_MEDULLOBLASTOMA_Human	7.26e-02	1.37	-3.36	TPD52, APP, RPS9, CBFB, GSTP1, MGST2, HMHA1, PGD, CLN5, GLIPR1, RPS6KA1, FOSB, ATP6V1D, PFDN5, ITM2B, RAB8A, RPS12
313	RARA_ChIP-Seq_LIVER_Mouse	7.44e-07	0.26	-3.47	APP, NDUFA13, MIDN, VCP, BTG1, MAST3, RPL31, GSTP1, RAB3D, AATK, ARRB2, RCSD1, CLN5, VPREB3, TCTEX1D2, CCL4, RAC2, CCL3, RABAC1, RNF130, CMTM7, EGR1, 2010001M09RIK, OSM, SYVN1, FOS, HIGD2A, KLF6, KLHL6, IL1B, GNB2, CHI3L1, RPL27, LTB, P4HB, CD69, LRP10, LY6E, PRR13
314	SREBP2_ChIP-Seq_LIVER_Mouse	6.89e-02	1.39	-3.48	CD52, GMFG, SHFM1, SYVN1, NEDD9, H2AFV, KLF2, PPP1CA, MYL6, PSTPIP1, KLF6, ADRBK1, NGP, PPIA
315	FOXP2_ChIP-Seq_PFSK-1 AND SK-N-MC_Human	9.51e-04	0.54	-3.51	PDIA3, APP, CEBPB, HIBADH, ZFAND3, GSTP1, SSU72, SORL1, RHOB, SLC6A6, LASP1, GNB2, PSAP, ALOX5AP, CDK2AP2, INPP5K, SMPDL3A
316	KLF4_ChIP-Seq_ATHEROSCLEROSIS LESION_Mouse	2.14e-04	0.45	-3.51	APP, SAMD9L, BTG1, ZFAND3, MAST3, RPL31, SHFM1, ARRB2, LITAF, TRIOBP, RHOB, ZFP36L1, ACLY, MARCKS, PRDX5, DNAJC7, IL1B, ADRBK1, CTSG, EIF3F, DYNLRB1, GAPDH, TMSB10
317	SALL1_ChIP-ChIP_HESC_Human	5.75e-02	1.34	-3.58	EEF1A1, KLF6, CDCA7
318	TFEB_ChIP-Seq_HELA_Human	7.68e-03	0.79	-3.58	GRN, DUSP1, ZFAND3, ARPC5, FAIM3, EEF1A1, LGALS1, BCL6, STK17B, GNB2, ERP29, TAGLN2, ATP6V1E1, SERF2
319	EWS-ERG_ChIP-Seq_CADO-ES1_Human	4.89e-02	1.28	-3.6	SEMA4A, TNFAIP8, CD72, GLO1, SYVN1, CXCR4, GNAI2, PSMA4, LGALS1, BCL6, POU2AF1, SIRPA, TGFBI, CAMP
320	ETV2_ChIP-Seq_MESC_Mouse	1.82e-03	0.61	-3.63	CPA3, EGR1, CD74, MS4A3, CEBPE, AATK, CORO1A, CD3D, ATP5L, GNG10, LRRC8D, FCER1A, CTSH, P4HB, PGLYRP1, SLC15A3, MYD88, TLR2
321	RARB_ChIP-Seq_LIVER_Mouse	7.44e-07	0.27	-3.63	GRN, ORM1, BTG1, CBFB, ZFAND3, MAST3, CDCA7, AATK, RPL10A, LITAF, CXCL2, GNAI2, CST3, VPREB3, PRDX5, H2-DMB1, CCL4, SPP1, RAC2, INPP5K, RABAC1, PRKACB, CMTM7, EGR1, ANXA2, 2010001M09RIK, SYVN1, TBCA, MMP9, HIGD2A, ACLY, BCL6, GNB2, CDK2AP2, RPL27, P4HB, LRP10, S100A8, H2-D1
322	EZH2_ChIP-Seq_MYOBLASTS AND MYOTUBES_Mouse	2.37e-02	1.05	-3.65	MIDN, ANXA2, ARPC1B, AATK, HMHA1, LITAF, TRIOBP, PSMB9, BCL7A, BCL6, SPATA13, RAC2, SIRPA, TGFBI
323	AUTS2_ChIP-Seq_293T-REX_Human	9.29e-03	0.88	-3.82	CPA3, EGR1, VCP, TNFAIP8, PKM2, RPL31, TACSTD2, ATP5L, RAB32, TSPAN14, CCL5, CALM3, PRKD2, SLC15A3, RPS13, TLR2
324	DACH1_ChIP-Seq_MDA-MB-231_Human	1.49e-05	0.37	-3.83	CEBPB, ALAS1, CBFB, ZFAND3, CDCA7, PRCP, ENO1, RPL10A, PIGX, ZFP36L1, RPS14, LASP1, RPL36AL, ADRBK1, TCTEX1D2, ACADM, RPL18, JUNB, RNF130, TMSB10, RPS9, DUSP1, G0S2, EEF1A1, MYL6, CDK2AP2, ERP29, CALM3, RPL27, P4HB, PPIA, VPS28
325	OLIG2_ChIP-Seq_AINV15_Mouse	7.44e-07	0.29	-3.84	EIF4A1, TNFAIP8, GRN, IFITM2, AATK, NEDD9, CXCR4, GDPD3, PYGL, CXCL2, ACTB, CLN5, VPREB3, UBL5, LDHA, KRTCAP2, LGALS1, RPS19, BCL7A, ADRBK1, COTL1, SH3BGRL3, EMB, RPS11, RABAC1, JUNB, SERF2, RPS9, H2AFY, PKM2, ACTN1, SYVN1, TALDO1, ARID3A, MARCKS, DNAJC7, ALOX5AP, GAPDH, PPIA
326	ESR1_ChIP-ChIP_MCF7_Human	9.60e-03	0.89	-3.84	LCN2, FOS, CKB, LTF
327	TP53_ChIP-Seq_IMR90_Human	3.30e-03	0.72	-3.87	OSM, LAPTM5, ARID3A, PGD, COX5A, ACTB, TSPAN14, LASP1, DOK3, RPS19, RPL36AL, CDC42EP3, ARHGEF3, INPP5K, PTPN6, TGFBI, ATF3
328	JUN_ChIP-Seq_K562_Human	1.22e-02	0.95	-3.88	OSBPL9, CD52, CD74, ZFAND3, GSTP1, GLO1, PRCP, CYBA, PYGL, SC4MOL, EEF1A1, VPREB1, LBH, BCL6, STK17B, CDC42EP3, CD9, DEGS1, ATP6V1E1, LRP10, RABAC1, CAMP
329	SUZ12_ChIP-Seq_MESC_Mouse	1.16e-01	2.01	-4.05	EGR1, APP, TSC22D3, TACSTD2, HMHA1, CXCR4, GATA2, RCSD1, MMP9, LBH, RASSF5, LTB4R1, CDC42EP3, IRF2, SIRPA, CD14, SMPDL3A, B2M, ATF3, MCL1, H2-AB1
330	PRDM5_ChIP-Seq_MEF_Mouse	2.41e-02	1.19	-4.12	VCP, ORM1, HIBADH, SSR4, ZFAND3, GLO1, TBCA, MARCKS, OSTM1, GNB2, ZYX, LTB, SLC25A5, SGK1, CLIC1
331	ELF1_ChIP-Seq_JURKAT_Human	5.10e-03	0.84	-4.13	CAP1, VCP, DUSP1, NDUFA3, GIMAP1, RPS6, RCSD1, PGD, TYROBP, CD9, FOSB, MAN2B1, CD14, GAPDH, JUNB, ARL8A, MYD88
332	TRIM28_ChIP-Seq_HEK293_Human	3.99e-02	1.38	-4.15	MYL4, EGR1, SC4MOL
333	PADI4_ChIP-ChIP_MCF7_Human	2.66e-03	0.75	-4.16	ZFAND3, SYVN1, NEDD9, SORL1, RPL9, MRPL33, ATP5L, HIGD2A, ZFP36L1, EEF1A1, GLIPR1, COX7A2L, RPL27A, STK17B, CALM3, LCP1, OSTF1, MARK2
334	REST_ChIP-Seq_MESC_Mouse	2.07e-01	2.87	-4.26	WDR1, H2AFY, LMO4, RAB3D, 1110003E01RIK, GATA2, SC4MOL, APRT, ATP5L, LGALS3, DHRS7, MARCKS, KLF6, STK17B, RPS6KA1, RAC2, FOSB, RABAC1, SGK1, ATF3, NADK, MYD88, H2-D1
335	GATA4_ChIP-Seq_HL-1_Mouse	5.81e-03	0.9	-4.31	MIDN, CBFB, RPL34, DBI, ATP1A1, SLC2A6, PIGX, CST3, RPS14, BCL7A, RAC2, LRRC8D, CLIC1, NDEL1, NDUFA7, NDFIP1, H2AFY, PLEKHA2, DSTN, FOS, AKR1A4, BCL6, DEGS1, CALM3, EIF3F, P4HB, PFN1, ATP6V0E
336	NR3C1_ChIP-Seq_MCF10A_Human	6.38e-03	0.93	-4.38	TPD52, CEBPB, BTG1, H2AFY, DUSP1, PLEKHA2, SORL1, SLC2A6, CXCL2, RHOB, KLF6, BCL6, CDC42EP3, CD9, MAN2B1, TGFBI, RPL29, SGK1
337	ZNF217_ChIP-Seq_MCF7_Human	1.83e-04	0.55	-4.4	CEBPB, BTG1, MGST1, NEDD9, CXCR4, IQGAP1, ENO1, LITAF, RGS1, TMSB10, S100A11, OSBPL9, TPD52, ANXA2, ACTN1, DSTN, FOS, ATP1B1, RHOB, SLC6A6, MARCKS, KLF6, BCL6, CDC42EP3, SPATA13, CD9, SGK1
338	RCOR1_ChIP-ChIP_NEURONS_Mouse	2.20e-02	1.25	-4.43	TNFAIP8, CEBPB, OLFML2B, HIBADH, RPL10A, CST3, GPI1, GNG10, P2RY5, RGS1, CASP1, CTSG, CD14, B2M, CPA3, EGR1, SHFM1, CMTM6, TBCA, TSPAN14, CLEC4D, OSTM1, BCL6, STK17B, ADPRH, CDC42EP3, RIN3, CALM3, SMPDL3A
339	STAT3_ChIP-Seq_MACROPHAGE_Mouse	2.71e-01	3.73	-4.62	RIN3
340	KLF1_ChIP-Seq_FETAL-LIVER-ERYTHROID_Mouse	7.07e-03	1.0	-4.62	SAMD9L, MS4A3, WDR1, IQGAP1, MIF, ATP1A1, LITAF, PIK3CG, ACTB, LGALS3, TSPAN14, SPATA13, IRF2, PSAP, PPIA, SMPDL3A, B2M, MCL1
341	ETS1_ChIP-Seq_JURKAT_Human	3.28e-05	0.49	-4.73	NDUFA13, RPL32, RPL34, RPL9, UBL5, RPS14, KRTCAP2, RPS19, RPS3, ATP6V1E1, RPS11, RABAC1, ATP6V1D, RPS13, RPS12, MCTS1, NDUFA7, RPS9, NDUFA3, SHFM1, RPS6, SSU72, EMP3, HIGD2A, DNAJC7, IRF2, RPL27, EIF3F, RPL29, PFDN5
342	SMAD4_ChIP-Seq_HESC_Human	6.44e-03	1.02	-4.82	TNFAIP8, CEBPB, WDR1, NEDD9, MGST2, CXCR4, SLC2A3, ENO1, TRIOBP, PIK3CG, LDHA, PRDX5, ZFP36, LBH, AXUD1, LRRC8D, MYEOV2, RNF130, MARK2, CMTM7, NDFIP1, H2AFY, PKM2, ACTN1, TBCA, KLF2, KLF6, KLHL6, CDC42EP3, ALOX5AP, ARHGEF3, ERP29, CHI3L1, TAGLN2, ATF3
343	SOX9_ChIP-ChIP_TESTIS_Rat	9.98e-02	2.27	-4.9	NCKAP1L, HIGD2A
344	EGR1_ChIP-ChIP_THP-1_Human	2.81e-03	0.92	-5.07	EGR1, ZFP36, VAV1, MYD88
345	TP63_ChIP-Seq_EP156T_Human	8.21e-11	0.24	-5.24	APP, TNFAIP8, ORM1, ALAS1, BTG1, WDR1, MAST3, NCF4, LRMP, ENO1, RCSD1, TRIOBP, FCRLA, LGALS3, LBH, ARHGDIB, FCER1A, SIRPA, CTSG, FFAR2, EMB, OSTF1, TMSB10, CAMP, CD52, ANXA2, LMO4, STX7, ATP1B1, APRT, COX7A2L, CDC42EP3, IRF2, RIN3, SGK1, PPIA, ATF3, PFKFB4, GRN, GSTP1, CDCA7, TACSTD2, NEDD9, MGST2, ATP1A1, IQGAP1, ADRBK1, RNF130, ATP6V1D, OSBPL9, EGR1, PKM2, PLEKHA2, CMTM6, LAPTM5, OSM, ARPC5, SORL1, ASPRV1, HIGD2A, SLC6A6, TSPAN14, KLF6, ARHGAP30, POU2AF1, STK17B, FOSB, TGFBI, ITM2B
346	KLF5_ChIP-Seq_YYC3_Human	2.68e-05	0.53	-5.26	MIDN, CXCR4, ATP1A1, ENO1, COX5A, ACTB, CLN5, ZFP36L1, LGALS3, RPS14, ZFP36, RPS6KA1, RPS3, NADK, S100A11, TPD52, ANXA2, PKM2, ACTN1, NME2, DSTN, ARID3A, SORL1, KLF2, HIGD2A, COX7A2L, SLPI, BCL6, IL1B, RPL27A, CDK2AP2, CD9, DEGS1, CALM3, PLP2
347	YY1_ChIP-Seq_MYOBLASTS AND MYOTUBES_Mouse	3.45e-02	1.67	-5.26	CAP1, OSBPL9, EIF4A1, APP, SSR4, NDUFA3, ATP5L, EEF1A1, MYL6, BCL7A, DNAJC7, RPS3, LCP1, EIF3F, RPL18, RPS11, SGK1, PFDN5, ITM2B
348	MEIS1_ChIP-Seq_OPTIC CUPS_Mouse	6.49e-02	2.09	-5.33	CAP1, CMTM7, TNFAIP8, RPL31, ACTN1, SHFM1, GLO1, NEDD9, CXCR4, ARID3A, PYGL, PGD, CST3, GPI1, PRDX5, GNG10, PSMA4, PSAP, ALOX5AP, CD9, RIN3, EMB, ATP6V1E1
349	AR_ChIP-Seq_PROSTATE CANCER_Human	1.97e-02	1.57	-5.72	OSBPL9, TPD52, NDFIP1, ZFAND3, LMO4, SHFM1, STX7, MGST1, NEDD9, ATP1B1, PIK3CG, KLF2, ZFP36L1, LGALS3, KLF6, RGS1, CDC42EP3, SPATA13, IRF2, ARHGEF3, SIRPA, LCP1, PRKACB, CAMP
350	FOXA1_ChIP-Seq_VCAP_Human	6.10e-05	0.63	-5.72	GRN, SAMD9L, RPL31, POMP, GIMAP1, CDCA7, PYGL, MRPL33, PLAC8, CD79B, CST3, GNG10, RPS3, SH3BGRL3, CTSG, PRKACB, NADK, S100A11, CAP1, OSBPL9, PDIA3, CMTM7, LYPLA2, H2AFY, NDUFA1, G0S2, SC4MOL, MYL6, GNB2, LCN2, ARHGEF3, CALM3, MAN2B1, S100A8
351	AR_ChIP-Seq_VCAP_Human	1.49e-02	1.49	-5.85	APP, WDR1, IQGAP1, CXCL2, ZFP36L1, LGALS3, ALDH2, ADRBK1, ATP6V1E1, PRKACB, RNF130, CAMP, S100A11, MARK2, OSBPL9, TPD52, EGR1, H2AFY, GPR109A, SYVN1, KLF6, COX7A2L, POU2AF1, ARHGEF3, SMPDL3A
352	CIITA_ChIP-ChIP_Raji B and iDC_Human	1.39e-02	1.47	-5.87	ZFAND3, FOS, ENO1
353	TOP2B_ChIP-Seq_MCF7_Human	2.49e-02	1.81	-6.26	OLFML2B, BTG1, ZFAND3, GLO1, GIMAP1, ATP1A1, GATA2, PIK3CG, GNAI2, GNG10, OSTF1, DUSP1, LMO4, SHFM1, STX7, RAB32, SLC6A6, KLF6, BCL6, LY6D, LCN2, LCP1, PI16, SGK1, ARL8A
354	MNX1_ChIP-Seq_MIN6-4N_Mouse	1.90e-06	0.51	-6.3	GRN, RPL31, RPL10A, CORO1A, LITAF, TRIOBP, PIK3CG, LY6C1, CLN5, VPREB3, FCNB, RGS1, CCL5, PSAP, CTSG, CD14, EMB, MCL1, TMEM184B, H2AFY, PLEKHA2, 2010001M09RIK, STX7, 2700094K13RIK, ARID3A, FOS, ASPRV1, MARCKS, DOK3, ARHGEF3, ZYX, DEGS1, TAGLN2, RPL27, CRLF3, PPIA, ATF3, ARL8A
355	HOXC9_ChIP-Seq_NEUROBLASTOMA BE2-C_Human	1.32e-05	0.6	-6.36	GRN, NDUFA13, VCP, HIBADH, RPL32, RPL31, GLO1, DBI, SLC2A3, RPL10A, ACTB, TRIOBP, UBL5, KRTCAP2, LGALS1, LBH, RPS19, BCL7A, PSAP, ATP6V1E1, JUNB, B2M, ATP6V1D, MCL1, RPS9, SEPX1, LMO4, ACTN1, RPS6, FOS, RHOB, DNAJC7, ARPC3, SGK1, PFDN5, PRR13
356	OLIG2_ChIP-Seq_OLIGODENDROCYTES_Mouse	8.30e-04	0.96	-6.37	APP, TNFAIP8, BTG1, WDR1, ZFAND3, CDCA7, RETNLG, ACTB, ZFP36L1, TMSB4X, OSTF1, EMB, PRKACB, S100A11, OSBPL9, CMTM7, H2AFY, LMO4, TSC22D3, SSU72, DSTN, FOS, SORL1, PRSS34, RAB32, POU2AF1, STK17B, SPATA13, IRF2, ARHGEF3, SGK1
357	E2F7_ChIP-Seq_HELA_Human	5.76e-02	2.43	-6.48	CDCA7, H2AFV
358	FOXM1__CHIP-SEQ_Hek293 flp-in	7.33e-05	0.74	-6.55	APP, MIDN, BTG1, HIBADH, ZFAND3, POMP, NEDD9, SLC2A3, ATP1A1, ENO1, RCSD1, LGALS3, PSTPIP1, RPS19, PGLYRP1, OSBPL9, TPD52, RPS9, PKM2, LMO4, ACTN1, CMTM6, SSU72, EMP3, TBCA, SLC6A6, MARCKS, KLF6, FOSB, CALM3, TAGLN2, P4HB, SGK1
359	WT1_ChIP-Seq_PODOCYTE_Human	1.08e-09	0.34	-6.55	APP, IFITM1, MIDN, HIBADH, ZFAND3, LRMP, ENO1, PYGL, ARRB2, RCSD1, MRPL33, RPS14, ZFP36, LGALS1, TMSB4X, RPS6KA1, RAC2, COTL1, TMSB10, RPS12, 1810033B17RIK, H2AFY, LMO4, ACTN1, STX7, FOS, ATP1B1, MMP9, SCAMP2, RHOB, DNAJC7, ADPRH, SPATA13, RIN3, RPL27, POMP, CDCA7, NEDD9, CXCR4, MGST2, ATP1A1, IQGAP1, GNAI2, ZFP36L1, PLAC8, LDHA, CKB, S100A11, SERF2, MARK2, OSBPL9, CMTM7, EGR1, NDFIP1, TMEM184B, PLEKHA2, LAPTM5, ARPC5, SLC6A6, KLF6, RPL27A, TGFBI, CRLF3, ITM2B
360	TEAD4_ChIP-Seq_TROPHECTODERM_Mouse	3.81e-05	0.73	-6.94	TNFAIP8, VCP, ZFAND3, CDCA7, TREM3, RCSD1, PSTPIP1, COTL1, LRRC8D, EMB, JUNB, RAB8A, S100A11, OSBPL9, 1500031L02RIK, RPS9, NDFIP1, H2AFY, PKM2, PLEKHA2, ACTN1, SYVN1, DSTN, TBCA, SORL1, SC4MOL, SLC6A6, POU2AF1, GNB2, SPATA13, IRF2, ARHGEF3, ERP29, PI16, CRLF3, SGK1, ATF3, 2310016M24RIK
361	CEBPA_ChIP-Seq_LIVER_Mouse	6.06e-04	1.01	-6.96	TNFAIP8, VCP, MS4A3, RPL34, ATP2A3, TWF2, CXCR4, IQGAP1, ENO1, COX5A, PRDX5, CCL5, EMB, PGLYRP1, CD177, OSBPL9, CPA3, CMTM7, LYPLA2, CD52, CD74, PTPN18, ACTN1, RAB32, TYROBP, OSTM1, SELL, ADSSL1, PRKD2, LCP1, TLR2
362	NEUROD2_ChIP-Seq_CORTEX_Mouse	1.35e-04	0.86	-7.12	CD63, APP, MIDN, RAB3D, GLO1, AATK, FAIM3, CLN5, GPI1, RPS14, LASP1, LGALS1, RPS6KA1, CCL4, RAC2, ATP6V1E1, MARK2, EGR1, TMEM184B, LMO4, 2010001M09RIK, NME2, FOS, PRSS34, MYL6, KLF6, COX7A2L, BCL6, BOLA2, LY6D, CDK2AP2, LRP10, PFN1
363	KLF5_ChIP-Seq_MESC_Mouse	1.22e-03	1.17	-7.33	MGST2, LRMP, PYGL, PIK3CG, MRPL33, RPS14, LBH, ALDH2, RGS1, CCL5, RPS3, CTSH, CKB, CD14, RAB8A, NDEL1, OSBPL9, SEMA4A, CMTM6, SYVN1, SORL1, RHOB, MYL4, TSPAN14, OSTM1, SELL, CALM3, TGFBI, ITM2B, TLR2
364	FOXM1_ChIP-Seq_MCF7_Human	6.06e-04	1.07	-7.4	CEBPB, OLFML2B, HIBADH, RAB3D, CDCA7, MGST1, NEDD9, MGST2, CXCR4, LGALS3, LBH, BCL7A, RGS1, ADRBK1, ACADM, CYTIP, RNF130, ATP6V1D, S100A11, ANXA2, ANXA3, SHFM1, TBCA, MMP9, RHOB, MARCKS, KLF6, BCL6, IL1B, STK17B, CDC42EP3
