	Term	p-value	z-score	CS	Related Genes
165	RCOR1_MEL cell line_mm9	5.10e-06	-1.07	11.39	SLC46A3, MTCH1, GRN, CBFB, GLO1, LST1, PLD4, MGST2, GLRX, CIB1, IFI30, CENPA, UQCRH, CCL9, ZFP36, ALDH2, RPS6KA1, ARHGDIB, RNPEP, SUMO2, RPS2, PGLYRP1, B2M, SERF2, MCTS1, ANXA2, DUSP1, DYNLL1, COX6C, PSMB8, RPS26, SELL, 1810022K09RIK, IL1B, DEGS1, ERH, ITM2B, MYO1F, PRR13
166	HCFC1_MEL cell line_mm9	2.28e-06	-0.99	11.25	COPB2, MTCH1, ANAPC13, GRN, SAMD9L, ALAS1, YWHAB, MRPS33, ATP5C1, MRPL12, COX5A, UBE2L3, UBL5, KRTCAP2, 2310036O22RIK, EIF4H, TMEM208, MYEOV2, POLR2G, NDUFV2, MCTS1, TIMM8B, SEC13, NDUFA7, RPL41, GPX4, H2AFY, SIVA1, RPS8, NDUFA3, 2700094K13RIK, 3110001D03RIK, UTP11L, NUDT16L1, ATOX1, HIGD2A, COX6B1, ATP5J2, PLA2G15, 2010107E04RIK, OSTM1, 1810022K09RIK, EIF3I, 2310009A05RIK, DYNLRB1, RPL29, PPIA
167	MYC_MCF 10A_hg19	2.19e-06	-0.97	11.04	TNFAIP8, IFITM1, HIBADH, RPL31, RPLP1, ATP5C1, ATP5G3, PYGL, RPL10A, MRPL33, PIGX, LGALS3, KRTCAP2, HINT1, LAMP1, RPL36AL, RASSF5, RNPEP, SUMO2, MYEOV2, PIP4K2A, VPS35, OSTF1, CHCHD1, CAMP, TMEM14C, PSENEN, SEC13, RPS9, GPX4, HIST1H2AH, SSU72, RPL13A, FOS, ATP5J2, COX6B1, EEF1G, CHI3L1, AURKAIP1, S100A9, EIF1B, S100A8, ARL8A, TRUB2, GRN, NDUFB8, GLRX, MRPL12, UQCRH, PSMA7, ATP5L, TMEM208, POLR2G, RPS2, NDUFV2, RNF130, MCL1, CCDC56, SHFM1, NDUFA3, NDUFA2, RAB27A, ATOX1, CYBASC3, RPS26, MARCKS, EIF3I, OCIAD1
168	SIX5_A549_hg19	3.20e-06	-0.99	11.0	GRN, GLO1, MRPS33, RPL10A, COX5A, HIST2H2AC, ATP5L, RPS4X, EEF1B2, ATP5B, UBL5, KRTCAP2, LAMP1, RPS3, TMEM208, POLR2J, MCTS1, TIMM8B, RPS9, RPL41, SEC13, MRPS24, CCDC56, RPS8, IMP3, NDUFA3, NDUFA2, SSU72, UTP11L, FOS, HNRNPAB, HIGD2A, ATP5J2, COX6B1, EEF1A1, EEF1G, RPS26, RPS25, COX7A2L, CDK2AP2, UQCRC2, RPL29, AURKAIP1, EIF1B
169	CTCF_MEL cell line_mm9	1.16e-06	-0.92	10.95	SLC46A3, SAMD9L, TNFAIP8, ALAS1, HIBADH, ARL6IP1, CIB1, ARRB2, RPL10A, ATP5G2, UBE2L3, MRPL33, FCNA, RPS4X, RPS14, KRTCAP2, HINT1, RASSF5, RPS6KA1, NPTN, PIP4K2A, SH3BGRL3, RPS11, B2M, CHCHD1, SSR4, NUP210, H2AFY, ANXA2, MRPS24, DUSP1, RPS8, IMP3, H2AFZ, RPS5, RPL13A, CYBA, DYNLL1, NME1, RAB32, COX7A2L, 2010107E04RIK, DNAJC7, BOLA2, S100A6, IRF5, ERH, UQCRC2, ADNP, AURKAIP1, SLC25A5, ARL8A, PRR13, GRN, CBFB, MRPS33, CDCA7, PLD4, PRCP, MRPL12, UQCRH, PSMB10, NUP160, CLN5, ATP5L, EIF4H, TMEM208, RPS2, NDUFV2, POLR2J, SERF2, NFE2, 1500032L24RIK, NDUFA3, OSM, RAB27A, 3110001D03RIK, MRPL23, HNRNPAB, PPP1CA, CYBASC3, RPS26, 1810022K09RIK, SELL, GNB2, EIF3I, ZYX, RNF181, CLEC2D, CNIH4
170	ARID3A_K562_hg19	2.28e-06	-0.94	10.76	SLC46A3, ANAPC13, IFITM1, VCP, GRN, GSTP1, MGST2, ATP5G3, MRPL12, COX5A, GABARAP, PSMA7, UBE2L3, EEF1B2, FCRLA, UBL5, LAMP1, PSAP, MYEOV2, RPS2, S100A11, RPS12, MCTS1, SEPT11, SEC13, MRPS24, CCDC56, ANXA2, IMP3, SHFM1, HIST1H2AK, NDUFA2, NSMCE1, RPL13A, TALDO1, FOS, PGD, DYNLL1, HNRNPAB, COX6B1, EEF1A1, RPS26, RNF181, SFXN1, RPL29, AURKAIP1, CNIH4
171	RELA_GM12878_hg19	5.86e-06	-1.01	10.72	TNFRSF13B, RPL31, NCF4, CFP, HSP90B1, PLAC8, TMSB4X, CCL3, HIST1H2AD, FFAR2, B2M, SEC11C, RPL41, NUP210, GPX4, HIST1H2AI, MMP9, RBX1, EEF1A1, MARCKS, LRG1, SELL, IRF5, UQCRC2, CLEC2D
172	CEBPD_K562_hg19	7.05e-06	-1.03	10.7	HIST1H2AI, HIBADH, WDR1, DUSP1, H2AFZ, CDCA7, RPL13A, DBI, FOS, HNRNPAB, UQCRH, HIST2H2AC, EEF1A1, RPS26, ZFP36, PRDX4, TMSB4X, RPL27A, PSMB1, HIST1H2AD, EIF1B, MCL1, PRR13
173	TAF1_HepG2_hg19	3.67e-06	-0.97	10.68	TNFAIP8, ALAS1, HIBADH, ARL6IP1, RPL31, YWHAB, RPLP1, MRPS33, ATP5C1, CIB1, IFI30, RPL10A, CENPA, UQCRH, MRPL33, PIGX, HSP90B1, C3, UBL5, PRDX4, LAMP1, ALDH2, NPTN, EIF4H, PIP4K2A, NDUFV2, B2M, CHCHD1, NDUFA9, RPS9, GPX1, CCDC56, NDUFA3, NSMCE1, LYZ, PGD, NUDT16L1, HNRNPAB, APRT, COX6B1, EEF1G, MARCKS, UQCRC2, PPIA
174	NR2F2_K562_hg19	5.38e-06	-0.98	10.42	TRUB2, RPL31, MGST2, DBI, PRCP, CFP, IFI30, RPL10A, UQCRH, HIST2H2AC, FGD2, RPS4X, FCRLA, EEF1B2, TMEM208, ACADM, NFE2, CD52, RPS9, NDUFA7, SEC13, MRPS24, GPX4, NDUFA3, NDUFA2, ATOX1, HIGD2A, PLA2G15, RPS26, RPS25, LRG1, RPL27A, EIF3I, ZYX, OCIAD1, EIF1B
175	KAT2B_K562_hg19	5.16e-06	-0.96	10.31	IFITM1, MRPS33, SLC40A1, MRPL12, CENPA, MRPL33, C3, RPS4X, RPS14, ATP5B, HINT1, LAMP1, RPL36AL, TMSB4X, EIF4H, RPS3, TMEM208, VPS35, TMEM14C, RPL41, SIVA1, H2AFZ, HIST1H2AH, HIST1H2AK, NDUFA2, SSU72, NSMCE1, H2AFV, RPL13A, ARPC5, DYNLL1, NME1, CYBASC3, EEF1G, RPS26, EEF1A1, PLA2G15, COX7A2L, LRG1, EIF3I, RPL27A, ERP29, OCIAD1, ERH, UQCRC2, AURKAIP1
176	POU2F2_GM12891_hg19	4.80e-06	-0.96	10.3	ANAPC13, TNFRSF13B, ARL6IP1, RPL31, GLO1, RPLP1, MRPS33, ATP5C1, DBI, ATP5G3, CFP, RPL10A, CD79B, FCRLA, ATP5B, KRTCAP2, RPL36AL, SUMO2, RPS3, CHCHD1, POLR2L, RPS12, SEC13, SEPT11, MRPS24, RPS8, DUSP1, NDUFA2, SSR3, SSU72, NSMCE1, RPL13A, FOS, NME1, ATP5J2, UQCRC2, SLC25A5, AURKAIP1, CLEC2D, EIF1B, CNIH4
177	BHLHE40_MEL cell line_mm9	5.16e-06	-0.96	10.29	ANAPC13, GLO1, RPLP1, LST1, MRPL36, CIB1, ATP5G3, RPL10A, CST3, PRDX5, FTL1, TUBB5, LGALS1, LAMP1, RASSF5, PSMB1, NPTN, POLR2G, NDUFV2, RPS11, RNF130, SERF2, S100A11, CTSB, POLR2L, NDUFA7, SEPT11, TPI1, SIVA1, DUSP1, H2AFZ, 2700094K13RIK, DYNLL1, MRPL23, PSMB8, PLA2G15, RPS26, S100A6, DEGS1, ERH, ADNP, EIF1B, GAPDH, PPIA, CNIH4, ARL8A
178	YY1_GM12878_hg19	5.16e-06	-0.95	10.17	MTCH1, RPL31, CIB1, ATP5G3, RPL10A, UQCRH, HSP90B1, FCRLA, KRTCAP2, PRDX4, RPL36AL, RASSF5, SUMO2, RPS3, EIF4H, B2M, POLR2J, POLR2L, NDUFA9, BRD3, RPL41, RPS9, CCDC56, SIVA1, HIST1H2AH, H2AFZ, NDUFA3, NDUFA2, SSR3, RPL13A, TALDO1, DYNLL1, RBX1, NME1, ATP5J2, APRT, EEF1G, EEF1A1, PLA2G15, RPS26, ERP29, ERH, SLC25A5, CLEC2D, CNIH4, ARL8A
179	KDM5A_H1-hESC_hg19	5.16e-06	-0.94	10.08	GRN, NDUFB8, RPL31, MRPS33, POMP, ATP5C1, PRCP, PYGL, CLN5, EEF1B2, CD79B, RPS4X, UBL5, HINT1, LAMP1, RPL36AL, PSAP, RPS3, EIF4H, MYEOV2, POLR2G, ACADM, RPS2, B2M, POLR2J, CHCHD1, PRKACB, TMEM14C, NDUFA9, FCER1G, RPS8, RPS5, NDUFA3, NDUFA2, SSU72, NSMCE1, RPL13A, COX6C, NUDT16L1, MMP9, HNRNPAB, ERP29, CDK2AP2, RPL29, S100A9, CNIH4
180	EP300_A549_hg19	8.52e-06	-0.98	10.06	TRUB2, ANAPC13, GRN, HIBADH, ARL6IP1, MRPS33, DBI, RPL10A, HIST2H2AC, C3, EEF1B2, KRTCAP2, LAMP1, SUMO2, RPS11, POLR2L, RPS12, RPS9, SEC13, HIST1H2AH, HIST1H2AK, NDUFA3, FOS, PGD, HIGD2A, NME1, EEF1A1, RPS26, RPS25, GNB2, S100A6, ERP29, UQCRC2, RPL29, AURKAIP1
181	EP300_HepG2_hg19	2.46e-06	-0.88	9.92	IFITM3, YWHAB, RPL31, HP, ATP5C1, DBI, MRPL36, ETFB, PYGL, ATP5G3, RPL10A, PIGX, UBE2L3, EEF1B2, RPS4X, LAMP1, ALDH2, RPL36AL, HIST1H2AD, MYEOV2, PIP4K2A, ACADM, CHCHD1, RPS12, TMEM14C, GPX4, MRPS24, DUSP1, RPS8, SSR3, SSU72, RPL13A, UTP11L, DUSP6, NME1, EEF1A1, ERP29, RPL29, AURKAIP1, GAPDH, TRUB2, GRN, NDUFB8, MGST2, GLRX, GSPT1, C3, PSMB1, PSAP, TMEM208, NDUFV2, MCL1, TIMM8B, NFE2, NDUFA7, RPL41, SEPT11, CCDC56, LYZ, HNRNPAB, RPS26, LRG1, OSTM1, SFXN1
182	POLR2A_GM12892_hg19	3.88e-06	-0.91	9.88	TNFAIP8, ALAS1, TNFRSF13B, WDR1, ARL6IP1, YWHAB, GIMAP1, PIGX, MRPL33, FCRLA, KRTCAP2, MYEOV2, HIST1H2AD, OSTF1, CHCHD1, CTSB, BRD3, CD52, NUP210, HIST1H2AI, MRPS24, SSR3, NSMCE1, SSU72, UBE2E2, H2AFV, NUDT16L1, APRT, ATP5J2, COX6B1, COX7A2L, ERH, AURKAIP1, EIF1B, PRR13, COPB2, PRCP, NUP160, PSAP, EIF4H, TMEM208, POLR2G, POLR2L, SEC11C, NDUFA7, SEPT11, NDUFA3, PSMB8, PPP1CA, LRG1, OSTM1, EIF3I, GNB2, ZYX, RNF181, CLEC2D, CNIH4
183	PBX3_A549_hg19	3.59e-06	-0.9	9.85	SLC46A3, VCP, HIBADH, ARL6IP1, RPLP1, GSTP1, MRPS33, POMP, ETFB, CENPA, COX5A, HSP90B1, HIST2H2AC, EEF1B2, ATP5B, LAMP1, RPL36AL, TMSB4X, PSAP, VPS35, RPS11, POLR2L, NDUFA9, RPS9, TPI1, GPX1, GPX4, SSR4, HIST1H2AH, NDUFA2, NSMCE1, H2AFV, CYBA, FOS, NUDT16L1, PGD, HNRNPAB, RBX1, COX6B1, EEF1A1, RPS26, DNAJC7, GNB2, PGP, DYNLRB1, AURKAIP1, PPIA, PRR13
184	TAF1_GM12891_hg19	4.72e-06	-0.92	9.81	MTCH1, NDUFB8, ARL6IP1, RPLP1, POMP, DBI, ATP5G3, RPL10A, IFI30, MRPL12, COX5A, PSMB10, MRPL33, RPS14, UBL5, PRDX5, RPL36AL, TMSB4X, TMEM208, MYEOV2, POLR2G, RPS2, CHCHD1, POLR2L, TIMM8B, NDUFA9, RPS9, SEPT11, GPX1, CCDC56, GPX4, DUSP1, SHFM1, NDUFA2, NSMCE1, UTP11L, FOS, PGD, HNRNPAB, SAP30, NME1, EEF1A1, COX7A2L, EIF3I, CLEC2D, GAPDH
185	E2F6_K562_hg19	4.92e-06	-0.91	9.77	MTCH1, TNFAIP8, ALAS1, ARL6IP1, YWHAB, RPL31, DBI, MRPL36, ARRB2, ETFB, RPS14, KRTCAP2, LAMP1, TMSB4X, SUMO2, MYEOV2, VPS35, OSTF1, PRKACB, TMEM14C, RPS12, BRD3, RPS9, GPX4, HIST1H2AH, RPS8, SSU72, UTP11L, DYNLL1, EEF1A1, PLA2G15, ERP29, ARL8A, GRN, POMP, MRPL12, CENPA, CLN5, ATP5L, ATP5B, PRDX5, EIF4H, RPS2, NDUFV2, POLR2L, TIMM8B, SHFM1, NDUFA2, ATOX1, HIGD2A, CYBASC3, RPS26, TSPAN14, OCIAD1, RNF181, SFXN1
186	USF1_HCT116_hg19	6.27e-06	-0.92	9.68	MTCH1, TRUB2, ANAPC13, GRN, MRPL36, DBI, COX5A, PSMB10, GABARAP, PRDX4, LAMP1, NPTN, TMEM14C, SEC11C, CTSB, NDUFA7, GPX1, NUP210, H2AFY, HIST1H2AH, H2AFZ, DUSP1, SSR3, RPL13A, UTP11L, ARPC5, RBX1, OSTM1, GNB2, ERP29, S100A6, RNF181, UQCRC2, ADNP, MAPRE1, EIF1B
187	MAX_C2C12_mm9	5.16e-06	-0.9	9.65	TRUB2, MTCH1, GRN, RPL31, MRPS33, GSTP1, ATP5G3, RPL10A, ATP5G2, COX5A, PSMB10, GSPT1, GABARAP, HSP90B1, RPS14, KRTCAP2, LAMP1, 2310036O22RIK, PSAP, TMEM208, PIP4K2A, RPS2, ACADM, CHCHD1, SERF2, SEC13, NDUFA7, GPX1, SIVA1, DUSP1, RPS8, HNRNPAB, DUSP6, HIGD2A, ATP5J2, RPS26, COX7A2L, SPCS1, OSTM1, EIF3I, CDK2AP2, DEGS1, ERH, SFXN1, CLEC2D, PRR13
188	CHD1_IMR-90_hg19	5.16e-06	-0.9	9.63	IFITM3, ANAPC13, MTCH1, VCP, CBFB, POMP, GLRX, PRCP, PSMA7, PSMB10, HIST2H2AC, ATP5B, PRDX5, PRDX4, TMSB4X, PSMB1, RPS3, SIRPA, RPS2, CTSB, PSENEN, SEPT11, GPX4, ANXA2, MRPS24, RPS8, HIST1H2AK, NDUFA2, SSU72, RAB27A, TALDO1, SAP30, CYBASC3, PPP1CA, EEF1A1, RPS26, MARCKS, GNB2, VDAC1, UQCRC2, DYNLRB1, ADNP, AURKAIP1, RPL29, PPIA, ITM2B
189	SP4_H1-hESC_hg19	8.04e-06	-0.91	9.33	MTCH1, TRUB2, GRN, ARL6IP1, RPL31, RPLP1, DBI, RPL10A, COX5A, HSP90B1, EEF1B2, ALDH2, PSAP, VPS35, NDUFV2, RNF130, TMEM14C, RPS9, NDUFA7, SEC13, SEPT11, GPX1, CCDC56, MRPS24, IMP3, SSR3, DYNLL1, PGD, PPP1CA, NME1, ATP5J2, COX6B1, PLA2G15, RPS25, SPCS1, RPL29, EIF1B
190	YY1_GM12892_hg19	1.23e-05	-0.93	9.27	ATP5C1, MRPL36, RPS14, EIF4H, RPS11, CHCHD1, POLR2L, RPS9, NDUFA7, RPL41, CCDC56, SIVA1, H2AFZ, NDUFA3, NDUFA2, SSR3, PGD, HIGD2A, SAP30, EEF1A1, RPS26, ERP29, RNF181, RPL29, AURKAIP1, CLEC2D, GAPDH
191	GATA1_erythroblast_mm9	7.97e-06	-0.9	9.27	SLC46A3, MTCH1, ARL6IP1, GLO1, SLC40A1, CDCA7, ATP5C1, PRCP, ETFB, RPL10A, GABARAP, UBE2L3, ATP5L, HINT1, TUBB5, RPL36AL, NPTN, MYEOV2, TMEM208, HIST1H2AD, TMEM14C, CTSB, NDUFA9, TIMM8B, HIST1H2AO, GPX1, GPX4, SIVA1, HIST1H2AI, HIST1H2AH, HIST1H2AK, NSMCE1, RNASE6, TALDO1, RPL13A, AI467606, ATOX1, ATP5J2, SAP30, RPS26, PLA2G15, EIF3I, DEGS1, EIF1B, CNIH4
192	STAT3_HeLa-S3_hg19	8.28e-06	-0.89	9.16	IFITM3, ANAPC13, COPB2, ARL6IP1, GLRX, MRPL36, PRCP, ARRB2, GSPT1, UQCRH, HIST2H2AC, HSP90B1, EEF1B2, LGALS3, PRDX5, TMSB4X, NPTN, HIST1H2AD, SERF2, S100A11, MCL1, GPX1, HIST1H2AI, GPX4, HIST1H2AH, ANXA3, DUSP1, IMP3, HIST1H2AK, NDUFA2, RAB27A, FOS, DUSP6, PSMB8, SAP30, NME1, SLPI, IL1B, GNB2, LCN2, RPL29, S100A9, S100A8, CNIH4, PRR13
193	IRF3_HeLa-S3_hg19	4.94e-06	-0.85	9.07	VCP, GRN, HIBADH, ARL6IP1, GLO1, PRCP, CENPA, GABARAP, HIST2H2AC, HSP90B1, ATP5B, PRDX5, RPL36AL, HIST1H2AD, VPS35, B2M, GPX4, SSR4, HIST1H2AI, SIVA1, IMP3, HIST1H2AH, HIST1H2AK, SSR3, NSMCE1, RPL13A, H2AFV, UTP11L, PGD, NUDT16L1, HNRNPAB, DUSP6, COX6B1, RBX1, EEF1A1, CDK2AP2, PGP, RNF181, DYNLRB1, RPL29, MAPRE1, PPIA, PRR13
194	CREB1_HepG2_hg19	8.62e-06	-0.88	9.02	WDR1, ARL6IP1, RPL31, MRPS33, GLO1, MRPL36, MRPL12, UQCRH, GABARAP, PSMA7, EEF1B2, RPS14, PIP4K2A, RPS2, RPS11, RPS9, NDUFA7, RPL41, SEC13, RPS8, HIST1H2AH, SHFM1, NDUFA2, SSR3, NSMCE1, H2AFV, NME1, RBX1, EEF1A1, RPS26, OSTM1, EIF3I, GNB2, RNF181, ERH, CNIH4
195	EZH2_K562_hg19	1.14e-05	-0.89	8.89	COPB2, RPL10A, UQCRH, NUP160, ATP5L, MRPL33, HSP90B1, FCRLA, HINT1, RPL36AL, CCL3, RPS3, TMEM208, RNF130, RPS12, CD177, CD52, RPS9, IMP3, SHFM1, HIST1H2AK, NDUFA2, SSU72, CYBA, COX6C, MPEG1, HIGD2A, NME1, CYBASC3, EEF1G, RPS26, EEF1A1, RPS25, MARCKS, LRG1, SELL, EIF3I, IL1B, PGP, ERP29, ERH, UQCRC2, DYNLRB1, AURKAIP1, PRR13
196	NCOR1_K562_hg19	1.14e-05	-0.88	8.81	TRUB2, TNFAIP8, CBFB, MRPS33, CDCA7, MGST2, GLRX, ATP5G3, MRPL12, COX5A, GSPT1, MRPL33, UBE2L3, HIST2H2AC, RPS14, PRDX5, ZFP36, LGALS1, RPL36AL, PSMB1, PSAP, RPS2, B2M, CHCHD1, S100A11, POLR2L, SEC13, GPX4, HIST1H2AI, DUSP1, RPS8, HIST1H2AK, NSMCE1, H2AFV, PGD, NME1, RPS25, DNAJC7, RPL27A, ERP29, LCN2, CDK2AP2, VDAC1, DYNLRB1, ADNP
197	GABPA_CH12.LX_mm9	1.14e-05	-0.88	8.81	RPL31, MRPS33, RPLP1, POMP, A930005H10RIK, MRPL36, CIB1, MRPL12, PSMA7, RPS14, SUMO2, RPS3, TMEM208, MYEOV2, CHCHD1, POLR2J, SEC11C, NDUFA9, PSENEN, BRD3, RPL41, SEC13, H2AFY, DUSP1, SHFM1, H2AFV, UTP11L, MRPL23, COX6C, COX6B1, SAP30, HIGD2A, NME1, EEF1A1, RPS25, COX7A2L, SPCS1, EIF3I, OCIAD1, 2310009A05RIK, ERP29, UQCRC2, RPL29, GAPDH, CNIH4
198	SP1_A549_hg19	6.12e-06	-0.83	8.73	SLC46A3, COPB2, HIBADH, WDR1, RPL31, GLO1, ATP5C1, DBI, ATP5G3, MRPL12, RPL10A, ATP5L, UBE2L3, CST3, EEF1B2, ATP5B, HINT1, RPL36AL, MYEOV2, NDUFV2, B2M, CHCHD1, TMEM14C, TIMM8B, NDUFA9, NDUFA7, MRPS24, GPX4, H2AFZ, IMP3, NDUFA2, NSMCE1, H2AFV, ARPC5, HIGD2A, APRT, RPS26, EIF3I, OCIAD1, DYNLRB1, SLC25A5, RPL29, CNIH4
199	POLR2A_A549_hg19	5.46e-06	-0.81	8.63	TNFAIP8, ALAS1, WDR1, SLC40A1, ATP5C1, DBI, MRPL36, RPL10A, PIGX, MRPL33, LGALS3, UBL5, LAMP1, ALDH2, RPL36AL, RASSF5, SUMO2, NPTN, PIP4K2A, MYEOV2, OSTF1, CHCHD1, GPX1, MRPS24, H2AFZ, RPS8, NSMCE1, NUDT16L1, APRT, SAP30, RBX1, COX6B1, EEF1A1, IRF5, PPIA, ARL8A, ANAPC13, COPB2, NDUFB8, CBFB, MRPS33, MGST2, PRCP, MRPL12, UQCRH, HSP90B1, CST3, ATP5B, PRDX4, EIF4H, NDUFV2, SERF2, S100A11, POLR2L, SEC11C, NDUFA9, TIMM8B, NDUFA7, CCDC56, RAB27A, HNRNPAB, ATOX1, PPP1CA, MARCKS, OSTM1, EIF3I, RNF181, PTPN6
200	TAF1_GM12892_hg19	1.06e-05	-0.86	8.62	ARL6IP1, POMP, CDCA7, ATP5G3, RPL10A, IFI30, MRPL12, MRPL33, HSP90B1, RPS14, UBL5, HINT1, ZFP36, PRDX4, RPL36AL, TMSB4X, TMEM208, POLR2G, RPS2, CHCHD1, POLR2L, SEC11C, TIMM8B, NDUFA9, RPS9, NDUFA7, SEPT11, RPS8, DUSP1, NSMCE1, RPL13A, UTP11L, NUDT16L1, PGD, HNRNPAB, NME1, SAP30, EEF1A1, GAPDH
201	TBL1XR1_GM12878_hg19	1.14e-05	-0.85	8.49	IFITM1, HIBADH, RPL31, MRPS33, GIMAP1, ATP5C1, ETFB, RPL10A, IFI30, UQCRH, CLN5, FGD2, PLAC8, UBL5, HINT1, TMSB4X, RASSF5, ARHGDIB, PSAP, CCL3, TMEM208, RPS11, SEC11C, SEC13, RPS9, RPL41, GPX4, SIVA1, SSR3, RNASE6, NSMCE1, TALDO1, UTP11L, HNRNPAB, PSMB8, ATP5J2, CYBASC3, HIGD2A, EEF1A1, PLA2G15, RPS26, EIF3I, RNF181, PTPN6, CLEC2D
202	TCF7L2_HCT116_hg19	1.14e-05	-0.83	8.27	TRUB2, NDUFB8, HIBADH, CBFB, MRPS33, MRPL12, RPL10A, COX5A, PSMA7, PIGX, ATP5L, EEF1B2, KRTCAP2, PRDX4, LAMP1, RASSF5, RPS3, EIF4H, VPS35, RPS2, PRKACB, BRD3, SEPT11, SEC13, ANXA2, MRPS24, RPS8, NDUFA3, NDUFA2, SSR3, SSU72, H2AFV, UTP11L, PGD, DYNLL1, APRT, HIGD2A, EEF1A1, EEF1G, MARCKS, SPCS1, GNB2, DEGS1, ERH, UQCRC2
203	CEBPB_MCF-7_hg19	1.69e-05	-0.85	8.22	SLC40A1, DBI, CIB1, CFP, ATP5G2, HIST2H2AC, ATP5L, PRDX4, EIF4H, HIST1H2AD, CAMP, S100A11, NADK, TMEM14C, HIST1H2AI, GPX4, ANXA3, DUSP1, H2AFZ, H2AFV, RPL13A, DUSP6, APRT, EEF1A1, SLPI, LCN2, LY6D, S100A9, CNIH4, S100A8, PRR13
204	MAX_NB4_hg19	1.14e-05	-0.82	8.18	ANAPC13, GRN, ALAS1, WDR1, YWHAB, GIMAP1, NCF4, PLD4, DBI, UBE2L3, PIGX, CD79B, ZFP36, TMSB4X, SH3BGRL3, SEC11C, TMEM14C, BRD3, NDUFA7, RPL41, FCER1G, CCDC56, IMP3, NDUFA3, SSR3, NSMCE1, SAP30, CYBASC3, PPP1CA, HIGD2A, APRT, SPCS1, EIF3I, IL1B, OCIAD1, ERP29, S100A6, SFXN1, ERH, AURKAIP1, GAPDH, EIF1B, S100A8, MYO1F, PRR13
205	YY1_NT2-D1_hg19	1.14e-05	-0.81	8.1	NDUFB8, GLO1, MRPL36, COX5A, UBE2L3, RPS14, PSMB1, EIF4H, RPS3, RPS2, RPS11, CHCHD1, POLR2L, NDUFA9, TIMM8B, PSENEN, RPL41, SEPT11, NDUFA7, CCDC56, MRPS24, RPS8, IMP3, NDUFA3, SSR3, RPL13A, UTP11L, NUDT16L1, DYNLL1, MRPL23, ATP5J2, APRT, NME1, RBX1, CYBASC3, RPS26, EEF1G, SPCS1, EIF3I, ERP29, OCIAD1, RNF181, UQCRC2, PPIA, EIF1B
206	NRF1_HepG2_hg19	2.47e-05	-0.85	7.91	ANAPC13, NDUFB8, ALAS1, CBFB, MRPS33, RPLP1, MRPL36, CIB1, ETFB, ARRB2, ATP5G3, MRPL12, PIGX, CLN5, HINT1, KRTCAP2, PRDX5, PSAP, EIF4H, VPS35, OSTF1, RNF130, RPS12, PSENEN, TIMM8B, SIVA1, NDUFA3, RPS5, RPL13A, ARPC5, DYNLL1, COX6C, APRT, SAP30, RBX1, EEF1G, EEF1A1, COX7A2L, OCIAD1, ERP29, CDK2AP2, PGP, DYNLRB1, PPIA
207	CHD1_GM12878_hg19	1.14e-05	-0.79	7.9	IFITM1, NDUFB8, HIBADH, POMP, IFI30, PSMB10, NUP160, MRPL33, FGD2, CD79B, EEF1B2, LGALS1, LAMP1, RPL36AL, ARHGDIB, PSAP, MYEOV2, CHCHD1, POLR2L, TMEM14C, SEPT11, NUP210, RPS5, NDUFA2, SSR3, RAB27A, FOS, ATOX1, MPEG1, HIGD2A, APRT, NME1, RPS26, RPS25, MARCKS, GNB2, EIF3I, CDK2AP2, S100A6, PTPN6, UQCRC2, AURKAIP1, GAPDH, EIF1B, ARL8A
208	BCLAF1_GM12878_hg19	2.26e-05	-0.85	7.9	ANAPC13, HIBADH, TNFRSF13B, POMP, DBI, RPL10A, PSMB10, MRPL33, UBE2L3, FCRLA, LAMP1, PSMB1, TMEM208, HIST1H2AD, MYEOV2, RPS11, SEC11C, NDUFA9, RPL41, SEC13, NDUFA7, MRPS24, NDUFA2, SSR3, NSMCE1, UTP11L, PSMB8, SAP30, ATP5J2, APRT, COX6B1, RPS26, RPS25, MARCKS, CLEC2D, EIF1B
209	USF1_ECC-1_hg19	2.23e-05	-0.84	7.88	MTCH1, YWHAB, DBI, IFI30, RPS14, UBL5, LAMP1, RPL36AL, NPTN, VPS35, CHCHD1, CTSB, TMEM14C, SEC13, GPX1, DUSP1, SSR3, H2AFV, RPL13A, CYBA, UTP11L, DUSP6, SAP30, NME1, RBX1, APRT, RAB32, COX7A2L, S100A6, SLC25A5, RPL29, MAPRE1, AURKAIP1, GAPDH, EIF1B, PRR13, TRUB2, GRN, COX5A, PRDX4, SEC11C, NDUFA9, NDUFA7, ARPC5, HIGD2A, OSTM1, GNB2, RNF181, CNIH4
210	PHF8_K562_hg19	2.47e-05	-0.84	7.81	MTCH1, ANAPC13, TNFAIP8, YWHAB, RPLP1, POMP, ARRB2, MRPL12, CORO1A, PSMA7, PIGX, MRPL33, HSP90B1, FCRLA, EEF1B2, UBL5, TMSB4X, SUMO2, TMEM208, POLR2J, B2M, CHCHD1, PRKACB, NDUFA9, TIMM8B, SIVA1, CCDC56, NDUFA3, H2AFV, UBE2E2, NUDT16L1, HIGD2A, RBX1, SAP30, EEF1G, SPCS1, OSTM1, IL1B, ERP29, S100A6, ADNP, EIF1B, MYO1F, PRR13
