TargetID	cd1	cd2	cd3	gat1	gat2	gat3	logFC	student's t-test	p-value
CBS	0	0	0	0	0.3	0.1	0.180572246	1.511857892	0.205106455
CBWD1	66.7	67.3	45.5	100.4	42.5	43.2	0.051252899	0.107421642	0.919626869
CBX2	7.5	3.2	8.1	3.8	11	0	-0.292450894	0.372888453	0.728149923
CBX3	127.6	77.4	52.7	91.3	79.4	104.2	0.092175252	0.247447437	0.81674437
CBX4	1.1	0	0	0	0	0	-0.450661409	1	0.373900966
CBX5	8.7	14.9	12.9	22.3	23.4	12.9	0.641077698	1.93867108	0.124567431
VBP1	33.7	40.8	35.3	58.4	64.1	62.8	0.739265932	9.130244409	0.00079848
CBX7	55.5	35.6	69	18	26.3	42.4	-0.862576892	2.029018302	0.112338143
CBX8	15.1	17	33.4	20.2	49.1	27.1	0.537141864	0.983488088	0.381048597
CBY1	0	0	0	0	0	3.1	1.023846742	1	0.373900966
FGF12	0	0	0	0.7	0.8	0.5	0.736965594	7.55928946	0.001641289
CC2D1A	78.8	77.3	146.7	69.9	85.2	93.2	-0.283177735	0.760547387	0.489291024
CC2D1B	158.5	132.2	184.9	73.9	112	125.8	-0.604843218	2.513874645	0.065784897
CC2D2A	1.5	1.4	0.6	0.7	8	3	1.177304532	1.257526728	0.276974707
CCAR1	208.2	192.9	365.9	309.1	301.5	314.4	0.26926636	0.95031994	0.395762992
CCBE1	0.7	0	0	0	0.5	0	-0.080170349	0.232495277	0.82756472
CCBL1	23.5	34.9	44.6	35.7	27.8	39.8	0.004077332	0.014201591	0.989349254
CCBL2	0.3	0.2	4.3	0	4.5	0.8	0.089637212	0.08613012	0.935502051
CCBP2	160.6	74.4	169	87.5	7.9	218.2	-0.362367539	0.440857871	0.682095368
CCDC101	91.5	124.7	108.9	140.8	150.6	128.6	0.366522069	2.748981455	0.051428236
CCDC102A	0	2.1	2.7	1.9	1.3	3	0.238159737	0.4871223	0.651661222
CCDC103	0	3.5	1.4	0	0	0	-1.396890153	1.605910137	0.18356686
CCDC104	0	0	0	0	0	2.6	0.900464326	1	0.373900966
CCDC108	0	0	0	0.2	0.3	0	0.222392421	1.889822365	0.131777567
CCDC109A	6.8	7	3	4.6	13.9	5.1	0.425925815	0.689263929	0.528557088
CCDC109B	0	0	0.1	0	0	0	-0.047305715	1	0.373900966
CCDC11	4.2	5.9	5.4	5.6	0	0.8	-0.976792609	1.666711394	0.170899753
CCDC110	0	0	2.4	0	0.5	2.9	0.245112498	0.277670672	0.795025771
CCDC111	54.4	57.7	116.6	61.3	56.6	97.9	-0.082645306	0.178750961	0.866821769
CCDC112	2.3	3.6	6.3	6	0	8.1	0.169925001	0.234764784	0.825919298
CCDC113	0	0	0	0	0.7	0	0.30256277	1	0.373900966
CCDC114	3	3.3	8.2	4.3	3.8	5.4	-0.084888898	0.190415751	0.858256788
CCDC115	24.6	13.8	5.2	16.1	27.5	16.7	0.441875545	0.827828948	0.45429825
CCDC116	7.2	0.5	1.8	0.9	0	1.2	-1.293358943	1.184341139	0.301843287
CCDC117	65.9	55.7	71.8	57.7	57.7	42.1	-0.291221632	1.706836014	0.163043841
CCDC12	182	194.3	244.2	168.8	399.1	294.4	0.472810843	1.164131206	0.309072015
PECI	68.6	73.6	54.2	107.2	119.8	102.3	0.736820883	5.672705453	0.004764058
CCDC121	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
CCDC122	0	1.3	4.3	0.3	0	0	-1.381870635	1.38328874	0.238771176
CCDC123	24.1	28.3	26.6	35.9	49.9	21.5	0.427736976	1.138070728	0.31863066
CCDC124	71.4	76	48.1	47.3	53.3	49.8	-0.371840525	1.706473523	0.163113087
CCDC125	34.6	30.9	45	17.9	119.2	52.8	0.765160846	0.881968557	0.427606162
CCDC126	38.4	33.7	50	49.6	209.5	75.5	1.432233115	1.422731578	0.227892936
TADA1L	64.8	80.2	73.5	102.1	137.1	126	0.733182928	4.34758757	0.012180126
CCDC13	4.1	3.2	0	0	6.1	1.4	0.02774499	0.029961076	0.977533394
CCDC130	153.8	175.1	298.4	190.1	251.3	285.1	0.210869315	0.624414433	0.566203957
CCDC132	31.2	44	50.7	38.4	50.5	47.8	0.116079757	0.529819318	0.624281185
CCDC134	133.1	102.7	177.3	207	70.4	110.9	-0.088655178	0.179970262	0.865925425
CCDC135	8.1	4.2	5.4	7	3.2	6.8	-0.049630768	0.138107094	0.896829222
CCDC137	47.5	30.9	67.4	36.4	27.6	53.6	-0.303144619	0.721761299	0.510378219
CCDC14	0	0.2	0	0	0	0	-0.093109404	1	0.373900966
CCDC142	1	1.3	2.9	0	4.4	0.4	-0.072149786	0.087516667	0.934467024
VPS35	276.8	322.5	263.2	475.5	456	496.1	0.725014622	8.824001987	0.000910312
CCDC150	0	1.5	0	0	0	2.5	0.289506617	0.34299717	0.74886845
CCDC155	1.6	2.4	0	2	1.1	0	-0.198545679	0.328852843	0.758763864
CCDC18	0	0	1.3	0.6	0.5	0.8	0.188445089	0.452267017	0.6745185
CCDC19	12.9	6.3	3.6	3.3	8.6	0	-0.792058735	0.974380138	0.385041583
CCDC21	4.5	4.3	5.2	4.8	9.8	6.1	0.479352313	1.466957901	0.216283216
CCDC23	378.5	330	195.5	323.4	316.1	308.2	0.06788761	0.265267202	0.803913281
CCDC25	7.9	7.9	7.1	4.8	14.3	10.3	0.323041715	0.78313253	0.477319615
CCDC27	0.6	2.1	0	0	1.2	1	-0.132450296	0.229415734	0.829799139
CCDC28A	36.5	20.3	8.4	6.7	14.9	11.6	-0.913782042	1.25717573	0.277089192
CCDC28B	21.8	25.1	32.1	29.5	109.1	89.3	1.493572358	2.057935657	0.108706792
CCDC3	1.3	0.9	0	1.2	16.8	1.6	2.119739244	1.126431866	0.322987071
CCDC32	89.3	109.6	117	99.3	175.9	136.2	0.377919905	1.347921158	0.248961618
CCDC38	0	0	2.1	0	0	0	-0.765534746	1	0.373900966
CCDC39	0	0	0	1.4	0	0	0.552541023	1	0.373900966
CCDC40	0	0	2.3	0.5	0	1.2	-0.173331603	0.237542275	0.823907054
CCDC41	135.3	156.8	138.2	155.9	211.9	151.2	0.26868357	1.433332382	0.225054427
CCDC42	0.6	0	0.5	0	0	0	-0.450661409	1.975658322	0.119393404
CCDC43	80.4	66.7	80.4	94.5	80.3	76.9	0.144032209	1.141852468	0.317226834
CCDC44	6.4	6.2	8.6	10.3	11.4	5.3	0.309955453	0.953127802	0.394498788
CCDC45	4.1	5.4	7.1	2.3	3.8	5.3	-0.444784843	1.413168706	0.23048419
CCDC46	0.5	1.2	0	0.1	0.4	4.3	0.730813367	0.739774638	0.500501896
CCDC47	48.1	75.7	86.5	102	77.8	103.2	0.423131181	1.717088639	0.161098086
CCDC49	13.1	8.2	1.9	3.3	5.7	0	-1.126532406	1.300946828	0.263157516
GFM1	10	12.7	20.6	24.2	26.4	22.9	0.724447554	3.013677908	0.039407463
CCDC50	77.6	71.2	56	54.4	30.4	56.5	-0.526124354	2.007955958	0.11506693
TRIM32	24.2	26.7	44	54	48.1	56.6	0.723938914	3.167511314	0.033938652
CCDC52	0.4	1.9	0	1.2	1.3	3.5	0.763932642	1.301655458	0.262937626
CCDC53	138.4	162.4	130.4	148.9	167.8	177.3	0.194886126	1.644108632	0.175498866
CCDC54	0.2	3.5	0.8	1.2	1.3	0.9	-0.22881869	0.35878044	0.737895126
CCDC55	276.5	204.6	132.2	151	117.2	109.2	-0.696115545	1.804301096	0.145508448
CCDC56	217.5	339.7	342.1	357.3	537.9	493.6	0.625272822	2.393932128	0.074847511
6330503C17RIK	3.6	1.5	1.9	4.7	5	3.8	0.722466024	2.936400684	0.04254142
ANGPTL3	0	0.4	0	0.8	0.9	0.9	0.719892081	5.335783751	0.005942102
CCDC59	119	76.6	58.9	63.3	46.7	57.2	-0.597341395	1.574817155	0.190417596
CCDC6	23.4	33.2	44.4	23	26.8	34	-0.260816581	0.834440362	0.450968651
CCDC60	0	0	0.2	0	0.7	0	0.209453366	0.68680282	0.529952653
CCDC62	6.2	4	5.9	12	3.9	6.1	0.388355457	0.782160498	0.47783017
CCDC64	0	1.6	0.7	0	0	0.2	-0.727920455	1.49618805	0.20893897
CCDC65	20.8	23.1	27.7	32.9	21.4	20.7	0.064298493	0.254969724	0.811319184
TFPT	26	32.2	45.9	61.1	55	57	0.717436429	3.741610234	0.02009293
CCDC67	0	0	0	0	0	1.4	0.552541023	1	0.373900966
CCDC68	0	0	0	2.3	0	0	0.821029859	1	0.373900966
SLC7A7	23.5	15.2	13.2	24.7	32.1	30.4	0.716321284	3.043103448	0.038285704
CCDC7	3.9	0	0.6	1.2	1.1	0	-0.500898236	0.57655666	0.595129555
CCDC70	4.3	0	0	0	0	4.3	0	0	1
CCDC71	12.3	15.3	11.2	10.1	13.3	11	-0.160464672	0.944980915	0.398176324
CCDC73	0	0	0	0	0.8	5.2	1.584962501	1.237179148	0.283686623
CCDC77	25.6	47.5	64.9	51.4	55.6	45.8	0.144000071	0.420979807	0.695404861
CCDC78	1.8	0	0	2.7	2	0	0.68182404	0.959759919	0.391526421
CCDC79	6.5	2.5	1.3	0	3.8	0	-0.967819594	1.073244553	0.343594787
CCDC80	5.2	2	1.8	2.6	15.3	1	0.867896464	0.708790177	0.517578624
CCDC82	16.4	11.7	10.6	18.5	15.4	11.8	0.223874389	0.887570476	0.424918722
CCDC83	0	0	0	0.4	0	0	0.180572246	1	0.373900966
CCDC84	104.3	86	179.3	150.2	62.3	82.3	-0.32328392	0.63904087	0.557555402
CCDC85A	0.3	0.1	0	0	0.8	0.9	0.46712601	1.453444185	0.2197662
CCDC85B	47.7	45.7	57	43.8	54.2	59.9	0.068865843	0.426646286	0.691596986
CCDC86	522.2	385.1	255.9	291.2	165	198.2	-0.826971866	1.979883297	0.118817463
CCDC87	0	0.1	1.6	0	0	0.5	-0.425305835	0.735767207	0.502686678
CCDC88A	0	2.3	5.8	7.1	23.6	3.8	1.756330919	1.385297227	0.238204988
CCDC88B	29.7	33.4	47	30.1	80.5	47.9	0.513935236	1.029822199	0.36128768
UBE2L3	255.4	346.1	418.8	536.8	632.2	509	0.716090564	3.640888617	0.021947405
CCDC89	0.6	0	0.1	0	0	0	-0.30256277	1.257237114	0.277069167
CCDC9	46.5	22.4	27.2	16.4	22.4	30	-0.464901213	1.08979648	0.337057433
CCDC90A	0	0	0	0	0	0.1	0.047305715	1	0.373900966
CCDC90B	37.9	56.9	49.9	55.1	62.6	82.5	0.460230576	1.872490523	0.134443296
CCDC91	18.7	24.2	11.3	33.4	14	20.8	0.315862094	0.686084946	0.530360219
CCDC92	67.9	42.2	34.8	70.4	6.1	21.7	-0.547412762	0.713813651	0.514781259
CCDC93	7.3	8.3	5.7	7.3	2.6	4.3	-0.498547749	1.508590899	0.205899552
CCDC94	44.2	31.2	38.7	25.8	39.2	26.5	-0.309354841	1.308261244	0.260896386
CCDC96	0	0	0	2.4	0	0	0.847996907	1	0.373900966
CCDC97	15.1	19	13.1	14.2	12.6	13.5	-0.213320339	1.282625374	0.268904844
CCDC98	2.4	4.7	5.2	2.8	0.9	2	-0.814444347	2.150396201	0.097938058
CCDC99	17.7	29.2	22.1	52.8	79.2	28	1.178803153	2.001218357	0.115955114
CCHCR1	7.6	25.3	24	30.8	34.3	11.6	0.412023721	0.72783297	0.50703324
CCIN	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
CCK	0	0.1	0	0	0	1.6	0.569365646	0.935674292	0.402412916
CCKAR	0.8	0.1	2.3	0.4	0	0	-0.866733469	1.408832895	0.231668724
CCKBR	0	0	1.9	0	0.1	0	-0.660513534	0.946058996	0.397688008
"CCKBR, GPCR"	0	0	0	0	0	1.2	0.485426827	1	0.373900966
CCL1	4.8	0	0	0	0	0	-1.378511623	1	0.373900966
CCL11	1	2.1	2.7	2.8	0.9	0.8	-0.230612928	0.528962498	0.624823719
CCL17	0	0	0	0	0	12.6	2.378511623	1	0.373900966
CCL19	2.3	3.3	0.1	0.5	6.1	3.2	0.557056504	0.729703729	0.506005887
CCL2	0	0	0	0	0	2.8	0.9510904	1	0.373900966
CCL20	1.9	0	0	0	0	0	-0.707819249	1	0.373900966
CCL21A	0	0	3.7	1.5	0.7	4.5	0.533823652	0.591427292	0.586039794
CCL21C	1.2	1.9	5.4	4.6	2.8	2.3	0.143194636	0.271190769	0.799664263
CCL22	0.8	0	0	0	0	0	-0.341036918	1	0.373900966
CCL24	3.3	3.7	0	2.2	4.3	4.5	0.485426827	0.963366102	0.389918255
CCL25	5.9	11	10.7	3	14.2	0.8	-0.543142325	0.716557596	0.513257955
CCL26	3.5	0	0.4	0	1.8	0	-0.523561956	0.55630359	0.607654527
CCL27	14.5	16.2	17.4	17.9	35.4	22.3	0.621206021	1.722184338	0.160140148
CCL28	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
CCL3	235.9	561.2	483.8	338.3	194.6	732.6	-0.017409319	0.027248499	0.979566787
CCL4	615	1230.9	1704.9	976.2	142.8	1176.4	-0.628732594	0.936389231	0.402086113
CCL5	1223.9	1880.7	1006.2	1096.6	321.2	1282	-0.606016896	1.192026419	0.299136081
CCL6	39.7	11.6	25.3	8.5	204.8	62.3	1.807354922	1.121959113	0.324675702
KTN1	0.6	0.4	1.3	2.1	1.7	1.9	0.715023041	3.825298863	0.018693204
CCL9	273	279.6	258.9	36.5	2138.6	623.3	1.782161391	1.057522891	0.349909477
CCM2	47.9	42.7	50.1	31.3	37.1	55.5	-0.179367993	0.735147044	0.503025416
CCNA1	1.5	0	4.2	0	0	0	-1.5360529	1.546198072	0.196956177
CCNA2	0	0.2	0	0	9.8	4.5	2.434628228	1.659053172	0.172443736
CCNB1	9.7	47.4	20.7	143.2	228.1	36.1	2.344603533	1.938863783	0.12453985
CCNB2	0	0	0.3	0	0	2.9	0.83824893	0.891792643	0.422902398
CCNB3	0	0	0.6	0	0	0	-0.263034406	1	0.373900966
SURF1	23.6	28.9	26.9	46.5	44.4	41.3	0.714378909	8.145277757	0.001236235
CCND1	65.7	112.1	132.4	21.7	91	235.5	0.165208632	0.191920269	0.857153766
CCND2	219.9	238.6	297	260.1	72.1	172.4	-0.579457111	1.415910163	0.229738346
CCND3	311.2	347.8	348.1	507.1	826.1	266.8	0.666276298	1.216575881	0.290640313
CCNDBP1	81.8	91.9	52.4	99.7	65.9	108.6	0.274949799	0.911321609	0.413678891
CCNE1	6.9	19.8	8.3	45.7	23.7	11.4	1.140950825	1.409264125	0.231550642
CCNE2	6.2	8.6	3.3	24	23.9	4.7	1.397841884	1.7431803	0.156256195
CCNF	0	6.1	3.2	13.9	18.2	3.3	1.642447995	1.825755259	0.141925239
CCNG1	89.2	98.6	96.8	223.9	114.4	141.1	0.746166231	1.962361105	0.121226035
CCNG2	8.7	6	8.7	5.3	14.8	14.4	0.506352666	1.145487047	0.315883011
BAG4	31.7	28.4	41.3	58.6	63	46.4	0.711874613	3.526772701	0.024301142
CCNI	1.7	3.5	2.4	1.4	2.8	3.5	0.013546532	0.041169348	0.969133887
CCNJ	1.2	0	0	0	0	0	-0.485426827	1	0.373900966
CCNJL	0	0	1.1	0	0	1.9	0.257157839	0.364390015	0.734012997
CCNK	1.6	2.2	1.7	0.5	1.7	3.4	0.016873819	0.038691162	0.970990675
MRPL12	335.2	293.1	351.4	504.4	531.9	568.6	0.710354723	8.188649006	0.001211467
CCNL1	250.1	156	142.5	117	52.4	103.1	-1.001570138	2.352379368	0.078311568
CCNL2	0	0.3	0	0	0	0	-0.137503524	1	0.373900966
CCNO	65.8	42.5	19.2	43.6	178.4	31.5	0.974909019	0.857774244	0.439373191
HIST2H2AC	3459.3	4731.7	4849	7715.8	7762.8	5817.8	0.707537051	3.528301139	0.024267687
CCNT2	105.6	80	198	76.7	60.3	69.8	-0.88182696	1.630205023	0.178391919
CCNYL1	44.5	24.1	12.2	6.1	22.3	11.3	-0.972714174	1.295962644	0.264709158
CCR1	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
CCR10	1	0.7	3.8	0	0.8	0	-1.161463423	1.532156212	0.20024811
CCR1L1	1.8	0	0.2	1	0.9	0	-0.029146346	0.051097613	0.961697622
CCR2	0.3	0	1	0	0	0	-0.519374159	1.462614271	0.217396623
CCR3	0.9	0	2	12.6	0	4.8	1.789782293	1.300409206	0.26332446
CCR4	0	0	2.6	0	0	1.4	-0.347923303	0.406371277	0.705271763
CCR5	45.6	92.5	22.2	23.9	22.7	29.1	-1.05308925	1.358284926	0.245931956
CCR6	529.8	643.3	945.2	140.6	104.5	496.5	-1.510411144	2.605874784	0.059678191
0610006I08RIK	175.8	205.2	251	361.2	345.9	326.1	0.706473992	5.543641982	0.005178197
CCR8	10.5	6.2	2.2	0	4.1	0	-1.62503994	1.788201396	0.148260857
CCR9	0.6	1.8	0	0.9	0	0.2	-0.397335498	0.727860264	0.507018239
CCRK	7.3	8.4	9.8	10.5	34.4	23.2	1.318887641	2.045619721	0.11023736
CCRL1	1.3	0	2.8	3.2	8.3	1.9	1.207804885	1.466431954	0.216417726
CCRL2	84.3	181.6	176.7	223.8	20.3	175.4	-0.076797891	0.111501941	0.916589444
CCRN4L	43	15.7	6.4	85.2	76.6	24.5	1.474947708	1.843551246	0.139024761
CCS	241.9	261.6	343.8	365.5	345.8	350.7	0.324809587	2.253164742	0.087338573
CCT2	10.1	7.9	5.1	2	4.9	10.4	-0.362570079	0.676755967	0.535677055
CCT3	288.4	264.2	293.1	279.4	180.1	242.5	-0.26763142	1.579273455	0.189419748
CCT4	1285.1	1256.3	1660.8	1380.8	1347.3	1371.8	-0.035530425	0.260937262	0.807024382
CCT5	7.4	11.3	11.2	13.1	13.1	11	0.289107917	1.664256747	0.171393056
CCT6A	947.4	815.5	789	751.9	683.6	676.6	-0.27254095	2.687147865	0.054820085
CCT6B	4.5	1.1	5.8	3.1	3.7	4.9	0.029747343	0.066765652	0.949972209
CCT7	5	5.2	4	9.6	3.1	3.9	0.188445089	0.384652926	0.720070662
CCT8	422.1	448.3	560.9	557.5	528.6	491.8	0.140399301	1.04799095	0.353788327
CD109	0	0	0	0	1.6	0	0.61667136	1	0.373900966
CD14	499.2	398.8	159.6	312.1	383	312.9	-0.069097656	0.159847702	0.880748147
CD151	58	29.1	46.8	74.8	100.8	51.6	0.749765387	1.883250485	0.132781578
CD160	27.6	42.4	84.2	112.8	38.5	86	0.612235431	1.00534255	0.371613398
CD163	0.6	4.1	1.9	57.7	12.2	28.7	3.403722186	2.299181063	0.083013793
CD164	2079.3	2084.2	1646	1359.8	1646	1789.6	-0.276605384	1.755965876	0.153940031
CD164L2	0	1.2	0	0	0	0	-0.485426827	1	0.373900966
CD177	159.9	353.3	83.4	499.3	1552.4	305.5	1.976836828	1.483366263	0.212128935
CD180	80.1	79	96	59.9	52.2	176.3	0.175070736	0.273946152	0.797690648
CD19	538.2	578.9	919.6	256.4	92.9	591.1	-1.11241547	1.922802964	0.126861527
CD1D1	320.8	240.3	500.4	398.5	116.6	163.8	-0.64254386	1.097253028	0.334149266
CD1D2	2.8	1.2	1.4	2.2	1.6	1.7	0.017073513	0.062136977	0.953434716
SFXN1	588.6	577.5	667.2	1103.7	929.1	954.3	0.70339196	6.267144362	0.003307746
CD200	85.6	107.2	40.5	8	23.3	52.2	-1.449847591	2.121421501	0.101179982
CD200R1	0	0	0	0	0.9	0	0.378511623	1	0.373900966
CD200R2	0.2	0	0	0	0.5	0	0.129283017	0.557086015	0.607167578
CD200R3	0	0	0	0	12.5	0	2.36923381	1	0.373900966
CD207	10.1	38.7	46.1	2.3	2.3	10.5	-2.435319163	2.351538336	0.078383529
VDAC1	395	392.1	386.4	610.6	750.4	551	0.702843072	4.16192025	0.014123203
CD209B	2.7	1.8	3.8	0	1.7	0.2	-1.205469118	2.704493615	0.053843188
CD209C	1.2	3.4	5.2	0	1.6	4.9	-0.430144392	0.594908524	0.583925041
CD209D	20.3	52.4	26.7	0	10.4	51.5	-0.657925332	0.674528076	0.536952384
CD209E	0	0	0	0	1.5	0	0.584962501	1	0.373900966
CD209F	0	0.6	0	28.3	1.9	19.5	3.87173415	2.108170047	0.102702172
CD22	245.3	258.8	570.3	94	27.2	273.6	-1.437438789	1.753928052	0.154306738
CD226	6.9	9.6	2.7	9.9	1.5	9.8	0.124447371	0.194257172	0.855441273
CD244	1.1	0	1.4	6.5	0	3.3	1.218640286	1.264650045	0.274661055
CD247	37.3	39.5	9.1	18.7	3.2	24	-0.862348954	1.14868095	0.314706459
CD248	0.4	0	1.8	5.5	2.1	0.7	1.119739244	1.332398686	0.253567896
CD24A	0	7.6	4.7	4.1	8.7	3.4	0.327574658	0.469504827	0.66315895
CD27	184.4	262	163.2	179.5	116.8	141.2	-0.475803348	1.632538585	0.177902906
CD274	1166	1094	1495.3	1183	77.8	566.5	-1.038000096	1.874837547	0.134078928
CD276	0.3	1.5	6.2	0	7.7	9	0.840692106	0.869304834	0.433732761
CD28	227.2	203.9	35.1	115	5.6	29.3	-1.617614607	1.526992622	0.201472752
CD2AP	1.1	3.5	0.4	2.2	0.9	3	0.185866545	0.327230265	0.759902654
CD2BP2	93.1	80.1	121.6	106	115	105.4	0.145496801	0.833164276	0.451609787
CD300A	4.9	4.5	9.1	0.7	20	9.2	0.613750924	0.657992902	0.546484886
CD300E	0	0	0	5.4	3.7	0	2.011972642	1.902866454	0.129809002
CD300LB	2.5	4.2	2	0.1	12.9	6.6	0.949814243	0.967675873	0.388003747
CD300LF	14.6	23.7	14.2	38.9	39.3	22.1	0.896280578	2.46598233	0.069244849
CD300LG	4.7	3.8	2.2	1.2	27.3	4	1.373643131	0.874958864	0.430988585
CD302	0	1.6	0	5.9	2.2	0	1.27085391	1.202261525	0.295566024
CD320	2.3	4.4	6.2	2.6	0	2.5	-0.973032952	1.841549442	0.139347825
CD33	6.9	11.1	6.1	22.3	114	18.7	2.543559802	1.397495711	0.234794722
CD34	3.9	9	6.9	1	33.1	4.1	0.853610513	0.593789412	0.584604323
CD36	0.4	0.9	0	0	0	0	-0.519374159	1.664479439	0.171348241
CD37	543	516.9	952.4	265.5	173.3	624.1	-0.918922522	1.606771084	0.183380836
CD38	3.8	3.7	29.2	0	1.2	8.5	-1.64431051	1.012436725	0.368594715
CD3D	1127.1	965.6	567.7	307.5	856.5	686.5	-0.523016999	1.16218386	0.309776991
CD3E	875.2	827.6	502	353	52.9	503	-1.275661957	2.443117814	0.070969485
CD3EAP	64.1	71.9	71.1	70.2	85.7	65.9	0.097565874	0.753469761	0.493089252
CD3G	1057.7	992.8	437.9	527.9	115.3	646.9	-0.94612282	1.57122761	0.1912253
CD4	5.5	10	3.1	0	1.3	9.7	-0.625604485	0.693839729	0.525969419
CD40	194.7	204.5	400.1	77.1	62.8	246	-1.044742562	1.546902102	0.196792593
CD40LG	2.3	6.1	1.1	2.6	0	0	-1.158429363	1.323014606	0.256392905
CD44	137.8	116.8	82.1	60.9	158.8	108	-0.038738173	0.092021269	0.931105533
CD46	0	0	0	0.2	0	0	0.093109404	1	0.373900966
CD47	682.5	770.9	951	580.3	837.3	629.9	-0.231500128	1.066760087	0.346186832
CD48	10.4	9.4	23	16.9	0	27.2	0.040379462	0.047849447	0.964130022
CD52	3139.5	3883.5	4926.1	2531.3	5150	5441.7	0.135163214	0.368961292	0.730856512
CD53	268.5	326.2	354.7	186.4	208.3	387.7	-0.278140023	0.811226336	0.462745544
CD55	242.2	360.9	193.2	87.2	44.8	276.3	-0.958546017	1.489211325	0.210668651
CD59A	124.1	143.4	148	1127.1	174	157.7	1.804446411	1.084957458	0.338956954
CD59B	4.1	4	3.4	44.4	5.1	8.9	2.082185755	1.248993581	0.279770821
CD5L	0	0.4	0	0	0	0	-0.180572246	1	0.373900966
ANKRD17	6.4	5.8	5.2	10.2	7.5	12.5	0.702614089	2.871514648	0.045399274
CD63	101	167.9	60	275.7	683.3	116.2	1.69980428	1.448403571	0.221079757
TSSC4	17.8	14.7	20.3	31.5	30.5	25.7	0.700837429	4.81895289	0.008529518
CD69	1208.5	2166.2	2749.2	1225	80.8	1668.4	-1.041201164	1.609725656	0.18274393
CD7	21.4	16.4	18.4	8.7	17.2	27.6	-0.067346308	0.159151532	0.881262063
CD70	2.2	0	0	0	1.8	1.7	0.321928095	0.462226787	0.667942034
CD72	672.1	823.7	1345.7	433	319	1143.1	-0.583619079	0.959544061	0.391622862
CD74	10033.4	10213.3	10251.2	4951.2	2237.2	9374.2	-0.880661355	2.232196212	0.08939266
CD79B	963	1605.9	2837.6	1042.9	561.8	3687.6	-0.030782831	0.034092551	0.974436776
NDUFB3	234.8	331	284	433.4	534.8	414.8	0.700647914	3.822639666	0.018735848
CD81	1742.2	2128.2	2716.5	2030.3	1133.5	2030.3	-0.342549754	1.12732918	0.322649272
CD82	834.3	974.2	1050.2	889.5	640.7	681.4	-0.369826295	2.164078737	0.096447387
HIST1H2AD	4639.9	5621.5	5812.5	8846.6	10293.2	6980.2	0.700331339	3.265657901	0.030915404
CD84	106	92.6	171	61.8	125.1	88.2	-0.42202393	1.036754633	0.358409795
CD86	472.5	237.8	253.9	148.4	62.6	267.5	-1.006278447	1.682549219	0.167752435
CD8A	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
CD8B	227.4	341.1	527.5	420.4	882.6	421.1	0.652160232	1.182419934	0.302523621
CD8B1	369.9	548.2	311.6	511.5	24.2	617.1	-0.092929961	0.130798922	0.902248895
CD9	298.3	203.2	194	386	627.1	280.4	0.892290185	1.847719255	0.138354681
CD93	62.8	46.1	31.2	44.3	241.7	67.9	1.318496229	1.132902108	0.320558561
CD96	5.8	24.9	9.1	16.5	15.3	5.8	-0.076131069	0.107895002	0.919274407
POLA2	64.8	79.8	95.2	129	151.8	110.2	0.698427208	3.38510102	0.027654798
CD99L2	3.7	4.6	2.6	9.4	3.6	7.5	0.757575874	1.775344131	0.150498819
CDA	0.7	2.6	0	3.1	1.1	0	0.192645078	0.251165507	0.814061265
CDADC1	40.5	23.6	26.9	16.7	20.3	18.7	-0.679300253	2.230383322	0.089572777
CDAN1	105.7	83.1	131.6	124.3	102.1	108.8	0.064556981	0.318747956	0.765867791
1110001N06RIK	121.7	143.6	159.4	244.2	188.1	258.6	0.698128559	3.67822736	0.021237
CDC14A	13.3	20.9	18.4	13.7	23.8	19.2	0.102646049	0.371623257	0.729021372
CDC14B	22.6	15.9	22.1	5.1	11.9	17.1	-0.777607579	2.160621265	0.096821671
CDC16	91.9	73.2	78.8	75.3	87.6	82.1	0.006413284	0.055684961	0.958263237
CDC20	31.4	83.6	55	188	388.3	98.6	1.970300433	1.935219391	0.125062588
CDC20B	0	0	3.6	1.7	0	0	-0.489805268	0.477242341	0.658095099
CDC23	37.1	42.1	45.6	30.4	37.2	23	-0.449307401	2.382422163	0.075789358
CDC25A	20.4	25.1	23.8	66.4	82	32.5	1.346853927	2.534348479	0.064366308
CDC25B	15.2	22.9	15.8	16.4	24.7	18.3	0.133117377	0.52025887	0.63035105
CDC25C	0	3.5	1.6	13.6	22.2	0.9	2.293145194	1.680280672	0.168199489
CDC26	0.7	0.1	2.2	2.6	0	2.3	0.396890153	0.613862136	0.572499691
PSMD6	6.5	4	7.2	9.4	9	12.1	0.694530328	3.10263146	0.03612883
CDC2A	9.8	37.7	15.6	67.5	135.3	30.4	1.837286788	1.779337376	0.149799918
D17WSU104E	72.7	88.5	79.8	120.9	153.1	117.6	0.693509808	4.111226162	0.014717407
CDC2L5	166.7	127	184.3	84.3	112.7	127.3	-0.555423292	2.424480227	0.072411474
CDC2L6	449.2	536.6	507.4	236.9	617.8	536.9	-0.101451649	0.285372847	0.78952566
CDC34	5.5	7.9	3.9	7	13.8	3.6	0.432696166	0.735919247	0.502603659
CDC37	6.8	9.9	11.5	9.2	11.2	8.6	0.036525876	0.167947189	0.874774351
