	SC	BMC
6030405B10RIK	0.352301744	-0.545968369
6030405P19RIK	-2.418952549	-0.81832604
6030408B16RIK	-1.02061028	0.688985565
6030408C04RIK	0.615856509	0.027258207
6030408K21RIK	0.0	-0.485426827
6030410I10RIK	-0.678071905	-1.275007047
6030413C11RIK	1.063565129	0.052851882
6030413G23RIK	-0.636164953	0.63992896
6030416D17RIK	0.43089145	-0.015853951
6030418C04RIK	0.930737338	0.087462841
6030419C18RIK	0.860275236	0.479167837
6030419I20RIK	-2.44550278	-1.074000581
6030419L17RIK	-0.440572591	-0.688960221
6030422A11RIK	-0.476438044	-0.853427646
6030422M01RIK	0.874469118	-0.736965594
6030422M02RIK	-0.269186633	0.0
6030424L16RIK	-0.378511623	-0.712718048
6030426J21RIK	-0.900464326	0.0
6030426L16RIK	0.0	-0.074000581
6030429G01RIK	1.908283831	1.026472211
6030434H13RIK	-1.777136033	-0.817726606
6030436C20RIK	-1.511405894	-1.274439169
6030436K07RIK	0.485426827	0.621488377
6030439I24RIK	0.0	-0.337034987
6030441H18RIK	-1.251746334	-0.300754072
6030446B09RIK	0.056583528	-1.359895945
6030446N20RIK	-0.206450877	0.093109404
6030447G11RIK	-0.371968777	-0.765534746
6030448M23RIK	-0.310473145	-0.505364537
6030449M12RIK	0.876368651	-1.184334681
6030452D12RIK	-0.20069735	-0.78181983
6030452M24RIK	-0.019365325	0.741081703
6030453H13RIK	-0.057333175	0.304854582
6030455H03RIK	0.118181426	2.925999419
6030455K13RIK	0.61667136	-0.366782331
6030458A17RIK	-2.661390448	-2.606273007
6030458B15RIK	-0.124695747	0.683526335
6030458C11RIK	-0.643514683	-1.237402862
6030458P06RIK	-0.935979136	-0.454692103
6030460N08RIK	0.451379346	-0.30218416
6030465E24RIK	0.19822611	-0.289506617
6030466F02RIK	-0.080170349	-0.847996907
6030468B19RIK	0.579549005	-2.747569362
6030470M02RIK	0.096645169	-1.454825157
6030488F16RIK	0.275634443	0.765534746
6030490I01RIK	0.403355694	0.0
6030495B01RIK	0.793549123	-0.575114715
6030495H03RIK	-1.393233129	2.009715155
6030498E09RIK	1.227805918	0.652076697
6030499A19RIK	-0.637429921	0.657510583
6030499N03RIK	0.492396382	-1.392317423
6130401J04RIK	-0.765534746	0.736965594
6130401L20RIK	-0.678071905	-0.359542387
620807	1.127111918	1.493694443
6230400D17RIK	1.468996483	-0.330645312
6230400G14RIK	-0.174497731	-1.889817082
6230401I02RIK	0.240925433	0.318877174
6230403H02RIK	-0.569365646	0.423807709
6230405M12RIK	0.10496956	0.622930351
6230409E13RIK	1.900464326	1.30256277
6230412A12RIK	0.31748219	0.096861539
6230412O07RIK	-0.296675303	0.154722595
6230415M23RIK	-0.548934192	-0.554844389
6230416I01RIK	-0.309328058	0.445139531
6230416J20RIK	-0.07767624	-0.324212092
6230421I24RIK	0.428843299	0.038135129
6230424H07RIK	1.38466385	-0.341036918
6230425C21RIK	0.350497247	-0.158732017
6230427J02RIK	0.317277451	-1.156695452
6330400D04	-0.523873991	-0.495207848
6330401K01RIK	-1.706148847	-0.415037499
6330403A02RIK	1.246639968	-0.479167837
6330403E01RIK	-0.968787428	-0.15968631
6330403K07RIK	0.802767653	-0.304854582
6330403M23RIK	0.261713458	0.705379251
6330404C01RIK	1.201633861	0.0
6330404F12RIK	0.263034406	-0.093109404
6330405D24RIK	1.041820176	-0.1740294
6330405H19	1.746713571	0.361976256
6330406I15RIK	0.925999419	-0.485426827
6330407A03RIK	-2.456867738	-0.881605299
6330407I18RIK	-1.115477217	-0.523561956
6330407J23RIK	0.485426827	0.257157839
6330407O08RIK	-0.349942471	0.84434913
6330408A02RIK	-0.028758993	0.965648495
6330408J11RIK	-0.707819249	-1.03170886
6330409D20RIK	-0.367731785	-1.900464326
6330409N04RIK	0.712970113	-0.159036685
6330411D24RIK	0.559427409	-1.242856524
6330411I15RIK	0.091922489	-0.324572816
6330414G02RIK	3.702532097	1.107155954
6330415B21RIK	0.222392421	-0.278716028
6330416G13RIK	0.636683667	0.801926761
6330416L07RIK	0.047305715	0.0
6330416L11RIK	-1.580331052	-0.216317907
6330417E04RIK	-1.319177484	0.436099115
6330417G02RIK	0.263034406	-0.645335119
6330418B08RIK	1.378511623	0.394859617
6330419D11RIK	-0.30256277	-0.378511623
6330419J24RIK	0.292450894	0.584962501
6330437B22RIK	0.222392421	1.263034406
6330437I11RIK	0.941106311	0.434402824
6330439K17RIK	-0.228268988	-0.550197083
6330442E10RIK	0.388956846	0.448749778
6330444G18RIK	-0.666828946	-1.21199832
6330500D04RIK	-0.540614907	0.681201046
6330500I05RIK	-3.696735749	-2.070389328
6330503C03RIK	1.570887316	0.346650524
6330503C17RIK	0.722466024	-0.380423744
6330503H08RIK	0.104108403	0.909234536
6330503K22RIK	0.4695891	-1.060725229
6330505N24RIK	0.441440787	-1.851894893
6330509M05RIK	-0.63420737	0.882060127
6330509M23RIK	0.0	0.0
6330510M13RIK	0.0	-0.137503524
6330512M04RIK	-0.779874186	-0.031026896
6330513N08RIK	0.821029859	-0.068171503
6330514E22RIK	-1.723482365	0.929610672
6330514O11RIK	-1.415037499	0.03562391
6330525I24RIK	-0.334984248	1.392317423
6330527O06RIK	-1.212993723	0.400087158
6330532E14RIK	-1.433820975	-1.026472211
6330532G10RIK	-0.125530882	0.61667136
6330534C20RIK	-0.11042399	1.604862058
6330540D07RIK	-0.647698256	0.538419915
6330545A04RIK	-0.948774677	-0.354664881
6330548G22RIK	0.786051931	0.09664932
6330549D23RIK	0.560957038	-0.104588901
6330562C20RIK	-0.192209416	-1.882905955
6330565B04RIK	-0.435095152	0.061927749
6330565C02RIK	0.047305715	-0.847996907
6330566F14RIK	-2.614108846	-2.393481356
6330569M22RIK	-0.21399135	0.135058376
6330575B07RIK	-0.576694885	0.301032871
6330577E15RIK	-0.536111357	-0.393563862
6330578E17RIK	0.463633815	0.127973273
6330579M01RIK	0.584962501	-1.189033824
6330581N18RIK	-2.508376907	0.983126181
6330583M11RIK	-0.234465254	1.519374159
6330589A16RIK	0.393663848	0.11189288
6332401O19RIK	-0.192645078	1.210566986
6430402F21RIK	0.232660757	0.270451877
6430402H23RIK	-0.026967048	0.064130337
6430402L23RIK	0.561943411	0.153448323
6430403C09RIK	-1.061400545	-0.78350818
6430404H03RIK	0.968973104	-1.795180208
6430407D20RIK	-0.615416297	-0.550028711
6430407L02RIK	-0.808812435	-0.528420819
6430411K18RIK	0.0	-0.521952703
6430502M16RIK	0.0	-0.036525876
6430503K07RIK	0.909802191	-0.232660757
6430504C03RIK	0.309328058	0.23349013
6430509H20RIK	1.584962501	-1.938599455
6430510M02RIK	-1.261637799	-0.090116129
6430511F03	2.211532951	0.030496639
6430514E02RIK	0.035189428	-1.860837252
6430514E13RIK	-0.405256478	1.962197967
6430514I22RIK	1.246793765	0.669851398
6430514L14RIK	0.756074417	-1.0
6430517E21RIK	0.222392421	0.037474705
6430517G15RIK	0.771375625	-0.237039197
6430518D03RIK	0.129283017	0.093109404
6430518K01RIK	0.765534746	-0.070389328
6430519M23RIK	-1.150779952	-0.571156701
6430519P13RIK	-0.446515731	-1.024045474
6430521C12RIK	0.0	-0.707819249
6430524C05RIK	0.108989173	0.616450799
6430524E21RIK	-0.660513534	-0.321928095
6430526J12RIK	1.415037499	-0.19592021
6430526N21RIK	0.638697667	1.300467732
6430526O11RIK	-0.726769827	-0.811847903
6430527G18RIK	-1.546897386	-0.360214966
6430530L21RIK	0.162271429	0.450661409
6430531B16RIK	-1.222392421	0.592575685
6430531D06RIK	0.500898236	-0.277853121
6430531H12RIK	-0.101879614	0.461580085
6430537F04	0.30256277	0.415037499
6430537H07RIK	0.0	-0.584962501
6430540A14RIK	-1.425606741	-0.690315501
6430540M20RIK	-0.547233503	0.137841884
6430544A07RIK	0.521952703	0.0
6430544C07RIK	-0.418713157	-1.055282436
6430548G04	0.263034406	-0.807354922
6430548M08RIK	2.499750029	0.520243615
6430548O12RIK	0.089267338	-1.281938364
6430550D23RIK	-0.462971976	0.189477799
6430550H21RIK	1.8259706	0.444302094
6430553K24RIK	1.659509454	0.072931522
6430553M21RIK	0.227410496	-0.359081093
6430553P18RIK	0.0	-1.078002512
6430557N21RIK	0.576925182	0.584962501
6430558H08RIK	-1.299560282	-0.617752436
6430561B16RIK	-0.671377253	0.61667136
6430562A12RIK	-1.461570076	0.064917477
6430567L13RIK	-0.314510623	0.257797757
6430571H07RIK	0.381090167	1.020464103
6430571L13RIK	0.472487771	0.357893592
6430573D20RIK	-0.805621955	0.544320516
6430573F11RIK	1.20511443	0.37064338
6430573H23RIK	-0.018191637	-0.703306283
6430574F24RIK	0.452512205	-0.462180483
6430575F08RIK	0.0	-1.736965594
6430578G21RIK	-3.152003093	-0.651051691
6430587E11RIK	-0.263034406	-0.97924144
6430590A07RIK	-0.675957033	-0.560342534
6430590A10RIK	0.31410859	-0.160464672
6430590I03RIK	-0.521254906	-0.286771649
6430594K11RIK	0.764783538	1.261265313
6430598A04RIK	-0.054447784	2.263034406
6430598J10RIK	0.415037499	1.502500341
6430601O08RIK	0.0	0.0
6430605C03RIK	-0.584962501	0.0
6430628N08RIK	1.182864057	1.117569596
6430628O11RIK	-0.435215381	-0.360941755
6430702L21RIK	-0.152003093	0.0
6430704M03RIK	0.643434903	-0.721283972
6430706D22RIK	1.503653974	0.23885588
6430709H04RIK	-0.824913293	0.847996907
6446580_236	0.511500339	0.190331212
6446580_669	0.303392143	-1.137503524
6446580_744	0.343954401	0.850856561
6446580_744_RC	1.359895945	-0.274174963
6530401D06RIK	0.079246751	0.094268661
6530401D17RIK	-0.222392421	-1.432959407
6530401I16RIK	0.395484702	0.96437609
6530401N04RIK	0.185555653	-0.390640845
6530401O14RIK	-1.107528464	0.351146724
6530401P13	0.30256277	0.268488836
6530402D11RIK	-0.61667136	0.97924144
6530402E24RIK	-1.415037499	-0.767339243
6530402F18RIK	0.765534746	0.818759685
6530403A03RIK	-0.2410081	0.007417472
6530403H02RIK	0.415037499	0.564784619
6530403M18RIK	-0.481532911	1.020464103
6530404N21RIK	-0.26497221	0.061765701
6530404N23RIK	-0.855610091	-0.472752997
6530405K15RIK	0.236234346	-0.540974488
6530406A20RIK	-0.346599122	-0.095378048
6530406M24RIK	-0.218834602	-0.083831591
6530409C15RIK	0.669026766	-0.263034406
6530409L22RIK	-0.824913293	0.450661409
6530413F01RIK	-0.440572591	0.125530882
6530415H11RIK	0.914868653	0.277900716
6530418L21RIK	-0.213403638	0.199308808
6530421E24RIK	-1.130060541	-0.190331212
6530437J22RIK	0.286118019	0.266645659
6530439I21	0.841935154	-0.277228287
6530440K01RIK	0.725283789	0.20029865
6530443I23RIK	1.222392421	0.025090981
6620401C13RIK	-0.738996129	-0.152003093
6620401K05RIK	-0.164896432	-0.123459957
6620401M08RIK	1.128667664	-0.535318424
6720401G13RIK	0.440572591	-0.835613182
6720402K17RIK	0.90902634	-0.494359952
6720406L13RIK	-0.564811893	-0.385821711
6720407D17RIK	0.211504105	-2.0
6720407G21RIK	-0.745245072	0.15787966
6720416L17RIK	0.780686972	0.450661409
6720418B01RIK	-1.831212322	-0.96549047
6720422M22RIK	1.137503524	0.070389328
6720426B09RIK	-0.091630475	1.159198595
6720426O10RIK	0.283792966	-0.08246216
6720427H10RIK	-1.116275389	-0.658117299
6720431C02RIK	-0.009781021	-0.803509442
6720435I21RIK	1.321928095	-0.815575429
6720436C02RIK	-0.101283336	-0.378511623
6720451B01RIK	-0.263034406	0.0
6720451B11RIK	-1.135351853	0.066342495
6720453O12RIK	0.087462841	-1.847996907
6720456B07RIK	0.297321782	0.217600023
6720456H20RIK	0.397070953	0.114283427
6720456J01RIK	-1.139403057	-0.935869663
6720457D02RIK	0.9510904	0.447458977
6720458D17RIK	2.57357574	0.204429942
6720458E07RIK	0.915607813	0.907741492
6720458F09RIK	0.413385206	0.401757624
6720458L19RIK	-0.118644496	0.0
6720460B08RIK	0.050040682	-0.222392421
6720460F02RIK	1.924711873	1.176709606
6720460I06RIK	0.688798312	-0.395928676
6720463J01RIK	0.708233876	0.596935142
6720463L11RIK	-0.768912483	0.343568108
6720463M24RIK	1.159714803	0.299276482
6720467C03RIK	-0.003713503	-0.426169009
6720467J09RIK	-0.962525295	-0.292180751
6720469N11RIK	1.008173931	0.266645659
6720470G16RIK	-0.708951218	0.028014376
6720475J19RIK	0.088227183	0.338801913
6720477C19RIK	-0.017487427	0.941583314
6720480F11RIK	-1.527247003	-0.937068744
6720484J09RIK	-0.378511623	0.415037499
6720484N05RIK	0.800691192	0.321928095
6720485J18RIK	1.137503524	-1.568842835
6720486H14RIK	0.0	0.047305715
6720487G11RIK	0.619395998	0.977279923
6720488N08RIK	0.263034406	0.0
6720489N17RIK	0.472068444	-1.695145418
6720490M18RIK	0.341036918	0.807354922
6820402O18RIK	0.501194143	0.436099115
6820402O20RIK	0.344648171	-0.477047162
6820406G21RIK	0.148667381	0.093396536
6820408C15RIK	-0.339206086	-1.22650853
6820427D17RIK	-0.093109404	-1.722466024
6820437F20RIK	-1.512450001	-1.216317907
6820443O06RIK	0.111031312	1.303780748
7030401E22RIK	0.256339753	-0.180572246
7030411D10RIK	-0.160991877	-0.497499659
7030412O03RIK	0.906890596	-0.163058282
7030419G21RIK	-0.782408565	0.598901692
732482	0.366427555	0.335015416
7330409M10RIK	-0.20029865	0.285402219
7330410H16RIK	1.010888316	1.266280065
7330434K15RIK	0.053439259	0.522678222
7330438C15RIK	-0.727920455	-0.552541023
7420416P09RIK	-0.024247546	0.0
7420426K07RIK	-0.870716983	0.966052668
7420700D11RIK	0.506235289	0.666634438
7530401O03RIK	0.321928095	-0.330645312
7530404M11RIK	-0.612976877	0.424497829
7530408C15RIK	-1.00624094	0.580375231
7530416G11RIK	0.545968369	-0.941106311
7530420F21RIK	-0.639824436	1.242856524
7530422B04RIK	0.519374159	-0.924051147
7530422H14RIK	0.389946518	-1.313660479
7530424I01RIK	0.047305715	-0.678071905
7530428D23RIK	-0.350497247	0.700439718
7530433C13RIK	0.123382416	0.931613025
7630403J24RIK	-0.669851398	-0.152003093
8030401N12RIK	0.0	0.263034406
8030402P03RIK	-2.044683614	-0.027411117
8030404L10RIK	-1.385006778	-0.829280344
8030405J07RIK	-2.092446249	-0.576500922
8030406F08RIK	1.432959407	0.282399731
8030411F24RIK	0.295455884	0.249359469
8030412L05RIK	0.125530882	0.35614381
8030423F21RIK	-0.278301162	-1.023846742
8030423J24RIK	0.180572246	-0.295455884
8030441M13RIK	-0.821029859	-1.632268215
8030443D09RIK	-0.691314482	-0.189033824
8030447N19RIK	-0.634047281	-0.778973121
8030448M07RIK	0.194503024	-0.623363495
8030451F13RIK	0.341036918	0.093109404
8030451K01RIK	0.568177916	0.143513371
8030453O22RIK	-0.249027548	0.688641147
8030455F02RIK	-0.251538767	0.076621282
8030462N17RIK	0.321928095	0.13306153
8030463A06RIK	0.273018494	-1.31259023
8030466K23RIK	0.099535674	-0.570748642
8030467N07RIK	0.448204363	-1.979488971
8030472J01RIK	0.0	-1.459431619
8030474H12RIK	-1.684141645	0.175448041
8030474K03RIK	0.0	-0.0489096
8030475D13RIK	0.793549123	0.450661409
8030476J24	-0.655171503	1.166897309
8030478N11RIK	-0.381429107	-0.546282033
8030481K01RIK	-0.454279131	-0.320915322
8030481M12RIK	0.222392421	-0.788495895
8030486A12RIK	1.06667104	-1.081794091
8030489M13RIK	-0.222392421	-0.243766072
8030498B09RIK	-0.125530882	0.169925001
8430401F14RIK	-0.108524457	-1.678071905
8430403J19RIK	-0.324791533	0.511937043
8430403M15RIK	-1.36923381	-4.80514e-16
8430404H04RIK	-0.485426827	-0.240358968
8430406H22RIK	0.0	0.211504105
8430406I07RIK	-0.106915204	0.044394119
8430406N16RIK	0.647698256	0.415037499
8430407G10RIK	0.253448357	-1.489857561
8430408G22RIK	1.078002512	-0.371094152
8430408J21RIK	-0.872539091	-0.691877705
8430410A17RIK	-0.327461661	-0.142404701
8430410K20RIK	0.321748309	0.023301582
8430411E10RIK	-0.415037499	-1.047305715
8430415E04RIK	1.016678741	-1.346450414
8430415N23RIK	-0.74908188	-0.13176861
8430417B06RIK	-0.663218941	-0.338444182
8430419L09RIK	-0.64860972	-0.955453561
8430421H08RIK	0.133855747	1.023846742
8430422M09RIK	-0.640457613	0.972519264
8430426H19RIK	0.0	0.093109404
8430426J06RIK	0.554588852	-0.376148486
8430427C03RIK	-0.076621282	-0.26497221
8430427H17RIK	0.321928095	-0.050923935
8430427K15	0.733354341	0.162850476
8430429K09RIK	1.077305726	-0.115477217
8430431K14RIK	0.158429363	-0.114820402
8430432A02RIK	0.021695071	-0.604379955
8430432M10RIK	-0.621638556	0.138960373
8430436F23RIK	1.519374159	-0.084888898
8430437N05RIK	0.847996907	-0.169925001
8430438D04RIK	0.519374159	0.197036847
8430438E03RIK	-0.462343214	-0.707819249
8430438L13RIK	0.429507982	-0.610053482
9.33017E+12	0.034765418	0.294447358
9030003C19RIK	-1.718979849	-0.099175405
9030013K10RIK	-0.230612928	-0.340075442
9030016H15RIK	1.593104142	0.082310353
9030018K07RIK	-0.695871814	-0.558891522
9030024J15RIK	0.851242566	1.740356183
9030025P20RIK	-0.248513988	0.488410686
9030203C11RIK	-0.288481612	-0.495586693
9030205A07RIK	0.192645078	1.115477217
9030205G03RIK	0.137503524	-0.075948853
9030206N17RIK	0.436099115	0.0
9030216K14RIK	-0.485426827	-0.520689287
9030221M09RIK	0.033166864	0.393481356
9030224M15RIK	0.608809243	0.283792966
9030225E01RIK	-0.420706249	-0.570315725
9030227G01RIK	-1.554282883	-1.555913968
9030404E10RIK	-0.088355874	-0.378511623
9030405D14RIK	-1.568842835	-0.688055994
9030409G11RIK	-0.736965594	0.0
9030411M15RIK	-0.450661409	-0.471305719
9030414G15RIK	0.341036918	1.610053482
9030416H16RIK	-0.742658578	-0.32365484
9030418K01RIK	2.954800581	0.342979351
9030420J04RIK	1.468148836	0.652076697
9030421J09RIK	0.093109404	0.0
9030425E11RIK	0.938599455	1.392317423
9030605E16RIK	0.375638682	-0.837061429
9030605H24RIK	-0.325770161	1.415037499
9030605I04RIK	-0.415037499	0.108252891
9030607L17RIK	-0.084127129	0.204916445
9030611K07RIK	-0.480761682	-0.600148905
9030612E09RIK	0.222392421	-0.378511623
9030612M13RIK	1.299985542	-0.353779831
9030614H07RIK	-2.22667978	-1.77878577
9030617O03RIK	-0.596103058	-0.11321061
9030619K07RIK	0.229059506	0.410715942
9030619P08RIK	0.61533615	0.967578522
9030623C06RIK	-0.156119202	-0.925999419
9030624G23RIK	-0.896495424	-0.719099173
9030624J02RIK	0.003272161	-0.124032461
9030624O13RIK	0.452512205	0.263034406
9030625A04RIK	-0.005782353	-0.615434853
9030625A11RIK	0.180572246	-0.378511623
9130004C02RIK	1.201633861	0.087462841
9130004J05RIK	-0.486132474	-0.559899642
9130005N14RIK	2.263034406	1.191562651
9130008F23RIK	0.079434467	-0.537028024
9130011E15RIK	-0.48178161	0.568894957
9130011J15RIK	-0.608904991	-0.508616763
9130014G24RIK	-0.491853096	-1.282933963
9130014M22RIK	-2.015121287	-0.905672617
9130017C17RIK	1.552541023	0.069262662
9130017K11RIK	-0.42129649	-0.174678531
9130017N09RIK	0.210035215	-0.011972642
9130019O22RIK	-0.407239129	0.273263538
9130019P16RIK	0.093109404	-0.584962501
9130020G22RIK	0.968635829	1.052229959
9130020K20RIK	-0.915011058	-0.946933579
9130022B02RIK	1.293196376	0.535331733
9130022E12RIK	-0.455679484	0.389042291
9130023F12RIK	-1.21897614	-0.450365684
9130023H24RIK	-0.327361981	0.682029919
9130024F11RIK	0.0	0.584962501
9130024O20RIK	0.390459477	0.14543044
9130201A12RIK	-0.457472766	-0.61667136
9130204C11RIK	0.625457279	-0.316473665
9130204K15RIK	-0.093109404	-0.9510904
9130206N08RIK	-0.367731785	-0.472752997
9130208D14RIK	1.125530882	0.792767386
9130209A04RIK	-0.505235308	-0.215728691
9130211I03RIK	0.369928248	0.717322721
9130213B05RIK	-0.127614197	0.871843649
9130215G10RIK	-1.115292552	-0.862496476
9130218E19RIK	0.913585248	0.960625762
9130218O11RIK	1.222392421	0.478653599
9130221D24RIK	-1.282933963	-1.678071905
9130221F21	0.494764692	0.238159737
9130221H12RIK	0.123003954	-0.555499532
9130223C08RIK	0.461331152	0.740545484
9130227C08RIK	-0.329722252	0.042759247
9130227L01RIK	0.10433666	0.289506617
9130227N12RIK	-1.478933065	-0.206066547
9130230H23RIK	-1.154328146	0.516398214
9130230L23RIK	-0.071258683	1.085167383
9130230N09RIK	-0.098891757	0.548951965
9130401M01RIK	-0.499571009	0.099535674
9130403I23RIK	0.584962501	0.0
9130404D08RIK	-0.254227429	0.188769538
9130404H23RIK	0.847996907	-0.226275856
9130409I23RIK	0.479992941	-1.309328058
9130409J20RIK	1.093109404	0.112474729
9130415E20RIK	0.073309353	-0.190380836
9130416B15	0.30256277	-0.115477217
9130416J18RIK	-0.403578384	-0.484595542
9130422G05RIK	-1.611790248	0.609929416
9130423G08RIK	-0.450661409	-0.847996907
91304300000	-0.422691072	-0.648527629
9130601C02RIK	-0.047305715	-0.029146346
9130604I18RIK	0.0	-0.912537159
9130604K18RIK	1.976692627	1.788380141
9230002F21RIK	-0.952694285	0.093109404
9230009I02RIK	-0.336283388	0.88582898
9230020A06RIK	1.159198595	-1.341036918
9230101D24RIK	0.373217324	0.367731785
9230101E03RIK	-1.222392421	0.821029859
9230101H05RIK	-0.841302254	-0.209453366
9230103K20RIK	-1.64793078	0.003791579
9230104L09RIK	0.399607459	0.521952703
9230104M06RIK	0.519374159	0.470220415
9230104O11RIK	0.222392421	-0.263034406
9230105E10RIK	-0.415037499	1.396890153
9230106D20RIK	0.768674454	-0.316857105
9230107M04RIK	-1.057947349	0.038474148
9230108I15RIK	1.070389328	-0.654225163
9230108M03RIK	-0.851901361	-0.422691072
9230109A22RIK	0.693896872	-0.185555653
9230110C19RIK	0.072756342	-0.821029859
9230110F11RIK	0.08246216	-0.051530301
9230110F15RIK	0.04026387	-0.30218416
9230111E07RIK	-0.575860294	-0.878009476
9230112D13RIK	0.347923303	1.222392421
9230112E08RIK	0.097297201	0.49282966
9230112G11RIK	0.906890596	1.275007047
9230113A21RIK	1.134301092	-1.396890153
9230113P08RIK	-0.263034406	-0.552541023
9230114N12RIK	1.039528364	-0.640457613
9230116M18RIK	0.047305715	0.304854582
9230119M08RIK	0.468148836	0.731803889
9330101J02RIK	-0.270089163	-1.765534746
9330102E08RIK	-0.16196748	0.251538767
9330102G19RIK	-1.30256277	0.0
9330103H15RIK	0.158697746	-1.468148836
9330104G04RIK	-1.552541023	0.571906348
9330111N05RIK	0.23878686	0.619727919
9330112I12RIK	0.30256277	0.72935241
9330112M16	1.161154792	-0.646363045
9330119M13RIK	0.0	0.450661409
9330120H11RIK	-0.440572591	-0.930291028
9330126M15	1.159198595	-0.085729874
9330128J19RIK	1.381870635	-0.975752454
9330129D05RIK	0.841302254	1.033947332
9330129P17RIK	0.485426827	1.094327383
9330131P21RIK	-0.820676301	0.753360032
9330132A10RIK	0.0	0.246160587
9330132O05RIK	-0.468769483	1.502500341
9330133O14RIK	0.23716518	-0.324763396
9330134C04RIK	-0.121821902	-0.22127966
9330137I11RIK	-0.267933205	0.0
9330140N01RIK	0.678071905	0.798366139
9330147J08RIK	0.471928835	-0.553519453
